sample_accession	donor_id	marker_call	cluster_support_scope	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	Tier 4 screen-specific mechanism support	distal_100kb	82	6	1	0.17886178861788618	0.06910569105691057	0.21524034836031558	0.04816738768762899
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	distal_100kb	82	98	11	0.07341961174713788	0.03297660527625684	0.09893585463807966	0.03629267353028001
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_body_overlap	82	91	7	0.08188153310104529	0.03792548914500134	0.10996501740721823	0.06032225312850237
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	gene_edge_2kb	82	7	5	0.04355400696864111	0.02264808362369338	0.06375818384738666	0.03629267353028001
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	anterior_telencephalic_pattern	proximal_10kb	82	14	7	0.10017421602787456	0.047038327526132406	0.13804646774395218	0.08376259309805713
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	distal_100kb	82	206	13	0.08838503433578025	0.038183755623964005	0.11675398039181416	0.07201829289169365
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	82	11	6	0.360310421286031	0.14855875831485588	0.44534715809522857	0.4914002787651607
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	82	11	11	0.28492239467849223	0.1130820399113082	0.34854937803505304	0.31337559462391923
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	82	36	11	0.13075880758807587	0.05928184281842819	0.176969553024217	0.1528603642302776
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	82	126	13	0.12737127371273715	0.05449090205187766	0.16645938104770552	0.10720293306761189
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	82	9	8	0.3197831978319783	0.13821138211382114	0.4054798567881829	0.41877497642830525
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	82	13	11	0.14352720450281425	0.07035647279549719	0.2005653645105399	0.24471861994604382
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	82	24	11	0.21189024390243905	0.08333333333333333	0.2646917572238227	0.20273020480239054
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	82	153	15	0.07747489239598278	0.034034752112227	0.10386767279313756	0.07138399334155011
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	82	94	11	0.08588479501816294	0.04008822003113648	0.11585433226339809	0.06032225312850237
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	82	10	8	0.07073170731707316	0.03780487804878049	0.10354968796155468	0.06617027301009801
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	82	21	7	0.06736353077816493	0.03193960511033682	0.09595948156502343	0.08421341484291316
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	82	236	19	0.09440884663083919	0.03984084332368747	0.12307477731843929	0.07201829289169365
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	82	16	9	0.23246951219512196	0.09222560975609756	0.2869373781039365	0.2410035923638236
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	82	14	13	0.21254355400696864	0.08362369337979093	0.2583555890727283	0.17580858879197891
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	82	40	15	0.10731707317073172	0.049695121951219515	0.14681310210536427	0.11895027167018833
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	82	153	15	0.07747489239598278	0.034034752112227	0.10386767279313756	0.07138399334155011
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	82	94	11	0.08588479501816294	0.04008822003113648	0.11585433226339809	0.06032225312850237
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	82	10	8	0.07073170731707316	0.03780487804878049	0.10354968796155468	0.06617027301009801
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	82	21	7	0.06736353077816493	0.03193960511033682	0.09595948156502343	0.08421341484291316
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	82	110	10	0.15388026607538802	0.06341463414634146	0.19448937721576337	0.11850248832154525
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	82	8	5	0.28658536585365857	0.125	0.36663911392402404	0.40596028764166575
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	82	11	9	0.19401330376940135	0.08869179600886917	0.26103868969889504	0.2981567004313124
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	82	21	8	0.1591173054587689	0.06445993031358885	0.20488725361595717	0.18535602281062885
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	82	21	1	0.047038327526132406	0.024390243902439025	0.06977497284472609	0.06032225312850237
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	82	1	1	0.2073170731707317	0.07317073170731707	0.26157133457765386	0.26157133457765386
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	82	6	1	0.06504065040650407	0.026422764227642278	0.08837661047634465	0.07811585386730341
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	anterior_telencephalic_pattern	distal_100kb	82	5	1	0.3	0.11951219512195121	0.36421948486142863	0.24116246294644678
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	82	28	2	0.1572299651567944	0.06010452961672474	0.1886331009243992	0.10148858515580052
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	82	4	1	0.27439024390243905	0.11890243902439025	0.3500247971019978	0.33982017012863247
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	82	2	2	0.35365853658536583	0.12804878048780488	0.4298441758327677	0.4298441758327677
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	82	7	2	0.08710801393728222	0.036585365853658534	0.11768728613771917	0.05982317094047414
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	distal_100kb	82	77	7	0.14317389927146026	0.06097560975609757	0.18559749666939804	0.11850248832154525
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_body_overlap	82	4	4	0.2987804878048781	0.13109756097560976	0.38325343074605034	0.40596028764166575
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	gene_edge_2kb	82	9	7	0.15853658536585366	0.07994579945799457	0.22352635944692334	0.24471861994604382
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	deep_neural_progenitor	proximal_10kb	82	14	6	0.1951219512195122	0.07839721254355402	0.24848723735507613	0.20951986870150224
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	dentate_fate_wnt_prox1	distal_100kb	82	5	1	0.3	0.11951219512195121	0.36421948486142863	0.24116246294644678
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	distal_100kb	82	28	2	0.1572299651567944	0.06010452961672474	0.1886331009243992	0.10148858515580052
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_body_overlap	82	4	1	0.27439024390243905	0.11890243902439025	0.3500247971019978	0.33982017012863247
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_edge_2kb	82	2	2	0.35365853658536583	0.12804878048780488	0.4298441758327677	0.4298441758327677
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	proximal_10kb	82	7	2	0.08710801393728222	0.036585365853658534	0.11768728613771917	0.05982317094047414
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	medial_pallium_dentate_lineage	distal_100kb	82	5	1	0.3	0.11951219512195121	0.36421948486142863	0.24116246294644678
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	82	216	20	0.11365176151761519	0.04787714543812105	0.14611374750179762	0.07201829289169365
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	82	20	13	0.3121951219512195	0.12439024390243902	0.3835967625315205	0.35085428594783263
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	82	18	14	0.16463414634146342	0.07520325203252033	0.22258051732913764	0.20968967681996234
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	82	33	15	0.13895048041389507	0.05801921655580192	0.18223395438669662	0.17604493954088474
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	82	23	1	0.12725344644750794	0.05726405090137858	0.1689460192413637	0.11939805501883141
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	82	1	1	0.3170731707317073	0.12195121951219512	0.3973631993721617	0.3973631993721617
GSM9558423	H187	astrocyte_bergmann_candidate	cluster_enriched_all	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	82	3	1	0.0934959349593496	0.044715447154471545	0.13305103916455083	0.13069761027276477
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker	41	6	6	23.84552845528455	0.8089430894308943	3.526636642822856	3.9265801166258916
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	41	9	9	37.42818428184282	0.8482384823848238	3.7584671507927343	3.6059181235195843
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	41	5	5	3.9804878048780488	0.8243902439024391	2.362960570472038	2.221490834865521
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	41	16	16	7.140243902439025	0.6920731707317074	2.2008138651180906	2.268546690827365
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	41	29	29	2.887300252312868	0.511354079058032	1.5284083935739512	1.2384789371741736
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	41	21	21	16.45760743321719	0.6922183507549361	2.5285656611698477	2.957959222098226
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	41	21	21	13.763066202090593	0.6782810685249709	2.5174347076462085	3.103665813499504
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	41	20	20	27.896341463414632	0.7560975609756098	3.2199753529718342	3.482124367162664
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	41	5	5	22.4	0.8682926829268294	3.4430585333805026	3.458481817187774
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	41	4	4	26.573170731707314	0.7317073170731707	3.326664905921339	4.0845629157327465
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	41	3	3	7.130081300813008	0.6178861788617885	2.252690577500196	3.103665813499504
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	41	1	1	6.439024390243903	0.9512195121951219	2.957959222098226	2.957959222098226
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	41	5	5	8.107317073170732	0.5853658536585366	2.076551590049517	2.5595049858135988
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	41	1	1	2.7804878048780486	0.7317073170731707	2.0615603672881093	2.0615603672881093
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	41	13	13	9.840525328330207	0.7448405253283302	2.6055069569513187	3.1768365452068212
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	41	21	21	13.763066202090593	0.6782810685249709	2.5174347076462085	3.103665813499504
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	41	8	8	20.137195121951223	0.5701219512195121	2.374317302525404	2.43234508953295
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	41	1	1	2.7804878048780486	0.7317073170731707	2.0615603672881093	2.0615603672881093
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	41	2	2	0.2926829268292683	0.1951219512195122	0.42552955281517685	0.42552955281517685
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	41	11	11	13.946784922394677	0.6917960088691796	2.5002297782612626	2.0615603672881093
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	41	14	14	5.073170731707316	0.18641114982578397	0.682867472428881	0.0
GSM9558423	H187	cerebellar_granule_candidate	cluster_enriched_all	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	41	13	13	3.4502814258911823	0.4427767354596623	1.3439770154944517	0.6978456662495003
