analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url
dentate_gyrus	DG_rat_sample	77736	GC_1	Lien	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer;ventral	principal cell;granule	young	Month	0.8	1.0	Male	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Neuromantic	400	27830729	10.1038/srep36885	http://neuromorpho.org/api/morphometry/id/77736
dentate_gyrus	DG_rat_sample	8244	5-20-2011cell1-GCcontrol	Santhakumar	rat	Wistar	hippocampus;dentate gyrus;granule layer	granule;principal cell	young	Day	24.0	26.0	Male	Control	in vitro	Dendrites, Soma, Axon	Diameter, 3D, Angles	Dendrites & Axon Complete	Neurolucida	300	22396425	10.1523/JNEUROSCI.4141-11.2012	http://neuromorpho.org/api/morphometry/id/8244
dentate_gyrus	DG_rat_sample	933	gc	Ascoli	rat	Sprague-Dawley	hippocampus;dentate gyrus;granule layer	granule;principal cell	young		Not Reported	Not Reported	Male	Control	in vivo	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites & Axon Complete	Tablet	65	-1;2007659	10.1016/j.neucom.2004.10.105;10.1002/cne.903030309	http://neuromorpho.org/api/morphometry/id/933
dentate_gyrus	DG_human_all	275838	H16-06-013-05-08-01_575586329_m_DendriteAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275838
dentate_gyrus	DG_human_all	275846	H18-06-368-99-01-04_812748938_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275846
dentate_gyrus	DG_human_all	275854	H18-06-366-99-02-02_792338560_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275854
dentate_gyrus	DG_human_all	275863	H16-06-013-05-05-01_574877028_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275863
dentate_gyrus	DG_human_all	275870	H18-06-366-99-04-01_803313649_m_dendriteOnly_noAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275870
dentate_gyrus	DG_human_all	275879	H16-06-008-21-01-01-01_688788732_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	24.0	24.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275879
dentate_gyrus	DG_human_all	275892	H17-06-014-11-12-02_663035867_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275892
dentate_gyrus	DG_human_all	275912	H17-06-015-21-09-01_669292996_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275912
dentate_gyrus	DG_human_all	275927	H17-06-015-21-08-02_669338200_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275927
dentate_gyrus	DG_human_all	275938	H18-06-368-99-01-02_813182009_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275938
dentate_gyrus	DG_human_all	275953	H17-06-014-11-05-02_657989328_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275953
dentate_gyrus	DG_human_all	275954	H18-06-366-99-04-07_812122713_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275954
dentate_gyrus	DG_human_all	275983	H17-06-014-11-07-04_661301900_m_dendriteArtificialAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275983
dentate_gyrus	DG_human_all	275986	H17-06-015-21-09-07_669884986_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275986
dentate_gyrus	DG_human_all	275996	H18-06-366-99-04-05_803302369_m_dendriteOnly_noaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/275996
dentate_gyrus	DG_human_all	276014	H16-06-013-05-09-01_575972036_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276014
dentate_gyrus	DG_human_all	276033	H17-06-014-11-02-05_663030990_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276033
dentate_gyrus	DG_human_all	276053	H17-06-014-11-02-02_663013039_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276053
dentate_gyrus	DG_human_all	276056	H16-06-013-05-03-04_597701859_m_DendriteAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276056
dentate_gyrus	DG_human_all	276057	H17-06-015-21-12-03_663159807_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276057
dentate_gyrus	DG_human_all	276061	H16-06-008-21-02-01_685741524_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	24.0	24.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276061
dentate_gyrus	DG_human_all	276086	H17-06-014-11-05-01_657986045_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276086
dentate_gyrus	DG_human_all	276095	H16-06-013-05-03-01_575210452_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276095
dentate_gyrus	DG_human_all	276103	H18-06-368-99-02-03_813165001_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276103
dentate_gyrus	DG_human_all	276104	H18-06-368-99-05-02_813191777_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276104
dentate_gyrus	DG_human_all	276109	H18-06-368-99-03-03_823490783_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276109
dentate_gyrus	DG_human_all	276114	H18-06-368-99-01-03_814124801_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276114
dentate_gyrus	DG_human_all	276125	H17-06-015-21-12-02_666323589_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276125
dentate_gyrus	DG_human_all	276138	H18-06-366-99-03-03_791542189_m_dendriteNoAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276138
dentate_gyrus	DG_human_all	276148	H16-06-013-05-01-01_576675715_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276148
dentate_gyrus	DG_human_all	276150	H17-06-015-21-09-08_669893886_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276150
dentate_gyrus	DG_human_all	276151	H18-06-368-99-04-03_815813776_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276151
dentate_gyrus	DG_human_all	276154	H18-06-368-99-03-01_823496744_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276154
dentate_gyrus	DG_human_all	276160	H17-06-015-21-09-06_669903838_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Year	19.0	19.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276160
dentate_gyrus	DG_human_all	276173	H17-06-014-11-12-01_663006852_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276173
dentate_gyrus	DG_human_all	276186	H18-06-368-99-06-03_813161720_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276186
dentate_gyrus	DG_human_all	276201	H18-06-366-99-02-03_790840300_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276201
dentate_gyrus	DG_human_all	276202	H16-06-013-05-01-02_576679789_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276202
dentate_gyrus	DG_human_all	276212	H18-06-368-99-06-04_813168569_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276212
dentate_gyrus	DG_human_all	276214	H16-06-013-05-04-03_574838391_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276214
dentate_gyrus	DG_human_all	276218	H17-06-014-11-07-03_661310115_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276218
dentate_gyrus	DG_human_all	276220	H18-06-366-99-06-01_791551088_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276220
dentate_gyrus	DG_human_all	276223	H17-06-014-11-02-04_663025846_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276223
dentate_gyrus	DG_human_all	276228	H17-06-014-11-07-01_661307789_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276228
dentate_gyrus	DG_human_all	276248	H18-06-366-99-03-04_791546606_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276248
dentate_gyrus	DG_human_all	276253	H18-06-366-99-03-01_792328800_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276253
dentate_gyrus	DG_human_all	276287	H18-06-368-99-02-01_813185418_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276287
dentate_gyrus	DG_human_all	276310	H18-06-368-99-05-03_813194817_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276310
dentate_gyrus	DG_human_all	276314	H18-06-368-99-03-02_823499346_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276314
dentate_gyrus	DG_human_all	276322	H18-06-366-99-04-06_805365743_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276322
dentate_gyrus	DG_human_all	276865	H17-06-014-11-02-01_663019250_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, No Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276865
dentate_gyrus	DG_human_all	276869	H16-06-013-05-07-03_575154708_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276869
dentate_gyrus	DG_human_all	276872	H18-06-366-99-03-02_791188232_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	38.0	38.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276872
dentate_gyrus	DG_human_all	276883	H17-06-014-11-07-02_661304936_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	44.0	44.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276883
dentate_gyrus	DG_human_all	276887	H18-06-368-99-03-04_823494590_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276887
dentate_gyrus	DG_human_all	276890	H16-06-013-05-03-02_575214001_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276890
dentate_gyrus	DG_human_all	276891	H18-06-368-99-04-05_815821581_m_dendriteaxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276891
dentate_gyrus	DG_human_all	276900	H16-06-013-05-05-04_575138382_m_DendriteAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276900
dentate_gyrus	DG_human_all	276903	H18-06-368-99-04-02_815793212_m_dendriteonly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276903
dentate_gyrus	DG_human_all	276911	H18-06-368-99-06-05_813155163_m_dendriteOnly	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	59.0	59.0	Male	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276911
dentate_gyrus	DG_human_all	276913	H16-06-013-05-01-03_576683819_m_DendriteAxon	Allen Cell Types	human	Not applicable	hippocampus;dentate gyrus;granule layer;left	principal cell;granule	adult	Year	34.0	34.0	Female	Epilepsy	in vitro	Dendrites, Soma, Axon	No Diameter, 3D, Angles	Dendrites Moderate, Axon Incomplete	Vaa3D	400	36577383	S2211-1247(22)01769-7	http://neuromorpho.org/api/morphometry/id/276913
