canonical_gene	gene	human_symbol	mouse_symbol	db_class_key	branch_meta_strict_full_matrix_cerebellar	branch_meta_strict_full_matrix_dentate	branch_meta_strict_selected_cerebellar	branch_meta_strict_selected_dentate	branch_meta_support_full_matrix_cerebellar	branch_meta_support_full_matrix_dentate	branch_meta_support_selected_cerebellar	branch_meta_support_selected_dentate	dataset_sign_p_adj_bh_full_matrix_cerebellar	dataset_sign_p_adj_bh_full_matrix_dentate	dataset_sign_p_adj_bh_selected_cerebellar	dataset_sign_p_adj_bh_selected_dentate	dataset_sign_p_greater_full_matrix_cerebellar	dataset_sign_p_greater_full_matrix_dentate	dataset_sign_p_greater_selected_cerebellar	dataset_sign_p_greater_selected_dentate	median_dataset_candidate_detection_full_matrix_cerebellar	median_dataset_candidate_detection_full_matrix_dentate	median_dataset_candidate_detection_selected_cerebellar	median_dataset_candidate_detection_selected_dentate	median_dataset_delta_full_matrix_cerebellar	median_dataset_delta_full_matrix_dentate	median_dataset_delta_selected_cerebellar	median_dataset_delta_selected_dentate	min_dataset_delta_full_matrix_cerebellar	min_dataset_delta_full_matrix_dentate	min_dataset_delta_selected_cerebellar	min_dataset_delta_selected_dentate	n_datasets_full_matrix_cerebellar	n_datasets_full_matrix_dentate	n_datasets_selected_cerebellar	n_datasets_selected_dentate	n_units_full_matrix_cerebellar	n_units_full_matrix_dentate	n_units_selected_cerebellar	n_units_selected_dentate	positive_dataset_fraction_full_matrix_cerebellar	positive_dataset_fraction_full_matrix_dentate	positive_dataset_fraction_selected_cerebellar	positive_dataset_fraction_selected_dentate	n_supported_screen_branches	n_strict_screen_branches	n_available_screen_branches	sum_positive_median_dataset_delta	minimum_available_candidate_detection	shared_meta_support_selected	shared_meta_support_full_matrix	shared_meta_strict_selected	shared_meta_strict_full_matrix	shared_meta_support_both_screens	shared_meta_strict_both_screens	ortholog_meta_tier	ortholog_meta_priority_score	selected_is_original_candidate_gene	selected_mechanism_class	selected_manuscript_use	selected_mechanism_priority_score	genome_is_original_candidate_gene	genome_mechanism_class	genome_manuscript_use	genome_mechanism_priority_score	consensus_tier	combined_priority_score	consensus_candidate_dataset_robust_all_available	consensus_candidate_n_robust_screen_branches	mgi_one_to_one_human_mouse	same_canonical_symbol_x	strict_same_symbol_one_to_one	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	same_canonical_symbol_y	ortholog_symbol_class
RECQL5	RECQL5	RECQL5	Recql5	51624070	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.060808305524657	0.1593558729233459			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.060808305524657	False	True	False	True	False	False	strict_shared_full_matrix_only	7.060808305524657					False	unclassified_shared_neuronal_or_context	exploratory_context	2.0169670324268933	shared_positive_both_screens	2.0169670324268933			True	True	True	9400	170472	HGNC:9950	MGI:2156841	True	same_symbol
CCNJ	CCNJ	CCNJ	Ccnj	51631233	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.06077247419502735	0.10800682849648166			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.06077247419502735	False	True	False	True	False	False	strict_shared_full_matrix_only	7.060772474195027					False	unclassified_shared_neuronal_or_context	exploratory_context	2.0157696023221296	shared_positive_both_screens	2.0157696023221296			True	True	True	54619	240665	HGNC:23434	MGI:2443297	True	same_symbol
INAFM2	INAFM2	INAFM2	Inafm2	51630835	True	True	False	False	True	True	False	False	1.0	0.6637414095135427			0.25	0.25			0.058233052402431575	0.27646673944671935			0.5	0.5			0.5	0.5			2.0	2.0			5.0	2.0			1.0	1.0			2	2	2	1.0	0.058233052402431575	False	True	False	True	False	False	strict_shared_full_matrix_only	7.058233052402431					False	cytoskeleton_morphogenesis	not_prioritized	1.5083320460631149	screen_specific_or_low_priority	1.5083320460631149			True	True	True	100505573	100043272	HGNC:35165	MGI:1915354	True	same_symbol
IER5L	IER5L	IER5L	Ier5l	51620538	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.125			0.0590778097982708	0.0553239092850605			0.5	0.5			0.25	0.5			3.0	3.0			6.0	3.0			1.0	1.0			2	2	2	1.0	0.0553239092850605	False	True	False	True	False	False	strict_shared_full_matrix_only	7.05532390928506					False	unclassified_shared_neuronal_or_context	exploratory_context	1.012158054711246	shared_positive_both_screens	1.012158054711246			True	True	True	389792	72500	HGNC:23679	MGI:1919750	True	same_symbol
MTG1	MTG1	MTG1	Mtg1	51621552	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0545403766358123	0.31818087188241656			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0545403766358123	False	True	False	True	False	False	strict_shared_full_matrix_only	7.054540376635813					False	unclassified_shared_neuronal_or_context	exploratory_context	2.0029738492686633	shared_positive_both_screens	2.0029738492686633			True	True	True	92170	212508	HGNC:32159	MGI:2685015	True	same_symbol
KLHL15	KLHL15	KLHL15	Klhl15	51627437	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0774935113088617	0.049112785559662656			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.049112785559662656	False	True	False	True	False	False	strict_shared_full_matrix_only	7.049112785559663					False	unclassified_shared_neuronal_or_context	exploratory_context	2.0158354578869284	shared_positive_both_screens	2.0158354578869284			True	True	True	80311	236904	HGNC:29347	MGI:1923400	True	same_symbol
SNTB2	SNTB2	SNTB2	Sntb2	51624839	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0456062291434927	0.17229338543928205			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0456062291434927	False	True	False	True	False	False	strict_shared_full_matrix_only	7.045606229143493					False	unclassified_shared_neuronal_or_context	exploratory_context	2.01548704185139	shared_positive_both_screens	2.01548704185139			True	True	True	6645	20650	HGNC:11169	MGI:101771	True	same_symbol
ABCC8	ABCC8	ABCC8	Abcc8	51625643	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0437280561761889	0.29364269753369143			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0437280561761889	False	True	False	True	False	False	strict_shared_full_matrix_only	7.043728056176189					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0112897342074223	screen_specific_or_low_priority	1.0112897342074223			True	True	True	6833	20927	HGNC:59	MGI:1352629	True	same_symbol
PIM2	PIM2	PIM2	Pim2	51616861	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0432996982680402	0.2536224341091726			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0432996982680402	False	True	False	True	False	False	strict_shared_full_matrix_only	7.04329969826804					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0108030885804666	screen_specific_or_low_priority	1.0108030885804666			True	True	True	11040	18715	HGNC:8987	MGI:97587	True	same_symbol
ZNHIT2	ZNHIT2	ZNHIT2	Znhit2	51628850	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0406559208426428	0.16576462176709716			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0406559208426428	False	True	False	True	False	False	strict_shared_full_matrix_only	7.040655920842643					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0098337250137082	screen_specific_or_low_priority	1.0098337250137082			True	True	True	741	29805	HGNC:1177	MGI:1352481	True	same_symbol
NPHP4	NPHP4	NPHP4	Nphp4	51625442	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0367074527252502	0.1172259926996155			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0367074527252502	False	True	False	True	False	False	strict_shared_full_matrix_only	7.03670745272525					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0100519282285043	screen_specific_or_low_priority	1.0100519282285043			True	True	True	261734	260305	HGNC:19104	MGI:2384210	True	same_symbol
UNCX	UNCX	UNCX	Uncx	51630741	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.25			0.3357266322060426	0.0343482737051221			0.5	0.5			0.5	0.5			3.0	2.0			6.0	2.0			1.0	1.0			2	2	2	1.0	0.0343482737051221	False	True	False	True	False	False	strict_shared_full_matrix_only	7.034348273705122					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0	screen_specific_or_low_priority	1.0			True	True	True	340260	22255	HGNC:33194	MGI:108013	True	same_symbol
TRAIP	TRAIP	TRAIP	Traip	51628155	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0341525694222789	0.20466405740378335			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0341525694222789	False	True	False	True	False	False	strict_shared_full_matrix_only	7.034152569422279					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0109632203555965	screen_specific_or_low_priority	1.0109632203555965			True	True	True	10293	22036	HGNC:30764	MGI:1096377	True	same_symbol
KLHDC9	KLHDC9	KLHDC9	Klhdc9	51633372	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0341018251681075	0.20185007841667707			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0341018251681075	False	True	False	True	False	False	strict_shared_full_matrix_only	7.034101825168108					False	unclassified_shared_neuronal_or_context	not_prioritized	1.008370271088508	screen_specific_or_low_priority	1.008370271088508			True	True	True	126823	68874	HGNC:28489	MGI:1916124	True	same_symbol
MUTYH	MUTYH	MUTYH	Mutyh	51625233	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.1078976640711902	0.033036618902880246			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.033036618902880246	False	True	False	True	False	False	strict_shared_full_matrix_only	7.03303661890288					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0090439098082422	screen_specific_or_low_priority	1.0090439098082422			True	True	True	4595	70603	HGNC:7527	MGI:1917853	True	same_symbol
FGF5	FGF5	FGF5	Fgf5	51630695	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0316390041493775	0.05033587320092705			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0316390041493775	False	True	False	True	False	False	strict_shared_full_matrix_only	7.031639004149378					False	unclassified_shared_neuronal_or_context	not_prioritized	1.004081103603564	screen_specific_or_low_priority	1.004081103603564			True	True	True	2250	14176	HGNC:3683	MGI:95519	True	same_symbol
YOD1	YOD1	YOD1	Yod1	51620496	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0291660924924778	0.2097809507941694			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0291660924924778	False	True	False	True	False	False	strict_shared_full_matrix_only	7.029166092492478					False	unclassified_shared_neuronal_or_context	not_prioritized	1.025246155342193	screen_specific_or_low_priority	1.025246155342193			True	True	True	55432	226418	HGNC:25035	MGI:2442596	True	same_symbol
ADAMTS20	ADAMTS20	ADAMTS20	Adamts20	51631746	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0283381364073006	0.08532349109856704			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0283381364073006	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0283381364073					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0045265670521462	screen_specific_or_low_priority	1.0045265670521462			True	True	True	80070	223838	HGNC:17178	MGI:2660628	True	same_symbol
TMEM132E	TMEM132E	TMEM132E	Tmem132e	51631470	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0281794586577678	0.04877447918835265			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0281794586577678	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0281794586577675					False	unclassified_shared_neuronal_or_context	exploratory_context	2.0119709013389424	shared_positive_both_screens	2.0119709013389424			True	True	True	124842	270893	HGNC:26991	MGI:2685490	True	same_symbol
ARSJ	ARSJ	ARSJ	Arsj	51631869	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0266500944540994	0.07978723404255314			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0266500944540994	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0266500944541					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0011958316314358	screen_specific_or_low_priority	1.0011958316314358			True	True	True	79642	271970	HGNC:26286	MGI:2443513	True	same_symbol
VIPR1	VIPR1	VIPR1	Vipr1	51626283	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.02510716027101175	0.11076182148755741			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.02510716027101175	False	True	False	True	False	False	strict_shared_full_matrix_only	7.025107160271012					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0076913583372362	screen_specific_or_low_priority	1.0076913583372362			True	True	True	7433	22354	HGNC:12694	MGI:109272	True	same_symbol
CYB561D1	CYB561D1	CYB561D1	Cyb561d1	51630158	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.024246896700996598	0.1186034891951534			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.024246896700996598	False	True	False	True	False	False	strict_shared_full_matrix_only	7.024246896700997					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0063590744267013	screen_specific_or_low_priority	1.0063590744267013			True	True	True	284613	72023	HGNC:26804	MGI:1919273	True	same_symbol
HPDL	HPDL	HPDL	Hpdl	51620869	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0241382061921481	0.056636965482783005			0.5	0.5			2.7755575615628914e-17	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0241382061921481	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0241382061921485					False	unclassified_shared_neuronal_or_context	not_prioritized	0.8335628683513094	screen_specific_or_low_priority	0.8335628683513094			True	True	True	84842	242642	HGNC:28242	MGI:2444646	True	same_symbol
PDXP	PDXP	PDXP	Pdxp	51629396	True	True	False	False	True	True	False	False	1.0	0.6637414095135427			0.25	0.25			0.02391967887478765	0.7425821392386742			0.5	0.5			0.5	0.5			2.0	2.0			3.0	2.0			1.0	1.0			2	2	2	1.0	0.02391967887478765	False	True	False	True	False	False	strict_shared_full_matrix_only	7.023919678874788					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0	screen_specific_or_low_priority	1.0			True	True	True	57026	57028	HGNC:30259	MGI:1919282	True	same_symbol
RASD1	RASD1	RASD1	Rasd1	51629767	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0211345939933259	0.11430792077833755			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0211345939933259	False	True	False	True	False	False	strict_shared_full_matrix_only	7.021134593993326					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0035753567360963	screen_specific_or_low_priority	1.0035753567360963			True	True	True	51655	19416	HGNC:15828	MGI:1270848	True	same_symbol
SLC35G1	SLC35G1	SLC35G1	Slc35g1	51624965	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.125			0.0385413341844877	0.0153061224489795			0.5	0.5			0.25	0.5			3.0	3.0			6.0	3.0			1.0	1.0			2	2	2	1.0	0.0153061224489795	False	True	False	True	False	False	strict_shared_full_matrix_only	7.01530612244898					False	unclassified_shared_neuronal_or_context	not_prioritized	1.007291527863427	screen_specific_or_low_priority	1.007291527863427			True	True	True	159371	240660	HGNC:26607	MGI:2444789	True	same_symbol
CPNE6	CPNE6	CPNE6	Cpne6	51632424	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.014876491317195099	0.8651649526030173			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.014876491317195099	False	True	False	True	False	False	strict_shared_full_matrix_only	7.014876491317195					False	unclassified_shared_neuronal_or_context	not_prioritized	1.006057804086596	screen_specific_or_low_priority	1.006057804086596			True	True	True	9362	12891	HGNC:2319	MGI:1334445	True	same_symbol
TBC1D8B	TBC1D8B	TBC1D8B	Tbc1d8b	51620131	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0129773822766036	0.14745259806050076			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0129773822766036	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0129773822766035					False	unclassified_shared_neuronal_or_context	not_prioritized	0.8363509548083339	screen_specific_or_low_priority	0.8363509548083339			True	True	True	54885	245638	HGNC:24715	MGI:1918101	True	same_symbol
PTPN3	PTPN3	PTPN3	Ptpn3	51620089	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0129682997118155	0.24397648887593504			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0129682997118155	False	True	False	True	False	False	strict_shared_full_matrix_only	7.012968299711815					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0053084907873526	screen_specific_or_low_priority	1.0053084907873526			True	True	True	5774	545622	HGNC:9655	MGI:105307	True	same_symbol
RASD2	RASD2	RASD2	Rasd2	51629768	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0129668049792531	0.1495884859335748			0.5	0.5			2.7755575615628914e-17	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0129668049792531	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0129668049792535					False	unclassified_shared_neuronal_or_context	not_prioritized	0.8370546320513337	screen_specific_or_low_priority	0.8370546320513337			True	True	True	23551	75141	HGNC:18229	MGI:1922391	True	same_symbol
ITGAE	ITGAE	ITGAE	Itgae	51622804	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.125			0.0346737043402404	0.0121580547112462			0.5	0.5			0.5	0.5			3.0	3.0			6.0	3.0			1.0	1.0			2	2	2	1.0	0.0121580547112462	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0121580547112465					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0040511662382063	screen_specific_or_low_priority	1.0040511662382063			True	True	True	3682	16407	HGNC:6147	MGI:1298377	True	same_symbol
BCL2L15	BCL2L15	BCL2L15	Bcl2l15	51631928	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0110470701248799	0.07736286003763204			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0110470701248799	False	True	False	True	False	False	strict_shared_full_matrix_only	7.01104707012488					False	regulatory_morphogenesis_candidate	not_prioritized	1.5024543058351678	screen_specific_or_low_priority	1.5024543058351678			True	True	True	440603	229672	HGNC:33624	MGI:2685412	True	same_symbol
SYNPO	SYNPO	SYNPO	Synpo	51635717	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0080822989003322	0.4771342521269656			0.5	0.5			0.5	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0080822989003322	False	True	False	True	False	False	strict_shared_full_matrix_only	7.008082298900332					False	synaptic_wiring	not_prioritized	1.5024687825511396	screen_specific_or_low_priority	1.5024687825511396			True	True	True	11346	104027	HGNC:30672	MGI:1099446	True	same_symbol
ACTC1	ACTC1	ACTC1	Actc1	51615940	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.125			0.0081572117167222	0.0068493150684931			0.5	0.5			0.5	0.5			3.0	3.0			6.0	3.0			1.0	1.0			2	2	2	1.0	0.0068493150684931	False	True	False	True	False	False	strict_shared_full_matrix_only	7.006849315068493					False	cytoskeleton_morphogenesis	not_prioritized	1.5001271229533204	screen_specific_or_low_priority	1.5001271229533204			True	True	True	70	11464	HGNC:143	MGI:87905	True	same_symbol
LRRC26	LRRC26	LRRC26	Lrrc26	51633636	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.25			0.005016502177010249	0.01405457440628355			0.5	0.5			0.5	0.5			3.0	2.0			6.0	2.0			1.0	1.0			2	2	2	1.0	0.005016502177010249	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0050165021770106					False	unclassified_shared_neuronal_or_context	not_prioritized	0.91677016069947	screen_specific_or_low_priority	0.91677016069947			True	True	True	389816	227618	HGNC:31409	MGI:2385129	True	same_symbol
MYH3	MYH3	MYH3	Myh3	51621191	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.0625			0.0041892754548356	0.01140858558521045			0.5	0.5			0.25	0.5			3.0	4.0			6.0	4.0			1.0	1.0			2	2	2	1.0	0.0041892754548356	False	True	False	True	False	False	strict_shared_full_matrix_only	7.004189275454835					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0009439284039967	screen_specific_or_low_priority	1.0009439284039967			True	True	True	4621	17883	HGNC:7573	MGI:1339709	True	same_symbol
SLC1A7	SLC1A7	SLC1A7	Slc1a7	51618800	True	True	False	False	True	True	False	False	0.9460304822565969	0.6637414095135427			0.125	0.25			0.0026138909634055	0.2979960546607802			0.5	0.5			0.5	0.5			3.0	2.0			4.0	2.0			1.0	1.0			2	2	2	1.0	0.0026138909634055	False	True	False	True	False	False	strict_shared_full_matrix_only	7.0026138909634055					False	unclassified_shared_neuronal_or_context	not_prioritized	1.0007561051982488	screen_specific_or_low_priority	1.0007561051982488			True	True	True	6512	242607	HGNC:10945	MGI:2444087	True	same_symbol
