sample_accession	donor_id	marker_call	marker_confidence	feature_type	model_term_supported	target_set	peak_category	n_barcodes	n_features	n_linked_gene_strings	mean_count	mean_detection_fraction	mean_feature_score	median_feature_score
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	4609	11	11	0.39801573995542316	0.1685043097496992	0.4853332595886371	0.44731799715296083
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	cerebellar_fate_rhombic_lip_shh	proximal_10kb	4609	36	11	0.22348183505701405	0.10749499770979484	0.30437996685874213	0.31578015619948985
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	distal_100kb	4609	126	13	0.1891365065589409	0.08069443152975372	0.23632844563166164	0.13946345577746272
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	gene_body_overlap	4609	9	8	0.20773366119428172	0.08341168245702851	0.2461560650369612	0.1090687740222225
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	gene_edge_2kb	4609	13	11	0.08054475357577982	0.037535257105662835	0.10696230452890061	0.02138418812268205
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	deep_neural_progenitor	proximal_10kb	4609	24	11	0.1489929124177334	0.06347183047660375	0.18544874381623344	0.060439245161948055
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	distal_100kb	4609	153	15	0.14113477892784365	0.06440510680297287	0.18809937887585762	0.1121234126884261
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_body_overlap	4609	94	11	0.136153594032028	0.062130983321253976	0.17787178332065612	0.09617070199384345
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	gene_edge_2kb	4609	10	8	0.16949446734649598	0.08255586895205033	0.23270206661642848	0.210316698769001
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	dentate_fate_wnt_prox1	proximal_10kb	4609	21	7	0.1898562853216791	0.08948330905371478	0.25607462672324416	0.21026662204533186
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	distal_100kb	4609	236	19	0.1637078891336405	0.07422011466143985	0.21464669479225448	0.1153143100948579
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_body_overlap	4609	16	9	0.33138967238012584	0.14051312649164677	0.4059995625914247	0.3949661813660843
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	gene_edge_2kb	4609	14	13	0.3028236679787993	0.1277004618293401	0.36883914097679055	0.31287044405826014
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	hindbrain_rhombic_lip_pattern	proximal_10kb	4609	40	15	0.1819049685398134	0.08772510305923194	0.24887392069547992	0.24334719499465576
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	distal_100kb	4609	153	15	0.14113477892784365	0.06440510680297287	0.18809937887585762	0.1121234126884261
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_body_overlap	4609	94	11	0.136153594032028	0.062130983321253976	0.17787178332065612	0.09617070199384345
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	gene_edge_2kb	4609	10	8	0.16949446734649598	0.08255586895205033	0.23270206661642848	0.210316698769001
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	medial_pallium_dentate_lineage	proximal_10kb	4609	21	7	0.1898562853216791	0.08948330905371478	0.25607462672324416	0.21026662204533186
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	distal_100kb	4609	110	10	0.2091343024517249	0.08696818477682006	0.2556134677770543	0.12946024599329536
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_body_overlap	4609	8	5	0.27142547190279886	0.11640269038837057	0.3369649545616819	0.2677099503144431
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	gene_edge_2kb	4609	11	9	0.13394741513639322	0.05854158859149095	0.1723182978339094	0.02482706110166479
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_neurogenic_niche_state	proximal_10kb	4609	21	8	0.16293173811073572	0.06934672328467079	0.20310861665789168	0.07925801184095853
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_postmitotic_granule_maturation	distal_100kb	4609	21	1	0.15003771089689946	0.07083449565549804	0.2033527383761674	0.14593857690961315
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_postmitotic_granule_maturation	gene_body_overlap	4609	1	1	0.9394662616619657	0.34996745497938814	1.0123802673467324	1.0123802673467324
GSM9558423	H187	ambiguous_neuronal	low	Peaks	FatePolarity	shared_postmitotic_granule_maturation	proximal_10kb	4609	6	1	0.2978230997324076	0.13979894409488683	0.3956097120436457	0.3816264619565308
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	anterior_telencephalic_pattern	distal_100kb	4609	5	1	0.13195921024083318	0.054588847906270346	0.16253924069160613	0.026530504575187765
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	distal_100kb	4609	28	2	0.23330130490035025	0.10061835539162509	0.2934465568435896	0.19262018618705187
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_body_overlap	4609	4	1	0.4626274679973964	0.1942395313517032	0.5608010685526211	0.5523340183564012
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_edge_2kb	4609	2	2	0.3681926665220221	0.15665003254502063	0.47001990781434233	0.47001990781434233
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	cerebellar_fate_rhombic_lip_shh	proximal_10kb	4609	7	2	0.18370889253944148	0.08722065523974831	0.25144276793458326	0.24544935857215383
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	deep_neural_progenitor	distal_100kb	4609	77	7	0.20535767118539955	0.0841070407136799	0.2478997618233433	0.1355345664168079
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	deep_neural_progenitor	gene_body_overlap	4609	4	4	0.08022347580820134	0.03856584942503797	0.11312884057074268	0.0734826390639597
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	deep_neural_progenitor	gene_edge_2kb	4609	9	7	0.08189291482847567	0.036739712157373254	0.1061623845049243	0.01686024055828604
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	deep_neural_progenitor	proximal_10kb	4609	14	6	0.15254316089638284	0.06040975730713201	0.17894154101954593	0.047198636848252984
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	dentate_fate_wnt_prox1	distal_100kb	4609	5	1	0.13195921024083318	0.054588847906270346	0.16253924069160613	0.026530504575187765
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	distal_100kb	4609	28	2	0.23330130490035025	0.10061835539162509	0.2934465568435896	0.19262018618705187
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_body_overlap	4609	4	1	0.4626274679973964	0.1942395313517032	0.5608010685526211	0.5523340183564012
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	gene_edge_2kb	4609	2	2	0.3681926665220221	0.15665003254502063	0.47001990781434233	0.47001990781434233
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	hindbrain_rhombic_lip_pattern	proximal_10kb	4609	7	2	0.18370889253944148	0.08722065523974831	0.25144276793458326	0.24544935857215383
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	medial_pallium_dentate_lineage	distal_100kb	4609	5	1	0.13195921024083318	0.054588847906270346	0.16253924069160613	0.026530504575187765
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_neurogenic_niche_state	distal_100kb	4609	216	20	0.1701019743979171	0.07299828033718249	0.2136823957216841	0.0981817610327814
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_body_overlap	4609	20	13	0.31316988500759385	0.1291494901280104	0.3780235928813952	0.32677567203007446
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_neurogenic_niche_state	gene_edge_2kb	4609	18	14	0.11655938863576093	0.05316892071068682	0.1550625670087545	0.05925952766818203
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_neurogenic_niche_state	proximal_10kb	4609	33	15	0.17637428746129113	0.07624082000302439	0.22409761995397784	0.1949498342560751
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_postmitotic_granule_maturation	distal_100kb	4609	23	1	0.21899497203014895	0.09833312894431501	0.2819034246401598	0.1986410146633178
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_postmitotic_granule_maturation	gene_body_overlap	4609	1	1	0.9468431330006509	0.3497504881753092	1.0159596427528585	1.0159596427528585
GSM9558423	H187	ambiguous_neuronal	low	Peaks	NicheSignal	shared_postmitotic_granule_maturation	proximal_10kb	4609	3	1	0.35893541621465247	0.14464453605265062	0.43251973239943114	0.26469830409383427
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	Tier 1 core convergent program	gene_expression_or_marker	85	6	6	10.81764705882353	0.8254901960784314	2.9566703741362517	2.9649740332073593
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	85	9	9	4.6640522875817	0.4745098039215686	1.8008875542041085	1.7211642509343195
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	85	5	5	0.8541176470588235	0.4211764705882353	1.0298112102933055	1.0189694566415737
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	Tier 4 screen-specific mechanism support	gene_expression_or_marker	85	16	16	1.5602941176470588	0.40441176470588236	1.1053908766852862	1.0843247575837496
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	Tier 5 exploratory non-identical ortholog	gene_expression_or_marker	85	29	29	0.7509127789046653	0.313184584178499	0.7745279269895222	0.5021730624690766
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	downstream_neurite_morphology	gene_expression_or_marker	85	21	21	3.2913165266106446	0.3859943977591036	1.2797712972354176	0.8778816834638854
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	downstream_neurite_synapse_construction	gene_expression_or_marker	85	21	21	3.202801120448179	0.3859943977591036	1.3170354469741636	0.9107770058946963
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	downstream_synaptic_excitability	gene_expression_or_marker	85	20	20	3.4382352941176473	0.44117647058823534	1.5724889767396808	1.5184085456147352
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	ConstructionBalance	shared_postmitotic_granule_maturation	gene_expression_or_marker	85	5	5	9.425882352941176	0.5035294117647059	1.978185123266746	0.7780904290385044
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 1 core convergent program	gene_expression_or_marker	85	4	4	13.005882352941176	0.7588235294117647	2.9525185446006983	3.22820833114244
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 2 high-confidence wiring/synaptic executor	gene_expression_or_marker	85	3	3	0.8941176470588236	0.2627450980392157	0.8295443163934358	1.1729801088851572
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 3 broad both-screen mechanism support	gene_expression_or_marker	85	1	1	0.6	0.21176470588235294	0.6817683351280884	0.6817683351280884
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	Tier 4 screen-specific mechanism support	gene_expression_or_marker	85	5	5	1.0588235294117647	0.29647058823529415	0.9348389656261918	0.7780904290385044
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	dentate_fate_wnt_prox1	gene_expression_or_marker	85	1	1	0.18823529411764706	0.17647058823529413	0.3489398485862371	0.3489398485862371
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	downstream_neurite_morphology	gene_expression_or_marker	85	13	13	3.7592760180995475	0.4262443438914027	1.3790338350130242	0.8778816834638854
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	downstream_neurite_synapse_construction	gene_expression_or_marker	85	21	21	3.202801120448179	0.3859943977591036	1.3170354469741636	0.9107770058946963
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	downstream_synaptic_excitability	gene_expression_or_marker	85	8	8	2.2985294117647057	0.3205882352941177	1.216288066411015	1.1132149230949235
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	medial_pallium_dentate_lineage	gene_expression_or_marker	85	1	1	0.18823529411764706	0.17647058823529413	0.3489398485862371	0.3489398485862371
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	shared_neurogenic_niche_state	gene_expression_or_marker	85	2	2	0.023529411764705882	0.023529411764705882	0.046521968385617576	0.046521968385617576
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	EpigenomicCompatibility	shared_postmitotic_granule_maturation	gene_expression_or_marker	85	11	11	4.597860962566845	0.32085561497326204	1.1723419569312885	0.6476978717314373
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	anterior_telencephalic_pattern	gene_expression_or_marker	85	14	14	2.372268907563025	0.17983193277310924	0.5920124415520708	0.0
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	85	13	13	0.9248868778280543	0.30316742081447967	0.7779902651788423	0.41841287208923683
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	deep_neural_progenitor	gene_expression_or_marker	85	13	13	0.318552036199095	0.18280542986425338	0.4141460271407599	0.18406588372176302
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	dentate_fate_wnt_prox1	gene_expression_or_marker	85	17	17	2.285121107266436	0.2380622837370242	0.7238808243160687	0.046786273928973145
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	85	18	18	0.611764705882353	0.18888888888888888	0.4936285278274178	0.023393136964486572
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	medial_pallium_dentate_lineage	gene_expression_or_marker	85	17	17	2.285121107266436	0.2380622837370242	0.7238808243160687	0.046786273928973145
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	shared_neurogenic_niche_state	gene_expression_or_marker	85	10	10	0.4623529411764705	0.24	0.5642150163816656	0.276701090461303
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	FatePolarity	shared_postmitotic_granule_maturation	gene_expression_or_marker	85	1	1	0.18823529411764706	0.17647058823529413	0.3489398485862371	0.3489398485862371
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	anterior_telencephalic_pattern	gene_expression_or_marker	85	1	1	0.058823529411764705	0.058823529411764705	0.11598194325171332	0.11598194325171332
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	cerebellar_fate_rhombic_lip_shh	gene_expression_or_marker	85	2	2	0.8588235294117647	0.3764705882352941	0.9414008749583362	0.9414008749583362
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	deep_neural_progenitor	gene_expression_or_marker	85	7	7	0.4067226890756302	0.22689075630252103	0.5204809243783244	0.23794207495424285
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	dentate_fate_wnt_prox1	gene_expression_or_marker	85	1	1	0.058823529411764705	0.058823529411764705	0.11598194325171332	0.11598194325171332
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	hindbrain_rhombic_lip_pattern	gene_expression_or_marker	85	2	2	0.8588235294117647	0.3764705882352941	0.9414008749583362	0.9414008749583362
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	medial_pallium_dentate_lineage	gene_expression_or_marker	85	1	1	0.058823529411764705	0.058823529411764705	0.11598194325171332	0.11598194325171332
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	shared_neurogenic_niche_state	gene_expression_or_marker	85	21	21	0.4549019607843137	0.21624649859943976	0.5235667855504084	0.23794207495424285
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	NicheSignal	shared_postmitotic_granule_maturation	gene_expression_or_marker	85	2	2	0.023529411764705882	0.023529411764705882	0.046521968385617576	0.046521968385617576
GSM9558423	H187	astrocyte_bergmann_candidate	high	Gene Expression	marker_or_unassigned	marker_or_unassigned	gene_expression_or_marker	85	50	50	4.135058823529412	0.23341176470588235	0.7854983946271566	0.11003785810476673
GSM9558423	H187	astrocyte_bergmann_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	distal_100kb	85	87	6	0.0647734956051386	0.03015551048005409	0.08971259040402342	0.0582149697525959
GSM9558423	H187	astrocyte_bergmann_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_body_overlap	85	133	6	0.1124281291463954	0.05157010172490049	0.1520472358000745	0.09245253148700744
GSM9558423	H187	astrocyte_bergmann_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	gene_edge_2kb	85	3	2	0.14117647058823532	0.07058823529411765	0.2000329235144719	0.1252423543099983
GSM9558423	H187	astrocyte_bergmann_candidate	high	Peaks	ConstructionBalance	Tier 1 core convergent program	proximal_10kb	85	6	4	0.04313725490196078	0.027450980392156862	0.06916512031517151	0.05250062184078452
GSM9558423	H187	astrocyte_bergmann_candidate	high	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	distal_100kb	85	97	9	0.04390539721043056	0.02122498483929654	0.06316666815683478	0.035021568046620204
GSM9558423	H187	astrocyte_bergmann_candidate	high	Peaks	ConstructionBalance	Tier 2 high-confidence wiring/synaptic executor	gene_body_overlap	85	83	8	0.07058823529411766	0.03033309709425939	0.09159483583297987	0.035021568046620204
