analysis_class	axon_guidance_synapse_mean	axon_guidance_synapse_median	axon_guidance_synapse_q25	axon_guidance_synapse_q75	background_max_mean	background_max_median	background_max_q25	background_max_q75	broad_class	cerebellar_identity_mean	cerebellar_identity_median	cerebellar_identity_q25	cerebellar_identity_q75	cerebellar_rank_mean	cerebellar_rank_median	cerebellar_rank_q25	cerebellar_rank_q75	dataset	dentate_identity_mean	dentate_identity_median	dentate_identity_q25	dentate_identity_q75	dentate_rank_mean	dentate_rank_median	dentate_rank_q25	dentate_rank_q75	identity_rank_contrast_mean	identity_rank_contrast_median	identity_rank_contrast_q25	identity_rank_contrast_q75	label	morphogenesis_cytoskeleton_mean	morphogenesis_cytoskeleton_median	morphogenesis_cytoskeleton_q25	morphogenesis_cytoskeleton_q75	n_cells_or_spots	platform	region	sample	sample_context	shared_granule_neuronal_mean	shared_granule_neuronal_median	shared_granule_neuronal_q25	shared_granule_neuronal_q75	shared_rank_mean	shared_rank_median	shared_rank_q25	shared_rank_q75	source_layer	species	structural_program_mean_mean	structural_program_mean_median	structural_program_mean_q25	structural_program_mean_q75	structural_rank_mean	structural_rank_median	structural_rank_q25	structural_rank_q75	unit_id
human_dentate_anchor	0.613896	0.612837	0.430686	0.802135	0.306436	0.299093	0	0.478614	dentate_candidate	0.0262079	0	0	0	0.407773	0.322826	0.322826	0.322826	GSE325391	0.149493	0.157585	0	0.238363	0.40538	0.421739	0.104348	0.66087	-0.0023935	-0.215217	-0.218478	0.296739	adult_human_dg_differentiating_anchor	0.415585	0.412982	0.222764	0.559983	99	single_nucleus_selected_bridge	dentate_gyrus	S1R5	SAD	0.707839	0.698646	0.514201	0.894447	0.36614	0.197826	0.0576087	0.657609	gse325391_adult_dg	human	0.579107	0.579006	0.466819	0.705871	0.241217	0.126087	0.0576087	0.328261	gse325391_adult_dg|GSE325391|S1R5|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.932513	0.931616	0.843822	1.02972	0.279773	0.288383	0.215946	0.35542	dentate_candidate	0.0359562	0	0	0.0702005	0.527243	0.322826	0.322826	0.778804	GSE325391	0.20216	0.191988	0.120928	0.291485	0.526027	0.528261	0.295109	0.774457	-0.00121679	0.0228261	-0.218478	0.317391	adult_human_dg_mature_anchor	0.539372	0.540862	0.455478	0.620943	360	single_nucleus_selected_bridge	dentate_gyrus	S1R5	SAD	0.847589	0.843554	0.766924	0.939259	0.539191	0.538043	0.319022	0.763587	gse325391_adult_dg	human	0.773158	0.780131	0.722797	0.83268	0.573611	0.579348	0.369022	0.7875	gse325391_adult_dg|GSE325391|S1R5|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.866719	0.866719	0.866719	0.866719	0.950379	0.950379	0.950379	0.950379	non_dentate_background	0	0	0	0	0.314865	0.314865	0.314865	0.314865	GSE325391	0.515555	0.515555	0.515555	0.515555	0.971908	0.971908	0.971908	0.971908	0.657043	0.657043	0.657043	0.657043	adult_dg_background_warning	0.427872	0.427872	0.427872	0.427872	1	single_nucleus_selected_bridge	dentate_gyrus	S1R5stored	CTRL	0.62309	0.62309	0.62309	0.62309	0.205228	0.205228	0.205228	0.205228	gse325391_adult_dg	human	0.639227	0.639227	0.639227	0.639227	0.379243	0.379243	0.379243	0.379243	gse325391_adult_dg|GSE325391|S1R5stored|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.667133	0.6805	0.496157	0.84432	0.22812	0.289082	0	0.417498	dentate_candidate	0.0387841	0	0	0	0.435905	0.314865	0.314865	0.314865	GSE325391	0.117206	0	0	0.230897	0.409805	0.188451	0.188451	0.688646	-0.0260997	-0.126414	-0.126414	0.323547	adult_human_dg_differentiating_anchor	0.324344	0.320923	0.182984	0.452603	911	single_nucleus_selected_bridge	dentate_gyrus	S1R5stored	CTRL	0.648615	0.676038	0.505537	0.792967	0.361318	0.285993	0.102809	0.580375	gse325391_adult_dg	human	0.546697	0.556853	0.449177	0.653118	0.283753	0.212251	0.0938353	0.41748	gse325391_adult_dg|GSE325391|S1R5stored|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.92116	0.927518	0.813598	1.03861	0.291731	0.303353	0.232546	0.376534	dentate_candidate	0.0630195	0	0	0.119737	0.535782	0.314865	0.314865	0.76668	GSE325391	0.186431	0.171792	0.073668	0.280941	0.549786	0.544674	0.378268	0.782091	0.0140035	-0.00819352	-0.200546	0.256925	adult_human_dg_mature_anchor	0.438366	0.437332	0.342758	0.539247	1651	single_nucleus_selected_bridge	dentate_gyrus	S1R5stored	CTRL	0.792371	0.797558	0.717527	0.876958	0.577004	0.591885	0.370854	0.794577	gse325391_adult_dg	human	0.717299	0.724404	0.661909	0.781241	0.619698	0.641436	0.437183	0.8254	gse325391_adult_dg|GSE325391|S1R5stored|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.245552	0.218788	0.149503	0.305469	1.1246	1.16294	1.01209	1.21312	non_dentate_background	0.0395757	0	0	0	0.440997	0.332318	0.332318	0.332318	GSE325391	0.100238	0	0	0.224632	0.338282	0.134374	0.134374	0.59174	-0.102715	-0.197944	-0.197944	0.259421	adult_dg_background_warning	0.389541	0.428009	0.321047	0.551003	6	single_nucleus_selected_bridge	dentate_gyrus	S1R6	RES	0.481771	0.345482	0.205977	0.712197	0.20873	0.0222687	0.00904073	0.251332	gse325391_adult_dg	human	0.372288	0.37995	0.317416	0.44826	0.0452354	0.0283593	0.0164636	0.0525314	gse325391_adult_dg|GSE325391|S1R6|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.581007	0.584997	0.409686	0.764686	0.254293	0.315718	0	0.45697	dentate_candidate	0.0301152	0	0	0	0.428573	0.332318	0.332318	0.332318	GSE325391	0.132952	0	0	0.25209	0.385217	0.134374	0.134374	0.647411	-0.0433559	-0.197944	-0.197944	0.284355	adult_human_dg_differentiating_anchor	0.368038	0.368898	0.209935	0.518025	480	single_nucleus_selected_bridge	dentate_gyrus	S1R6	RES	0.711392	0.734945	0.57617	0.879024	0.323235	0.207842	0.0608108	0.559954	gse325391_adult_dg	human	0.553479	0.560892	0.452388	0.665148	0.206952	0.119338	0.0520556	0.280738	gse325391_adult_dg|GSE325391|S1R6|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.88033	0.888466	0.779955	0.991993	0.267459	0.282893	0.210245	0.352155	dentate_candidate	0.0449759	0	0	0.090592	0.516412	0.332318	0.332318	0.766654	GSE325391	0.209337	0.195984	0.111985	0.310231	0.52642	0.520746	0.308717	0.766273	0.010008	0.0201751	-0.197944	0.261515	adult_human_dg_mature_anchor	0.512417	0.513444	0.407211	0.619125	2141	single_nucleus_selected_bridge	dentate_gyrus	S1R6	RES	0.87392	0.875716	0.791819	0.961738	0.540679	0.545489	0.320898	0.767796	gse325391_adult_dg	human	0.755556	0.762704	0.694835	0.823839	0.567208	0.575561	0.352113	0.789494	gse325391_adult_dg|GSE325391|S1R6|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.572538	0.634064	0.497721	0.678118	1.41054	1.46042	1.37873	1.46728	non_dentate_background	0.032928	0	0	0.049392	0.31097	0.106329	0.106329	0.413291	GSE325391	0.198561	0	0	0.297841	0.335021	0.0107595	0.0107595	0.497152	0.0240506	-0.0955696	-0.402532	0.390823	adult_dg_background_warning	0.637989	0.676232	0.594964	0.700135	3	single_nucleus_selected_bridge	dentate_gyrus	S2R2	MAD	0.903574	0.936811	0.868232	0.955534	0.585654	0.721519	0.462025	0.777215	gse325391_adult_dg	human	0.7047	0.719252	0.667848	0.748829	0.158228	0.132911	0.093038	0.210759	gse325391_adult_dg|GSE325391|S2R2|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.700377	0.70018	0.560548	0.872729	0.386051	0.32174	0.220274	0.425686	dentate_candidate	0.05591	0	0	0.0941542	0.383103	0.106329	0.106329	0.691456	GSE325391	0.274386	0.264625	0.156251	0.366874	0.410055	0.338608	0.100316	0.680063	0.0269515	0.00126582	-0.188608	0.252215	adult_human_dg_differentiating_anchor	0.558492	0.544846	0.450368	0.676018	132	single_nucleus_selected_bridge	dentate_gyrus	S2R2	MAD	0.85695	0.866453	0.772325	0.967225	0.480054	0.426582	0.142405	0.816456	gse325391_adult_dg	human	0.705273	0.708057	0.618972	0.781451	0.252167	0.11962	0.0566456	0.305696	gse325391_adult_dg|GSE325391|S2R2|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.98275	0.990869	0.907477	1.05795	0.267097	0.261909	0.214731	0.305468	dentate_candidate	0.0713616	0.0628339	0.030659	0.104925	0.525187	0.521519	0.305696	0.756329	GSE325391	0.318919	0.318	0.244815	0.38666	0.519645	0.525316	0.282911	0.756329	-0.0055416	-0.00759494	-0.270886	0.260127	adult_human_dg_mature_anchor	0.621632	0.615153	0.551236	0.689774	655	single_nucleus_selected_bridge	dentate_gyrus	S2R2	MAD	0.878391	0.883096	0.826495	0.941603	0.504391	0.503797	0.277848	0.736076	gse325391_adult_dg	human	0.827591	0.835564	0.789795	0.872547	0.552274	0.555696	0.340506	0.775316	gse325391_adult_dg|GSE325391|S2R2|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.464934	0.398781	0.313829	0.644789	1.54567	1.54877	1.41005	1.68738	non_dentate_background	0.0362419	0	0	0	0.341968	0.185076	0.185076	0.185076	GSE325391	0.205841	0.200514	0	0.351693	0.315594	0.174363	0.0206871	0.588936	-0.0263745	-0.0343554	-0.164389	0.227096	adult_dg_background_warning	0.461696	0.464281	0.31553	0.611334	24	single_nucleus_selected_bridge	dentate_gyrus	S2R3	CTRL	0.790233	0.823377	0.706559	0.921441	0.237471	0.109161	0.0353713	0.371629	gse325391_adult_dg	human	0.572287	0.577328	0.501084	0.681439	0.0815632	0.0491319	0.0256742	0.0990026	gse325391_adult_dg|GSE325391|S2R3|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.593046	0.611825	0.419192	0.764819	0.534051	0.48343	0.352747	0.709782	dentate_candidate	0.0404867	0	0	0.0648784	0.373325	0.185076	0.185076	0.621537	GSE325391	0.270766	0.247088	0.156581	0.400995	0.408076	0.301071	0.0958626	0.727743	0.0347512	-0.00960473	-0.164389	0.336904	adult_human_dg_differentiating_anchor	0.552811	0.545069	0.393658	0.718014	427	single_nucleus_selected_bridge	dentate_gyrus	S2R3	CTRL	0.905346	0.913155	0.778654	1.0322	0.422856	0.335427	0.063539	0.767824	gse325391_adult_dg	human	0.683734	0.684086	0.568807	0.788177	0.238238	0.10085	0.0456225	0.285002	gse325391_adult_dg|GSE325391|S2R3|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.948897	0.953713	0.872685	1.03073	0.323282	0.313457	0.255218	0.37245	dentate_candidate	0.059523	0.0509081	0	0.0942777	0.525879	0.537311	0.185076	0.759605	GSE325391	0.328435	0.329152	0.243969	0.41039	0.519582	0.524381	0.292113	0.752586	-0.00629688	0.00258589	-0.259143	0.25314	adult_human_dg_mature_anchor	0.609594	0.607984	0.525697	0.689461	2256	single_nucleus_selected_bridge	dentate_gyrus	S2R3	CTRL	0.963892	0.961988	0.90105	1.02556	0.517616	0.518101	0.289527	0.749261	gse325391_adult_dg	human	0.840794	0.843162	0.800173	0.886015	0.554218	0.558737	0.339028	0.776228	gse325391_adult_dg|GSE325391|S2R3|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.513926	0.423226	0.326941	0.646918	1.77286	1.79406	1.31866	2.12387	non_dentate_background	0.0266258	0	0	0	0.285705	0.192442	0.192442	0.192442	GSE325391	0.147325	0	0	0.264923	0.281532	0.0389535	0.0389535	0.462791	-0.00417237	-0.153488	-0.153488	0.270349	adult_dg_background_warning	0.38048	0.421486	0.188403	0.504448	17	single_nucleus_selected_bridge	dentate_gyrus	S2R4	MAD	0.828829	0.772931	0.638065	1.00341	0.314159	0.0918605	0.0383721	0.656977	gse325391_adult_dg	human	0.574412	0.545006	0.494547	0.64795	0.096238	0.0517442	0.0331395	0.10407	gse325391_adult_dg|GSE325391|S2R4|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.641604	0.637341	0.433259	0.845053	0.466587	0.39101	0.265236	0.605494	dentate_candidate	0.0275332	0	0	0	0.313768	0.192442	0.192442	0.192442	GSE325391	0.235951	0.219212	0	0.354188	0.415927	0.337209	0.0389535	0.731395	0.10216	0.0593023	-0.153488	0.37936	adult_human_dg_differentiating_anchor	0.524601	0.516214	0.352158	0.691657	347	single_nucleus_selected_bridge	dentate_gyrus	S2R4	MAD	0.90068	0.912569	0.736541	1.07961	0.444618	0.364535	0.0709302	0.850291	gse325391_adult_dg	human	0.688962	0.688843	0.567078	0.814493	0.251902	0.130233	0.0622093	0.338081	gse325391_adult_dg|GSE325391|S2R4|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	1.03234	1.04201	0.95709	1.12831	0.265382	0.256967	0.202759	0.313743	dentate_candidate	0.0646863	0.0554447	0	0.101366	0.550712	0.568023	0.192442	0.77689	GSE325391	0.285	0.286942	0.204669	0.364745	0.524622	0.534012	0.294913	0.754215	-0.0260903	-0.0281977	-0.265116	0.226453	adult_human_dg_mature_anchor	0.605943	0.611674	0.522686	0.691065	1356	single_nucleus_selected_bridge	dentate_gyrus	S2R4	MAD	0.960589	0.96075	0.890272	1.02934	0.516871	0.517733	0.29811	0.736773	gse325391_adult_dg	human	0.866291	0.873523	0.82093	0.919487	0.568919	0.573547	0.361483	0.783285	gse325391_adult_dg|GSE325391|S2R4|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.500553	0.475152	0.310074	0.625966	1.42371	1.36608	1.1318	1.55201	non_dentate_background	0.0146719	0	0	0	0.334565	0.272889	0.272889	0.272889	GSE325391	0.172496	0.12343	0	0.281942	0.381921	0.227111	0.068371	0.68371	0.0473556	-0.204518	-0.204518	0.2717	adult_dg_background_warning	0.439397	0.398409	0.337405	0.565572	23	single_nucleus_selected_bridge	dentate_gyrus	S2R5	MAD	0.706091	0.673718	0.636407	0.770081	0.185804	0.111772	0.0790725	0.20868	gse325391_adult_dg	human	0.548681	0.529889	0.437023	0.672512	0.166417	0.122473	0.0588585	0.255648	gse325391_adult_dg|GSE325391|S2R5|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.485048	0.453063	0.298736	0.638664	0.478379	0.424977	0.289424	0.637472	dentate_candidate	0.0168151	0	0	0	0.36006	0.272889	0.272889	0.272889	GSE325391	0.22028	0.206268	0	0.325588	0.467486	0.45541	0.068371	0.782105	0.107427	0.0725327	-0.204518	0.404578	adult_human_dg_differentiating_anchor	0.522367	0.513501	0.323204	0.728604	266	single_nucleus_selected_bridge	dentate_gyrus	S2R5	MAD	0.850241	0.871138	0.673067	1.00597	0.461257	0.428062	0.110583	0.800535	gse325391_adult_dg	human	0.619219	0.628917	0.488838	0.742108	0.274816	0.209275	0.0906659	0.355232	gse325391_adult_dg|GSE325391|S2R5|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.950927	0.974566	0.867515	1.07693	0.274459	0.256634	0.200046	0.324393	dentate_candidate	0.0371109	0.027686	0	0.0594625	0.575234	0.62604	0.272889	0.799346	GSE325391	0.236747	0.226539	0.1567	0.303457	0.521494	0.520214	0.296968	0.74346	-0.0537404	-0.0665874	-0.294293	0.181629	adult_human_dg_mature_anchor	0.640888	0.642456	0.566233	0.730364	552	single_nucleus_selected_bridge	dentate_gyrus	S2R5	MAD	0.903935	0.90327	0.830161	0.981266	0.532667	0.528537	0.328775	0.743757	gse325391_adult_dg	human	0.831917	0.841778	0.785207	0.900437	0.623318	0.634364	0.450059	0.818371	gse325391_adult_dg|GSE325391|S2R5|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.402709	0.422594	0.315907	0.518331	1.46068	1.41899	1.2728	1.6424	non_dentate_background	0.0460302	0	0	0	0.411841	0.254286	0.254286	0.254286	GSE325391	0.17627	0	0	0.354718	0.397473	0.102143	0.102143	0.844286	-0.0143681	-0.152143	-0.152143	0.59	adult_dg_background_warning	0.275792	0.296816	0	0.408745	13	single_nucleus_selected_bridge	dentate_gyrus	S2R5stored	SAD	0.498922	0.563307	0.446151	0.657331	0.0820192	0.0628571	0.0285714	0.117143	gse325391_adult_dg	human	0.392475	0.362586	0.283585	0.545182	0.0638187	0.025	0.0117857	0.114286	gse325391_adult_dg|GSE325391|S2R5stored|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.612103	0.627022	0.422434	0.808396	0.272989	0.308278	0	0.42798	dentate_candidate	0.0329973	0	0	0	0.384592	0.254286	0.254286	0.254286	GSE325391	0.151547	0.1404	0	0.259668	0.38257	0.299821	0.102143	0.623036	-0.0020218	-0.152143	-0.152143	0.290536	adult_human_dg_differentiating_anchor	0.376933	0.374401	0.205591	0.520894	711	single_nucleus_selected_bridge	dentate_gyrus	S2R5stored	SAD	0.732123	0.738474	0.603438	0.891804	0.33139	0.213571	0.0803571	0.563571	gse325391_adult_dg	human	0.57372	0.5804	0.471424	0.687815	0.241608	0.149643	0.0673214	0.337321	gse325391_adult_dg|GSE325391|S2R5stored|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.865515	0.865929	0.767976	0.959363	0.253206	0.259072	0.197228	0.313808	dentate_candidate	0.0583742	0.0511397	0	0.0993061	0.540319	0.576964	0.254286	0.768036	GSE325391	0.231386	0.232209	0.148288	0.318753	0.541101	0.549821	0.316696	0.772232	0.000782411	0.00589286	-0.216518	0.24125	adult_human_dg_mature_anchor	0.515793	0.519448	0.433895	0.60357	2076	single_nucleus_selected_bridge	dentate_gyrus	S2R5stored	SAD	0.888113	0.892737	0.809013	0.967408	0.560605	0.566429	0.354196	0.775089	gse325391_adult_dg	human	0.756473	0.761199	0.706118	0.811071	0.591468	0.599464	0.388839	0.802232	gse325391_adult_dg|GSE325391|S2R5stored|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.446684	0.42437	0.269373	0.611061	1.38058	1.28846	1.08663	1.57637	non_dentate_background	0.0263217	0	0	0	0.376167	0.294987	0.294987	0.294987	GSE325391	0.152923	0	0	0.291467	0.369467	0.105604	0.105604	0.66403	-0.00670001	-0.189382	-0.189382	0.347193	adult_dg_background_warning	0.381766	0.397546	0.199335	0.538776	172	single_nucleus_selected_bridge	dentate_gyrus	S2R6	MAD	0.64122	0.649754	0.490208	0.799674	0.23027	0.126954	0.0481796	0.317432	gse325391_adult_dg	human	0.48989	0.483729	0.378507	0.588425	0.157454	0.116565	0.0473694	0.219453	gse325391_adult_dg|GSE325391|S2R6|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.513183	0.497393	0.321777	0.688255	0.485078	0.445532	0.324799	0.674803	dentate_candidate	0.0286888	0	0	0	0.393392	0.294987	0.294987	0.294987	GSE325391	0.171272	0.179813	0	0.28573	0.400296	0.369234	0.105604	0.649447	0.00690384	-0.189382	-0.189382	0.30995	adult_human_dg_differentiating_anchor	0.390537	0.387196	0.2038	0.546879	1533	single_nucleus_selected_bridge	dentate_gyrus	S2R6	MAD	0.755526	0.7628	0.602599	0.909	0.368408	0.248761	0.09817	0.608082	gse325391_adult_dg	human	0.553082	0.551851	0.451551	0.661953	0.2358	0.180328	0.0876859	0.311666	gse325391_adult_dg|GSE325391|S2R6|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.929688	0.939069	0.838349	1.03295	0.278714	0.266052	0.201308	0.337763	dentate_candidate	0.0564525	0.0433771	0	0.0985098	0.55231	0.612848	0.294987	0.784026	GSE325391	0.252644	0.250242	0.157907	0.344121	0.549646	0.544987	0.329966	0.782882	-0.00266342	0.00409836	-0.213305	0.220454	adult_human_dg_mature_anchor	0.501959	0.504441	0.414369	0.590295	3541	single_nucleus_selected_bridge	dentate_gyrus	S2R6	MAD	0.893266	0.898956	0.819975	0.969917	0.570213	0.580442	0.369424	0.778498	gse325391_adult_dg	human	0.774971	0.78189	0.728325	0.830931	0.631159	0.642775	0.455013	0.823294	gse325391_adult_dg|GSE325391|S2R6|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.329648	0.329648	0.329648	0.329648	1.14968	1.14968	1.14968	1.14968	non_dentate_background	0	0	0	0	0.230361	0.230361	0.230361	0.230361	GSE325391	0.151106	0.151106	0.151106	0.151106	0.333333	0.333333	0.333333	0.333333	0.102972	0.102972	0.102972	0.102972	adult_dg_background_warning	0.423324	0.423324	0.423324	0.423324	1	single_nucleus_selected_bridge	dentate_gyrus	S3R2	RES	0.702298	0.702298	0.702298	0.702298	0.101911	0.101911	0.101911	0.101911	gse325391_adult_dg	human	0.48509	0.48509	0.48509	0.48509	0.0254777	0.0254777	0.0254777	0.0254777	gse325391_adult_dg|GSE325391|S3R2|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.687296	0.693531	0.54321	0.871516	0.347334	0.351461	0.136855	0.482767	dentate_candidate	0.0276835	0	0	0	0.357993	0.230361	0.230361	0.230361	GSE325391	0.160309	0.142785	0	0.288504	0.400413	0.312102	0.0753715	0.740446	0.0424198	-0.089172	-0.154989	0.3612	adult_human_dg_differentiating_anchor	0.527498	0.542533	0.392031	0.63834	74	single_nucleus_selected_bridge	dentate_gyrus	S3R2	RES	0.78115	0.780665	0.661104	0.910737	0.336489	0.219745	0.0631635	0.632166	gse325391_adult_dg	human	0.665315	0.680266	0.54899	0.779124	0.23673	0.140127	0.0456476	0.328025	gse325391_adult_dg|GSE325391|S3R2|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.98883	1.00896	0.89864	1.09249	0.295357	0.291207	0.222463	0.369367	dentate_candidate	0.0626878	0.0499449	0	0.101347	0.52848	0.548832	0.230361	0.764862	GSE325391	0.219814	0.207848	0.134128	0.296717	0.520293	0.516985	0.288217	0.754246	-0.00818697	0.00212314	-0.276539	0.243365	adult_human_dg_mature_anchor	0.605835	0.603596	0.531016	0.68869	396	single_nucleus_selected_bridge	dentate_gyrus	S3R2	RES	0.878581	0.882573	0.816389	0.948207	0.532823	0.536093	0.309448	0.769108	gse325391_adult_dg	human	0.824415	0.836772	0.780759	0.879474	0.551658	0.561571	0.332272	0.775478	gse325391_adult_dg|GSE325391|S3R2|adult_human_dg_mature_anchor|human_dentate_anchor
human_non_neuronal_background	0.533369	0.565059	0.362713	0.653451	1.40559	1.21616	1.16552	1.52613	non_dentate_background	0.0435459	0	0	0.0417477	0.423854	0.242992	0.242992	0.422338	GSE325391	0.125125	0	0	0.246819	0.194137	0.0239892	0.0239892	0.274191	-0.229717	-0.219003	-0.398349	0.0311995	adult_dg_background_warning	0.441147	0.348367	0.322163	0.458507	8	single_nucleus_selected_bridge	dentate_gyrus	S3R4	RES	0.697514	0.752601	0.602176	0.835853	0.0465296	0.0292453	0.0126011	0.0631402	gse325391_adult_dg	human	0.557344	0.569903	0.491645	0.622682	0.030593	0.0301887	0.0154313	0.0440027	gse325391_adult_dg|GSE325391|S3R4|adult_dg_background_warning|human_non_neuronal_background
human_dentate_anchor	0.69601	0.737026	0.552733	0.860689	0.392576	0.369818	0.283295	0.488734	dentate_candidate	0.0357664	0	0	0.0681419	0.417638	0.242992	0.242992	0.682749	GSE325391	0.295264	0.299673	0.177951	0.424103	0.43353	0.395957	0.144744	0.714555	0.0158924	-0.0103774	-0.219003	0.311186	adult_human_dg_differentiating_anchor	0.591445	0.603301	0.456851	0.752467	793	single_nucleus_selected_bridge	dentate_gyrus	S3R4	RES	1.03204	1.06883	0.91468	1.17837	0.476648	0.476819	0.129111	0.803504	gse325391_adult_dg	human	0.773165	0.805517	0.68147	0.890731	0.357839	0.269811	0.0725067	0.626146	gse325391_adult_dg|GSE325391|S3R4|adult_human_dg_differentiating_anchor|human_dentate_anchor
human_dentate_anchor	0.900568	0.904168	0.818711	0.987234	0.333183	0.322724	0.257972	0.391293	dentate_candidate	0.0500342	0.042572	0	0.0821835	0.522833	0.544744	0.242992	0.758086	GSE325391	0.348116	0.350168	0.25161	0.444169	0.519133	0.522642	0.284636	0.75876	-0.00370057	-0.00134771	-0.231671	0.246226	adult_human_dg_mature_anchor	0.636213	0.641007	0.539282	0.737434	2909	single_nucleus_selected_bridge	dentate_gyrus	S3R4	RES	1.0719	1.07796	0.997134	1.15336	0.507785	0.506469	0.279515	0.738275	gse325391_adult_dg	human	0.869559	0.874199	0.819013	0.9271	0.540216	0.544474	0.315903	0.769272	gse325391_adult_dg|GSE325391|S3R4|adult_human_dg_mature_anchor|human_dentate_anchor
