dataset	sample	group	panel	gene	source_gene_symbol	format	observations	nonzero_observations	detection_fraction	total_expression	mean_all_observations	mean_nonzero_observations	source_path
GSE104323	10X_all_cells	GC-adult	metabolic_proteomic_validation	Ndufa4	Ndufa4	wide_gene_by_observation_table	2613	1545	0.591274	2577	0.986223	1.66796	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	all	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	24185	17961	0.74265	53697	2.22026	2.98964	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	199	73	0.366834	112	0.562814	1.53425	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-adult	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	1232	452	0.366883	576	0.467532	1.27434	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-juv	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	821	465	0.566382	812	0.989038	1.74624	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Astro	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	651	515	0.791091	1150	1.76651	2.23301	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL_young	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	686	555	0.809038	1360	1.98251	2.45045	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Ependymal	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	182	128	0.703297	372	2.04396	2.90625	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	PVM	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	79	60	0.759494	134	1.6962	2.23333	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MiCajal-Retziusoglia	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	428	254	0.593458	533	1.24533	2.09843	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Endothelial	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	543	368	0.677716	909	1.67403	2.47011	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	VLMC	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	160	142	0.8875	505	3.15625	3.55634	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MOL	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	704	458	0.650568	1044	1.48295	2.27948	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	NFOL	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	232	171	0.737069	473	2.03879	2.76608	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	OPC	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	794	481	0.605793	1015	1.27834	2.11019	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	nIPC-perin	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	468	433	0.925214	1547	3.30556	3.57275	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	nIPC	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	353	305	0.864023	961	2.72238	3.15082	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Neuroblast	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	1381	1026	0.74294	2201	1.59377	2.14522	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-GC	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	2419	1835	0.758578	4498	1.85945	2.45123	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Pyr	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	4520	4165	0.92146	17525	3.87721	4.20768	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Cajal-Retzius	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	535	457	0.854206	1405	2.62617	3.0744	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-GABA	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	1024	963	0.94043	4758	4.64648	4.94081	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GABA	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	209	172	0.822967	673	3.2201	3.91279	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	CA3-Pyr	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	532	435	0.817669	1569	2.94925	3.6069	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GC-juv	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	3420	2651	0.775146	7514	2.19708	2.8344	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GC-adult	metabolic_proteomic_validation	Ndufb8	Ndufb8	wide_gene_by_observation_table	2613	1397	0.534635	2051	0.784922	1.46815	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	all	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	24185	7755	0.320653	22065	0.912342	2.84526	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	all	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	24185	7755	0.320653	22065	0.912342	2.84526	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	199	9	0.0452261	14	0.0703518	1.55556	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	199	9	0.0452261	14	0.0703518	1.55556	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-adult	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	1232	16	0.012987	28	0.0227273	1.75	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-adult	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	1232	16	0.012987	28	0.0227273	1.75	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-juv	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	821	12	0.0146163	20	0.0243605	1.66667	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-juv	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	821	12	0.0146163	20	0.0243605	1.66667	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Astro	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	651	45	0.0691244	113	0.173579	2.51111	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Astro	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	651	45	0.0691244	113	0.173579	2.51111	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL_young	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	686	45	0.0655977	107	0.155977	2.37778	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL_young	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	686	45	0.0655977	107	0.155977	2.37778	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Ependymal	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	182	12	0.0659341	15	0.0824176	1.25	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Ependymal	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	182	12	0.0659341	15	0.0824176	1.25	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	PVM	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	79	1	0.0126582	1	0.0126582	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	PVM	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	79	1	0.0126582	1	0.0126582	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MiCajal-Retziusoglia	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	428	9	0.021028	17	0.0397196	1.88889	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MiCajal-Retziusoglia	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	428	9	0.021028	17	0.0397196	1.88889	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Endothelial	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	543	25	0.0460405	37	0.06814	1.48	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Endothelial	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	543	25	0.0460405	37	0.06814	1.48	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	VLMC	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	160	19	0.11875	48	0.3	2.52632	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	VLMC	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	160	19	0.11875	48	0.3	2.52632	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MOL	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	704	21	0.0298295	24	0.0340909	1.14286	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MOL	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	704	21	0.0298295	24	0.0340909	1.14286	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	NFOL	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	232	9	0.0387931	9	0.0387931	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	NFOL	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	232	9	0.0387931	9	0.0387931	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	OPC	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	794	42	0.0528967	116	0.146096	2.7619	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	OPC	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	794	42	0.0528967	116	0.146096	2.7619	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	nIPC-perin	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	468	28	0.0598291	66	0.141026	2.35714	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	nIPC-perin	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	468	28	0.0598291	66	0.141026	2.35714	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	nIPC	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	353	150	0.424929	439	1.24363	2.92667	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	nIPC	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	353	150	0.424929	439	1.24363	2.92667	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Neuroblast	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	1381	1077	0.77987	4763	3.44895	4.42247	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Neuroblast	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	1381	1077	0.77987	4763	3.44895	4.42247	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-GC	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	2419	2017	0.833816	6899	2.852	3.42043	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-GC	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	2419	2017	0.833816	6899	2.852	3.42043	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Pyr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	4520	2605	0.576327	7127	1.57677	2.73589	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Pyr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	4520	2605	0.576327	7127	1.57677	2.73589	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Cajal-Retzius	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	535	87	0.162617	240	0.448598	2.75862	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Cajal-Retzius	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	535	87	0.162617	240	0.448598	2.75862	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-GABA	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	1024	83	0.0810547	189	0.18457	2.27711	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-GABA	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	1024	83	0.0810547	189	0.18457	2.27711	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GABA	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	209	5	0.0239234	5	0.0239234	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GABA	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	209	5	0.0239234	5	0.0239234	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	CA3-Pyr	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	532	137	0.257519	195	0.366541	1.42336	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	CA3-Pyr	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	532	137	0.257519	195	0.366541	1.42336	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GC-juv	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	3420	888	0.259649	1134	0.331579	1.27703	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GC-juv	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	3420	888	0.259649	1134	0.331579	1.27703	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GC-adult	dentate_identity	Neurod1	Neurod1	wide_gene_by_observation_table	2613	413	0.158056	459	0.17566	1.11138	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	GC-adult	shared_granule_neuronal	Neurod1	Neurod1	wide_gene_by_observation_table	2613	413	0.158056	459	0.17566	1.11138	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	all	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	24185	10359	0.428323	26876	1.11127	2.59446	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	all	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	24185	10359	0.428323	26876	1.11127	2.59446	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	199	3	0.0150754	4	0.0201005	1.33333	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	199	3	0.0150754	4	0.0201005	1.33333	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-adult	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	1232	25	0.0202922	29	0.023539	1.16	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-adult	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	1232	25	0.0202922	29	0.023539	1.16	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-juv	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	821	26	0.0316687	30	0.0365408	1.15385	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Astro-juv	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	821	26	0.0316687	30	0.0365408	1.15385	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Astro	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	651	44	0.0675883	67	0.102919	1.52273	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Immature-Astro	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	651	44	0.0675883	67	0.102919	1.52273	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL_young	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	686	46	0.0670554	72	0.104956	1.56522	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	RGL_young	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	686	46	0.0670554	72	0.104956	1.56522	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Ependymal	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	182	11	0.0604396	18	0.0989011	1.63636	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Ependymal	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	182	11	0.0604396	18	0.0989011	1.63636	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	PVM	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	79	1	0.0126582	1	0.0126582	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	PVM	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	79	1	0.0126582	1	0.0126582	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MiCajal-Retziusoglia	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	428	10	0.0233645	10	0.0233645	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	MiCajal-Retziusoglia	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	428	10	0.0233645	10	0.0233645	1	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Endothelial	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	543	25	0.0460405	35	0.0644567	1.4	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	Endothelial	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	543	25	0.0460405	35	0.0644567	1.4	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	VLMC	dentate_identity	Neurod2	Neurod2	wide_gene_by_observation_table	160	12	0.075	16	0.1	1.33333	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
GSE104323	10X_all_cells	VLMC	shared_granule_neuronal	Neurod2	Neurod2	wide_gene_by_observation_table	160	12	0.075	16	0.1	1.33333	External_Data/GEO/GSE104323/GSE104323_10X_expression_data_V2.tab.gz
