selected_feature_index	feature_index	gene	selection_reason	max_feature_score	GSE185277	GSE185553	GSE186538	is_marker_panel_gene	present_in_gse268609	gse268609_feature_id	gse268609_feature_name	source_matrix_row_1based	n_matching_gene_rows
1318	1318	NAPG	high_information_gene	8.722640804779726	0.095581171950048	0.1152677301517461	0.661988960613715	False	True	ENSG00000134265	NAPG	30217.0	1
1319	1319	MTMR1	high_information_gene	8.720930319964292	0.0900185420995018	0.16828167688199	0.6548476627062089	False	True	ENSG00000063601	MTMR1	36318.0	1
1320	1320	SGSM1	high_information_gene	8.71411698394006	0.0920291312021088	0.1700007162664101	0.6588704899117472	False	True	ENSG00000167037	SGSM1	34722.0	1
1321	1321	BDP1	high_information_gene	8.71014415759782	0.0545651542568639	0.0	0.6595565534661801	False	True	ENSG00000145734	BDP1	9976.0	1
1322	1322	GALNT14	high_information_gene	8.706670984561192	0.0594910975582512	0.1013107675306203	0.6370100102909533	False	True	ENSG00000158089	GALNT14	3794.0	1
1323	1323	CLTC	high_information_gene	8.704757955486933	0.1609476576636954	0.2112371967379181	0.6591199675679047	False	True	ENSG00000141367	CLTC	29552.0	1
1324	1324	YWHAE	high_information_gene	8.703751056229859	0.0947657663695462	0.0	0.6546293697570711	False	True	ENSG00000108953	YWHAE	28114.0	1
1325	1325	NFIX	high_information_gene	8.703320912900084	0.1517659674284565	0.2121069488074164	0.6604297252627311	False	True	ENSG00000008441	NFIX	31395.0	1
1326	1326	CDK19	high_information_gene	8.703031912337053	0.1188704957219131	0.2684771152881949	0.657155331025665	False	True	ENSG00000155111	CDK19	12435.0	1
1327	1327	SUGP2	high_information_gene	8.702387013209254	0.1284878135960503	0.2035424490171801	0.6645149218823089	False	True	ENSG00000064607	SUGP2	31622.0	1
1328	1328	MAPK8IP3	high_information_gene	8.700534341218964	0.1368876080691642	0.2051898617605828	0.6648579536595254	False	True	ENSG00000138834	MAPK8IP3	26543.0	1
1329	1329	ZBTB18	high_information_gene	8.697712462034684	0.1443044478698925	0.1257456844948787	0.6508872049147099	False	True	ENSG00000179456	ZBTB18	3308.0	1
1330	1330	ITGA7	high_information_gene	8.697488252770302	0.0576145477291513	0.0814087937050414	0.6601490628995541	False	True	ENSG00000135424	ITGA7	21877.0	1
1331	1331	TPD52	high_information_gene	8.695056859565577	0.0855840761343073	0.1479397108330178	0.6546605544640908	False	True	ENSG00000076554	TPD52	15553.0	1
1332	1332	CNTNAP3B	high_information_gene	8.690676483425733	0.0328954717065433	0.0641365408425339	0.6340162784170643	False	True	ENSG00000154529	CNTNAP3B	16591.0	1
1333	1333	TERF2IP	high_information_gene	8.68980308108257	0.1698389294730022	0.1422709738153465	0.6509807590357689	False	True	ENSG00000166848	TERF2IP	27795.0	1
1334	1334	CPLANE1	high_information_gene	8.689265084553474	0.0	0.0	0.656188605108055	False	True	ENSG00000197603	CPLANE1	9703.0	1
1335	1335	MBOAT2	high_information_gene	8.686365713642287	0.1537988964099814	0.2878777026266512	0.6468331930021517	False	True	ENSG00000143797	MBOAT2	3516.0	1
1336	1336	ASPH	high_information_gene	8.684119770308289	0.1206688559748006	0.193893317234393	0.6521657779025166	False	True	ENSG00000198363	ASPH	15392.0	1
1337	1337	SUB1	high_information_gene	8.682131144788654	0.1313138082791591	0.1069692721710035	0.6519474849533788	False	True	ENSG00000113387	SUB1	9655.0	1
1338	1338	ITSN1	high_information_gene	8.679622172774833	0.1704644460827022	0.171658361387101	0.6583091651853931	False	True	ENSG00000205726	ITSN1	34118.0	1
1339	1339	LARP1B	high_information_gene	8.67709028759277	0.1152849451555972	0.2124650820125039	0.6510431284498082	False	True	ENSG00000138709	LARP1B	8888.0	1
1340	1340	ELAVL3	high_information_gene	8.675955613313372	0.1780823447936912	0.1729374085481279	0.6589640440328063	False	True	ENSG00000196361	ELAVL3	31320.0	1
1341	1341	ABL2	high_information_gene	8.675084975683028	0.0988651341509729	0.1774805840640956	0.6568434839554682	False	True	ENSG00000143322	ABL2	2544.0	1
1342	1342	MAP3K4	high_information_gene	8.673179076501176	0.0746375354645577	0.1520633588801686	0.6554401721395827	False	True	ENSG00000085511	MAP3K4	12888.0	1
1343	1343	RPRD1A	high_information_gene	8.671423643946014	0.0830149900587538	0.1609245976117631	0.6601178781925344	False	True	ENSG00000141425	RPRD1A	30452.0	1
1344	1344	GIGYF2	high_information_gene	8.66823332134506	0.1506266336036458	0.2548373563630038	0.6567187451273895	False	True	ENSG00000204120	GIGYF2	5786.0	1
1345	1345	YLPM1	high_information_gene	8.664602330255596	0.1282867546857896	0.2184100932169571	0.6547852932921695	False	True	ENSG00000119596	YLPM1	24544.0	1
1346	1346	WWOX	high_information_gene	8.664109961660548	0.2212988405602841	0.483275179322412	0.6191411731686781	False	True	ENSG00000186153	WWOX	27820.0	1
1347	1347	BSN	high_information_gene	8.662673606466564	0.1158099323101668	0.1747383069508539	0.6572177004397044	False	True	ENSG00000164061	BSN	6464.0	1
1348	1348	ATP2A2	high_information_gene	8.659015198610884	0.1836673145231553	0.2085665462656939	0.6514173449340444	False	True	ENSG00000174437	ATP2A2	22490.0	1
1349	1349	INTS6	high_information_gene	8.657293719997032	0.07940709961352	0.1483592383018346	0.6460535753266599	False	True	ENSG00000102786	INTS6	23253.0	1
1350	1350	CAB39	high_information_gene	8.656138661817907	0.0979827089337175	0.1491880608621801	0.6543487073938941	False	True	ENSG00000135932	CAB39	5744.0	1
1351	1351	PAPSS1	high_information_gene	8.64410196955155	0.1215177713736791	0.1804172763458134	0.6546917391711105	False	True	ENSG00000138801	PAPSS1	8747.0	1
1352	1352	USP15	high_information_gene	8.642921098839274	0.1090074391796796	0.2020587543103889	0.652321701437615	False	True	ENSG00000135655	USP15	22010.0	1
1353	1353	LARP1	high_information_gene	8.63959811902375	0.1511069410003797	0.2146138812430292	0.655315433311504	False	True	ENSG00000155506	LARP1	10853.0	1
1354	1354	TTN-AS1	high_information_gene	8.63950176428386	0.0020999486182784	0.0	0.6061371503414725	False	True	ENSG00000237298	TTN-AS1	5239.0	1
1355	1355	USP32	high_information_gene	8.638723514653456	0.118110939838706	0.2415761953974766	0.6493903389777653	False	True	ENSG00000170832	USP32	29567.0	1
1356	1356	CCSER2	high_information_gene	8.638444188834844	0.1436230815628979	0.2571908031392934	0.6517915614182804	False	True	ENSG00000107771	CCSER2	18315.0	1
1357	1357	SND1	high_information_gene	8.638234934243647	0.094955655340348	0.2204668010518883	0.6545046309289925	False	True	ENSG00000197157	SND1	14229.0	1
1358	1358	CDC42SE2	high_information_gene	8.636387662042996	0.1099345441547706	0.2027954854751404	0.6505441731374934	False	True	ENSG00000158985	CDC42SE2	10433.0	1
1359	1359	SACS	high_information_gene	8.63593580813781	0.1305319125170341	0.1819521329390457	0.6499204789970998	False	True	ENSG00000151835	SACS	22957.0	1
1360	1360	KIAA1549	high_information_gene	8.635902425429641	0.096039139467864	0.1672072772667273	0.6509807590357689	False	True	ENSG00000122778	KIAA1549	14354.0	1
1361	1361	ZNF608	high_information_gene	8.635145430563146	0.1422938587672854	0.2068782040131383	0.6460535753266599	False	True	ENSG00000168916	ZNF608	10388.0	1
1362	1362	DPY19L3	high_information_gene	8.634087862381596	0.0970667738980854	0.1644956972853503	0.6493591542707456	False	True	ENSG00000178904	DPY19L3	31787.0	1
1363	1363	GAREM1	high_information_gene	8.633440471888779	0.1076000268078547	0.2381074194967717	0.6262512863691646	False	True	ENSG00000141441	GAREM1	30415.0	1
1364	1364	CCDC138	high_information_gene	8.630888044750261	0.0701695596809865	0.121294600374505	0.6458352823775221	False	True	ENSG00000163006	CCDC138	4671.0	1
1365	1365	VGLL4	high_information_gene	8.626716529338479	0.111274936889842	0.2065098384307626	0.6526335485078117	False	True	ENSG00000144560	VGLL4	6064.0	1
1366	1366	AC096711.2	high_information_gene	8.622051948009709	0.0	0.0	0.6502635107743163	False	True	ENSG00000251555	AC096711.2	8906.0	1
1367	1367	FGF13	high_information_gene	8.614028337302502	0.1074436476554297	0.1585404537036089	0.6434652446440265	False	True	ENSG00000129682	FGF13	36249.0	1
1368	1368	IRAK1BP1	high_information_gene	8.612812346238307	0.0887116591828072	0.146189974316733	0.6423114104842985	False	True	ENSG00000146243	IRAK1BP1	12222.0	1
1369	1369	ZNF827	high_information_gene	8.609113938739092	0.06294260885106	0.1322739412047601	0.6452739576511679	False	True	ENSG00000151612	ZNF827	9014.0	1
1370	1370	SLMAP	high_information_gene	8.601129173575824	0.1099568840336885	0.2036550051673505	0.6488601989584308	False	True	ENSG00000163681	SLMAP	6619.0	1
1371	1371	XYLT1	high_information_gene	8.599421542317305	0.0210665058195384	0.0004195274688168	0.6428103657966133	False	True	ENSG00000103489	XYLT1	26887.0	1
1372	1372	PLPPR5	high_information_gene	8.598553922946433	0.0658356231709224	0.14167749593263	0.6447438176318333	False	True	ENSG00000117598	PLPPR5	1528.0	1
1373	1373	TMEM241	high_information_gene	8.597236743485938	0.0695663829502044	0.1350776125817311	0.6432157669878692	False	True	ENSG00000134490	TMEM241	30330.0	1
1374	1374	ME3	high_information_gene	8.595407228684056	0.0744923262515917	0.0998884670875584	0.643995384663361	False	True	ENSG00000151376	ME3	20403.0	1
1375	1375	PPHLN1	high_information_gene	8.59337997361907	0.0962848781359605	0.1760992131301865	0.6478622883338011	False	True	ENSG00000134283	PPHLN1	21544.0	1
1376	1376	KSR1	high_information_gene	8.588144170246226	0.0820096955074503	0.1650789427907786	0.6405650668911965	False	True	ENSG00000141068	KSR1	28661.0	1
1377	1377	BAIAP2	high_information_gene	8.586311944718968	0.1223555168330987	0.1581618557439449	0.6487354601303521	False	True	ENSG00000175866	BAIAP2	29957.0	1
1378	1378	FUT9	high_information_gene	8.585893352682627	0.1363514509751357	0.304781589906783	0.6345776031434185	False	True	ENSG00000172461	FUT9	12334.0	1
1379	1379	FKBP5	high_information_gene	8.585329319810514	0.0601948037441637	0.1506308260598184	0.6343593101942807	False	True	ENSG00000096060	FKBP5	11840.0	1
1380	1380	TMEM135	high_information_gene	8.584880678005577	0.0898509930076179	0.2025089789110704	0.6447126329248136	False	True	ENSG00000166575	TMEM135	20411.0	1
1381	1381	TRA2A	high_information_gene	8.582796015102915	0.1250586421821593	0.2449119503934349	0.6476128106776436	False	True	ENSG00000164548	TRA2A	13259.0	1
1382	1382	TSBP1-AS1	high_information_gene	8.576994927323256	0.0	0.0	0.622540306233823	False	True	ENSG00000225914	TSBP1-AS1	11753.0	1
1383	1383	TIAM2	high_information_gene	8.576290706621803	0.0947769363090052	0.2116362594521585	0.6451180341160695	False	True	ENSG00000146426	TIAM2	12814.0	1
1384	1384	MYO1D	high_information_gene	8.575621866578881	0.1032884301767084	0.2201291326013773	0.6389434621261734	False	True	ENSG00000176658	MYO1D	28823.0	1
1385	1385	PATJ	high_information_gene	8.572069117864414	0.0781113866362844	0.1535675183415362	0.641781270464964	False	True	ENSG00000132849	PATJ	1208.0	1
1386	1386	ABCA5	high_information_gene	8.563195262949247	0.103344279874003	0.1933510012381176	0.6439330152493218	False	True	ENSG00000154265	ABCA5	29700.0	1
1387	1387	BCL11A	high_information_gene	8.560403692480993	0.1164242789804079	0.1882552773485864	0.6285589546886207	False	True	ENSG00000119866	BCL11A	4043.0	1
1388	1388	SMAD3	high_information_gene	8.559631521928381	0.073196613274356	0.1101003796211974	0.6366669785137369	False	True	ENSG00000166949	SMAD3	25870.0	1
1389	1389	AMBRA1	high_information_gene	8.557804056316094	0.0866117105645287	0.202017824801236	0.6433716905229675	False	True	ENSG00000110497	AMBRA1	19593.0	1
1390	1390	KIF21A	high_information_gene	8.556453251806296	0.2275986864151196	0.2867521411249475	0.6404091433560982	False	True	ENSG00000139116	KIF21A	21523.0	1
1391	1391	COL26A1	high_information_gene	8.55383581224135	0.0903313004043518	0.147806689928271	0.6419995634141017	False	True	ENSG00000160963	COL26A1	14017.0	1
1392	1392	ECPAS	high_information_gene	8.553163307838998	0.0	0.0	0.6449621105809711	False	True	ENSG00000136813	ECPAS	17023.0	1
1393	1393	EFR3A	high_information_gene	8.553089535116204	0.1176753121998078	0.1796191509173326	0.642935104624692	False	True	ENSG00000132294	EFR3A	15993.0	1
1394	1394	ME1	high_information_gene	8.551086547974842	0.0740455286732345	0.1369399052481863	0.6144946518227461	False	True	ENSG00000065833	ME1	12259.0	1
1395	1395	STRN3	high_information_gene	8.549894233769702	0.1104148515515045	0.2081777159287417	0.6409704680824524	False	True	ENSG00000196792	STRN3	24065.0	1
1396	1396	SGCD	high_information_gene	8.547060597074967	0.1789424301320286	0.362840098640117	0.6146505753578445	False	True	ENSG00000170624	SGCD	10860.0	1
1397	1397	HNRNPDL	high_information_gene	8.545965561911402	0.1580881531622098	0.2216332920627449	0.6460535753266599	False	True	ENSG00000152795	HNRNPDL	8557.0	1
1398	1398	KIAA0825	high_information_gene	8.545634830463017	0.0967428456537765	0.2133655312138669	0.6306795147659587	False	True	ENSG00000185261	KIAA0825	10185.0	1
1399	1399	CWC27	high_information_gene	8.544392139811903	0.0893036659741304	0.1648333657358614	0.6373218573611501	False	True	ENSG00000153015	CWC27	9907.0	1
1400	1400	LMTK2	high_information_gene	8.536111262281292	0.1085718115407814	0.1891659589272375	0.644494339975676	False	True	ENSG00000164715	LMTK2	13907.0	1
1401	1401	FAM13B	high_information_gene	8.53328800013206	0.1240868574492326	0.2393966990350868	0.6411263916175508	False	True	ENSG00000031003	FAM13B	10544.0	1
1402	1402	RHOT1	high_information_gene	8.53171627435532	0.1040256461809977	0.1780024353057946	0.642747996382574	False	True	ENSG00000126858	RHOT1	28809.0	1
1403	1403	CUL5	high_information_gene	8.529699574302972	0.1211379934320756	0.2036038432809094	0.6434652446440265	False	True	ENSG00000166266	CUL5	20559.0	1
1404	1404	LRRFIP2	high_information_gene	8.52726885596407	0.1105712307039295	0.2374423149730377	0.6388499080051143	False	True	ENSG00000093167	LRRFIP2	6238.0	1
1405	1405	HUWE1	high_information_gene	8.525693352285758	0.1591604673502669	0.2526578600006139	0.640814544547354	False	True	ENSG00000086758	HUWE1	35731.0	1
1406	1406	DNM1L	high_information_gene	8.519465917414864	0.1279963362598574	0.1891045646635082	0.6431845822808495	False	True	ENSG00000087470	DNM1L	21500.0	1
1407	1407	OPA1	high_information_gene	8.515296917253146	0.1104371914304224	0.1722313745152411	0.6391929397823307	False	True	ENSG00000198836	OPA1	7741.0	1
1408	1408	C17ORF51	high_information_gene	8.514283260825628	0.0295668297477827	0.030645969978205	0.634328125487261	False	False				0
1409	1409	DIP2B	high_information_gene	8.51424659899006	0.1463150369724996	0.3585834296882195	0.6402220351139801	False	True	ENSG00000066084	DIP2B	21701.0	1
1410	1410	ICE1	high_information_gene	8.51260777431707	0.1205571565802113	0.1714741785959131	0.6359497302522843	False	True	ENSG00000164151	ICE1	9463.0	1
1411	1411	ZFYVE9	high_information_gene	8.510251917563924	0.1035565087237227	0.1932077479560826	0.6397854492157046	False	True	ENSG00000157077	ZFYVE9	1087.0	1
1412	1412	COX7A2L	high_information_gene	8.509466583241995	0.0901079016151732	0.100533106856716	0.6340162784170643	False	True	ENSG00000115944	COX7A2L	3900.0	1
1413	1413	GPBP1	high_information_gene	8.509364088278335	0.1153407948528918	0.19545887095949	0.6406274363052359	False	True	ENSG00000062194	GPBP1	9862.0	1
1414	1414	BAZ2B	high_information_gene	8.508721160109449	0.2029242901503473	0.3647126236838605	0.6352948514048711	False	True	ENSG00000123636	BAZ2B	5055.0	1
1415	1415	CSPP1	high_information_gene	8.508045206561103	0.1256394790340236	0.2057321777568582	0.6351389278697727	False	True	ENSG00000104218	CSPP1	15450.0	1
1416	1416	MTDH	high_information_gene	8.507759469918263	0.1655608426602327	0.2004420386988509	0.6394424174384882	False	True	ENSG00000147649	MTDH	15714.0	1
1417	1417	RBM33	high_information_gene	8.5039936987531	0.0915711636842928	0.2049340523283774	0.6393176786104094	False	True	ENSG00000184863	RBM33	14665.0	1
1418	1418	SCMH1	high_information_gene	8.503764443012024	0.1277170877733842	0.2493118726273675	0.6300558206255652	False	True	ENSG00000010803	SCMH1	900.0	1
1419	1419	IQCJ-SCHIP1	high_information_gene	8.497362368407867	0.2722337644929964	0.4041686705072189	0.6050456855957839	False	True	ENSG00000283154	IQCJ-SCHIP1	7437.0	1
1420	1420	ARMC8	high_information_gene	8.49691514856133	0.0861872528650894	0.1684453949186014	0.6379455515015436	False	True	ENSG00000114098	ARMC8	7212.0	1
1421	1421	HOMER1	high_information_gene	8.492162846151835	0.1223666867725576	0.2169161661328776	0.5843390401347179	False	True	ENSG00000152413	HOMER1	10063.0	1
1422	1422	CATSPER2	high_information_gene	8.491166299447281	0.0555481089292496	0.0996428900326412	0.6381950291577011	False	True	ENSG00000166762	CATSPER2	25518.0	1
1423	1423	EPS15L1	high_information_gene	8.489182255231908	0.0823112838728414	0.1742369204637313	0.6375401503102879	False	True	ENSG00000127527	EPS15L1	31507.0	1
1424	1424	FOXO1	high_information_gene	8.487125475794327	0.060608091504144	0.1506922203235477	0.6272491969937942	False	True	ENSG00000150907	FOXO1	23126.0	1
1425	1425	OCIAD1	high_information_gene	8.486770994200851	0.1459911087281906	0.1303502542745756	0.6366357938067172	False	True	ENSG00000109180	OCIAD1	8291.0	1
1426	1426	CUL3	high_information_gene	8.485299902393674	0.1062708040122422	0.1882552773485864	0.6352636666978514	False	True	ENSG00000036257	CUL3	5697.0	1
1427	1427	CCDC171	high_information_gene	8.482225081157079	0.1172955342582043	0.215319915275916	0.6255652228147317	False	True	ENSG00000164989	CCDC171	16317.0	1
1428	1428	ARAP2	high_information_gene	8.48128309800444	0.1339164041730894	0.29029254366667	0.6312096547852933	False	True	ENSG00000047365	ARAP2	8172.0	1
1429	1429	AC106795.3	high_information_gene	8.479671310605225	0.0	0.0	0.6270309040446564	False	True	ENSG00000250101	AC106795.3	11104.0	1
1430	1430	MIR222HG	high_information_gene	8.478930812120087	0.0002904184259321	0.0	0.6296816041413291	False	True	ENSG00000270069	MIR222HG	35579.0	1
1431	1431	PPP1R16B	high_information_gene	8.474801425192029	0.092621137993432	0.1826070050854915	0.6303052982817227	False	True	ENSG00000101445	PPP1R16B	33419.0	1
1432	1432	SH3BGRL	high_information_gene	8.473379239678664	0.1098340146996403	0.159256720113784	0.630274113574703	False	True	ENSG00000131171	SH3BGRL	35897.0	1
1433	1433	ZNF644	high_information_gene	8.472431071864369	0.1116770547103634	0.2266164598021058	0.6326753360152181	False	True	ENSG00000122482	ZNF644	1462.0	1
1434	1434	TAB2	high_information_gene	8.472101077830642	0.0896611040368161	0.1691309641969118	0.6328624442573362	False	True	ENSG00000055208	TAB2	12749.0	1
