analysis_region	sampling_group	neuron_id	neuron_name	archive	species	strain	brain_region	cell_type	age_classification	age_scale	min_age	max_age	gender	experiment_condition	protocol	domain	attributes	physical_integrity	reconstruction_software	slicing_thickness	reference_pmid	reference_doi	measurements_url	neuron_name_morph	surface	volume	n_stems	n_bifs	n_branch	width	height	depth	diameter	eucDistance	pathDistance	branch_Order	contraction	fragmentation	partition_asymmetry	pk_classic	bif_ampl_local	fractal_Dim	soma_Surface	bif_ampl_remote	length	is_control_like	dendrites_present	moderate_or_complete_dendrites	has_core_morphometry	analysis_inclusion	compact_branch_index
dentate_gyrus	DG_mouse_sample	102095	052417dgc1-1KS	Nandi	mouse	Multiple	hippocampus;dentate gyrus;granule layer;outer	principal cell;granule;mature	young adult	Day	21.0	25.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	300	29155277	10.1016/j.neuroscience.2017.11.017	http://neuromorpho.org/api/morphometry/id/102095	052417dgc1-1KS	10422.5	6323.74	1.0	12.0	25.0	87.6073	163.16	64.21	2.43706	187.067	276.839	7.0	0.874861	163.0	0.462753	1.91919	78.8369	1.04234	420.72	61.1567	1368.54	True	True	True	True	True	0.01826764288950268
dentate_gyrus	DG_mouse_sample	102096	052417dgc3-1KS	Nandi	mouse	Multiple	hippocampus;dentate gyrus;granule layer;outer	principal cell;granule;mature	young adult	Day	21.0	25.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	300	29155277	10.1016/j.neuroscience.2017.11.017	http://neuromorpho.org/api/morphometry/id/102096	052417dgc3-1KS	5947.27	2772.06	1.0	10.0	21.0	107.89	146.901	58.62	1.8611	172.623	225.21	5.0	0.843542	145.0	0.533333	2.0	66.1329	1.04692	415.119	46.208	1020.06	True	True	True	True	True	0.020587024292688667
dentate_gyrus	DG_mouse_sample	102097	052617_DGC1	Nandi	mouse	Multiple	hippocampus;dentate gyrus;granule layer;outer	principal cell;granule;mature	young adult	Day	21.0	25.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	300	29155277	10.1016/j.neuroscience.2017.11.017	http://neuromorpho.org/api/morphometry/id/102097	052617_DGC1	2337.14	1139.35	1.0	3.0	7.0	37.7847	140.599	31.47	1.95	158.804	195.768	2.0	0.912541	46.0	0.0	2.0	43.5832	1.01986	375.251	39.7031	381.504	True	True	True	True	True	0.018348431471229658
dentate_gyrus	DG_mouse_sample	102098	052617_DGC3	Nandi	mouse	Multiple	hippocampus;dentate gyrus;granule layer;outer	principal cell;granule;mature	young adult	Day	21.0	25.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	300	29155277	10.1016/j.neuroscience.2017.11.017	http://neuromorpho.org/api/morphometry/id/102098	052617_DGC3	5026.58	2376.28	1.0	7.0	15.0	109.185	147.633	35.45	1.8647	177.197	239.105	4.0	0.797331	100.0	0.166667	1.94646	67.5554	1.06551	373.324	56.0665	858.991	True	True	True	True	True	0.01746234826674552
dentate_gyrus	DG_mouse_sample	102099	06152016e1-apical-000	Nandi	mouse	Multiple	hippocampus;dentate gyrus;granule layer;outer	principal cell;granule;mature	young adult	Day	21.0	25.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	300	29155277	10.1016/j.neuroscience.2017.11.017	http://neuromorpho.org/api/morphometry/id/102099	06152016e1-apical-000	16318.7	11341.5	1.0	10.0	21.0	146.58	137.16	78.76	2.78	180.585	520.431	5.0	0.746244	166.0	0.388889	2.0	87.5939	1.08049	421.291	61.2573	1868.5	True	True	True	True	True	0.01123896173401124
dentate_gyrus	DG_mouse_sample	102100	06152016e4-000	Nandi	mouse	Multiple	hippocampus;dentate gyrus;granule layer;outer	principal cell;granule;mature	young adult	Day	21.0	25.0	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Complete	Neurolucida	300	29155277	10.1016/j.neuroscience.2017.11.017	http://neuromorpho.org/api/morphometry/id/102100	06152016e4-000	22333.6	12618.5	1.0	16.0	33.0	137.313	164.509	134.08	2.26	235.336	1026.11	9.0	0.81338	258.0	0.526786	2.0	67.5691	1.03973	422.491	48.2634	3145.58	True	True	True	True	True	0.010490911056148628
dentate_gyrus	DG_mouse_sample	102161	ICR1-3-1_1	Oguro-Ando	mouse	ICR	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Month	3.8	3.8	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	150	29306053	S0306-4522(17)30940-5.doi	http://neuromorpho.org/api/morphometry/id/102161	ICR1-3-1_1	4750.19	2473.73	4.0	4.0	12.0	79.1068	147.004	65.0	1.89824	140.184	188.961	2.0	0.860832	131.0	0.25	1.348	57.7911	1.04211	839.112	38.6284	765.427	True	True	True	True	True	0.015677523787376198
dentate_gyrus	DG_mouse_sample	102162	ICR1-3-1_2	Oguro-Ando	mouse	ICR	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Month	3.8	3.8	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	150	29306053	S0306-4522(17)30940-5.doi	http://neuromorpho.org/api/morphometry/id/102162	ICR1-3-1_2	3293.34	1446.25	3.0	3.0	9.0	95.9429	151.971	65.0	1.65287	154.295	179.836	3.0	0.911704	129.0	0.666667	1.63297	88.9369	1.02324	857.445	49.1233	627.455	True	True	True	True	True	0.014343658110940226
dentate_gyrus	DG_mouse_sample	102163	ICR1-3-1_3	Oguro-Ando	mouse	ICR	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Month	3.8	3.8	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	150	29306053	S0306-4522(17)30940-5.doi	http://neuromorpho.org/api/morphometry/id/102163	ICR1-3-1_3	5102.05	2913.48	1.0	5.0	11.0	66.6577	204.341	94.0	2.18186	189.897	222.826	3.0	0.854935	97.0	0.4	1.73794	79.0843	1.04617	1209.61	65.7385	734.512	True	True	True	True	True	0.014975929596793518
dentate_gyrus	DG_mouse_sample	102164	ICR1-3-2_1	Oguro-Ando	mouse	ICR	hippocampus;dentate gyrus;granule layer	principal cell;granule	adult	Month	3.8	3.8	Male	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Complete	Neurolucida	150	29306053	S0306-4522(17)30940-5.doi	http://neuromorpho.org/api/morphometry/id/102164	ICR1-3-2_1	4153.33	2076.79	2.0	5.0	12.0	126.71	181.447	67.0	1.84623	188.735	223.608	3.0	0.891867	162.0	0.4	1.08215	69.6195	1.03666	683.208	46.8576	693.816	True	True	True	True	True	0.017295651873119097
dentate_gyrus	DG_mouse_sample	103663	2417-3-20x-ApoE-WT-Sham-P12	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103663	2417-3-20x-ApoE-WT-Sham-P12	2188.17	601.746	1.0	9.0	19.0	82.651	142.279	38.52	1.1	172.321	218.005	6.0	0.805168	252.0	0.566667	2.0	66.2333	1.07763	554.746	48.4053	633.196	True	True	True	True	True	0.0300065066740788
dentate_gyrus	DG_mouse_sample	103664	2416-3-20x-ApoE-WT-Sham-P27	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103664	2416-3-20x-ApoE-WT-Sham-P27	3800.57	1045.16	1.0	12.0	25.0	96.3458	178.819	49.71	1.1	211.415	255.289	6.0	0.81173	516.0	0.494949	2.0	61.4898	1.07234	814.901	35.4323	1099.78	True	True	True	True	True	0.022731819091090948
dentate_gyrus	DG_mouse_sample	103665	2416-3-20x-ApoE-WT-Sham-P18	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103665	2416-3-20x-ApoE-WT-Sham-P18	2899.28	797.303	1.0	8.0	17.0	50.5296	161.799	71.96	1.1	176.955	240.168	6.0	0.801782	382.0	0.539286	2.0	49.6626	1.06754	876.04	33.4998	838.973	True	True	True	True	True	0.020262869007703466
dentate_gyrus	DG_mouse_sample	103666	2452-1-WT-20x-apo-sham-P2	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103666	2452-1-WT-20x-apo-sham-P2	3767.55	1036.08	1.0	9.0	19.0	72.3392	151.29	39.38	1.1	172.684	244.321	5.0	0.844717	476.0	0.522222	2.0	60.0635	1.05412	1017.12	44.0504	1090.23	True	True	True	True	True	0.017427515294937766
dentate_gyrus	DG_mouse_sample	103667	2417-3-20x-ApoE-WT-Sham-P1	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103667	2417-3-20x-ApoE-WT-Sham-P1	2544.62	699.771	1.0	5.0	11.0	146.558	176.04	22.69	1.1	203.755	267.725	4.0	0.857468	367.0	0.466667	2.0	65.4765	1.04801	914.369	39.2042	736.344	True	True	True	True	True	0.01493866996947079
dentate_gyrus	DG_mouse_sample	103668	2416-3-20x-ApoE-WT-Sham-P11	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103668	2416-3-20x-ApoE-WT-Sham-P11	3436.74	945.103	1.0	10.0	21.0	93.0594	176.27	38.82	1.1	198.988	260.932	6.0	0.830594	440.0	0.415556	2.0	51.2412	1.07851	960.216	58.6528	994.498	True	True	True	True	True	0.021116181229122632
dentate_gyrus	DG_mouse_sample	103669	2452-1-WT-20x-apo-sham-P10	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103669	2452-1-WT-20x-apo-sham-P10	3524.88	969.343	1.0	9.0	19.0	60.9997	164.561	90.29	1.1	182.181	231.135	6.0	0.847715	475.0	0.351852	2.0	53.8022	1.04986	852.744	41.5127	1020.0	True	True	True	True	True	0.018627450980392157
dentate_gyrus	DG_mouse_sample	103670	2417-3-20x-ApoE-WT-Sham-P24	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103670	2417-3-20x-ApoE-WT-Sham-P24	3440.48	946.132	1.0	8.0	17.0	116.311	187.081	50.38	1.1	219.696	286.102	5.0	0.807208	470.0	0.642857	2.0	63.5227	1.05348	730.759	37.9445	995.58	True	True	True	True	True	0.017075473593282306
dentate_gyrus	DG_mouse_sample	103671	2416-3-20x-ApoE-WT-Sham-P3	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103671	2416-3-20x-ApoE-WT-Sham-P3	2512.36	690.899	1.0	5.0	11.0	43.6401	216.92	113.95	1.1	241.087	306.957	4.0	0.821539	339.0	0.5	2.0	78.7142	1.05773	887.915	51.1571	727.008	True	True	True	True	True	0.015130507504731721
dentate_gyrus	DG_mouse_sample	103672	2417-3-20x-ApoE-WT-Sham-P25	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103672	2417-3-20x-ApoE-WT-Sham-P25	3708.37	1019.8	1.0	12.0	25.0	120.32	170.16	35.99	1.1	196.179	261.128	5.0	0.834683	489.0	0.456061	2.0	67.5926	1.05855	850.37	57.4156	1073.1	True	True	True	True	True	0.02329699002888827
dentate_gyrus	DG_mouse_sample	103673	2452-1-WT-20x-apo-sham-P11	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103673	2452-1-WT-20x-apo-sham-P11	2717.42	747.291	1.0	6.0	13.0	59.5325	210.37	59.84	1.1	245.558	294.183	6.0	0.818747	344.0	0.833333	2.0	51.6845	1.06151	373.43	41.89	786.348	True	True	True	True	True	0.016532120638699407
dentate_gyrus	DG_mouse_sample	103674	2416-3-20x-ApoE-WT-Sham-P10	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103674	2416-3-20x-ApoE-WT-Sham-P10	2091.09	575.049	1.0	8.0	17.0	47.9297	184.651	32.67	1.1	213.638	248.996	6.0	0.834882	271.0	0.666667	2.0	50.1085	1.05689	805.128	47.2885	605.103	True	True	True	True	True	0.028094390541775534
dentate_gyrus	DG_mouse_sample	103675	2417-3-20x-ApoE-WT-Sham-P9	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103675	2417-3-20x-ApoE-WT-Sham-P9	3675.91	1010.87	1.0	8.0	17.0	99.1882	215.342	41.06	1.1	252.389	315.231	4.0	0.857226	521.0	0.434524	2.0	89.8874	1.0489	830.741	50.4845	1063.71	True	True	True	True	True	0.0159817995506294
dentate_gyrus	DG_mouse_sample	103676	2417-3-20x-ApoE-WT-Sham-P13	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103676	2417-3-20x-ApoE-WT-Sham-P13	1810.08	497.771	1.0	7.0	15.0	54.5519	140.35	35.23	1.1	154.266	198.557	4.0	0.836266	226.0	0.380952	2.0	62.8616	1.03819	733.563	72.069	523.786	True	True	True	True	True	0.02863764972717866
dentate_gyrus	DG_mouse_sample	103677	2452-1-WT-20x-apo-sham-P3	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103677	2452-1-WT-20x-apo-sham-P3	2844.75	782.308	1.0	8.0	17.0	87.361	176.469	68.38	1.1	202.149	246.17	6.0	0.893198	357.0	0.65	2.0	48.9679	1.03473	569.099	38.0042	823.194	True	True	True	True	True	0.02065126810933996
dentate_gyrus	DG_mouse_sample	103678	2449-1-WT-20x-apo-sham-P3	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103678	2449-1-WT-20x-apo-sham-P3	2766.51	760.791	1.0	6.0	13.0	35.4613	180.84	86.03	1.1	200.878	255.396	4.0	0.84335	391.0	0.322222	2.0	84.9445	1.04656	754.445	42.3493	800.553	True	True	True	True	True	0.016238774946818014
dentate_gyrus	DG_mouse_sample	103679	2417-3-20x-ApoE-WT-Sham-P18	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103679	2417-3-20x-ApoE-WT-Sham-P18	2710.5	745.388	1.0	6.0	13.0	78.6512	166.4	40.97	1.1	195.155	255.949	5.0	0.804763	358.0	0.6	2.0	54.8051	1.06175	873.238	31.2857	784.345	True	True	True	True	True	0.016574339098228457
dentate_gyrus	DG_mouse_sample	103680	2417-3-20x-ApoE-WT-Sham-P2	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103680	2417-3-20x-ApoE-WT-Sham-P2	3992.74	1098.0	1.0	7.0	15.0	119.812	223.677	47.63	1.1	244.315	311.208	4.0	0.870832	568.0	0.571429	2.0	66.9599	1.03456	486.837	41.0996	1155.39	True	True	True	True	True	0.012982629242074105
dentate_gyrus	DG_mouse_sample	103681	2417-3-20x-ApoE-WT-Sham-P27	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103681	2417-3-20x-ApoE-WT-Sham-P27	2280.87	627.24	1.0	6.0	13.0	137.45	215.31	27.05	1.1	238.675	289.58	4.0	0.821407	289.0	0.533333	2.0	69.5023	1.05119	444.229	58.7517	660.022	True	True	True	True	True	0.019696313153197923
dentate_gyrus	DG_mouse_sample	103682	2416-3-20x-ApoE-WT-Sham-P1	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103682	2416-3-20x-ApoE-WT-Sham-P1	2556.65	703.078	1.0	4.0	9.0	112.71	218.22	23.47	1.1	245.679	312.155	3.0	0.800218	365.0	0.25	2.0	95.2584	1.04987	713.203	49.6298	739.824	True	True	True	True	True	0.012165055472652956
dentate_gyrus	DG_mouse_sample	103683	2452-1-WT-20x-apo-sham-P8	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103683	2452-1-WT-20x-apo-sham-P8	3637.97	1000.44	1.0	6.0	13.0	142.577	194.013	53.49	1.1	229.613	287.543	4.0	0.844264	496.0	0.266667	2.0	73.3841	1.05306	807.844	37.7738	1052.73	True	True	True	True	True	0.012348845382956693
dentate_gyrus	DG_mouse_sample	103684	2416-3-20x-ApoE-WT-Sham-P12	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103684	2416-3-20x-ApoE-WT-Sham-P12	2551.35	701.621	1.0	7.0	15.0	60.3515	208.611	39.13	1.1	235.372	306.29	6.0	0.884993	310.0	0.619048	2.0	67.4635	1.04039	756.144	41.7488	738.29	True	True	True	True	True	0.020317219520784517
dentate_gyrus	DG_mouse_sample	103685	2452-1-WT-20x-apo-sham-P13	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103685	2452-1-WT-20x-apo-sham-P13	4158.71	1143.65	1.0	11.0	23.0	99.8096	170.281	51.53	1.1	191.059	241.114	5.0	0.867776	582.0	0.460606	2.0	55.0318	1.04398	882.899	40.7276	1203.42	True	True	True	True	True	0.01911219690548603
dentate_gyrus	DG_mouse_sample	103686	2449-4-WT-20x-apo-sham-P4	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103686	2449-4-WT-20x-apo-sham-P4	4515.62	1241.8	1.0	8.0	17.0	165.697	196.97	64.3	1.1	225.393	276.237	5.0	0.859697	660.0	0.489286	2.0	66.3804	1.04727	574.298	31.6213	1306.7	True	True	True	True	True	0.013009872197137827
dentate_gyrus	DG_mouse_sample	103687	2417-3-20x-ApoE-WT-Sham-P11	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103687	2417-3-20x-ApoE-WT-Sham-P11	4295.85	1181.36	1.0	8.0	17.0	96.36	253.62	31.7	1.1	272.341	388.736	5.0	0.810922	601.0	0.491071	2.0	60.8035	1.06205	561.397	40.5405	1243.1	True	True	True	True	True	0.013675488697610812
dentate_gyrus	DG_mouse_sample	103688	2449-1-WT-20x-apo-sham-P1	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103688	2449-1-WT-20x-apo-sham-P1	1337.89	367.919	1.0	4.0	9.0	34.2097	110.082	58.42	1.1	124.873	160.662	4.0	0.824534	176.0	0.75	2.0	56.2392	1.06248	866.646	44.0464	387.148	True	True	True	True	True	0.023246923657102708
dentate_gyrus	DG_mouse_sample	103689	2416-3-20x-ApoE-WT-Sham-P8	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103689	2416-3-20x-ApoE-WT-Sham-P8	1531.8	421.244	1.0	4.0	9.0	58.4	181.01	49.55	1.1	201.205	250.919	3.0	0.866182	221.0	0.333333	2.0	74.5798	1.04104	584.161	40.2384	443.26	True	True	True	True	True	0.020304110454360872
dentate_gyrus	DG_mouse_sample	103690	2452-1-WT-20x-apo-sham-P1	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103690	2452-1-WT-20x-apo-sham-P1	2102.92	607.802	1.0	4.0	9.0	94.4984	166.852	38.42	1.1335	198.989	247.893	4.0	0.825606	263.0	0.75	2.0	55.8229	1.04677	953.164	45.6071	588.474	True	True	True	True	True	0.01529379377848469
dentate_gyrus	DG_mouse_sample	103691	2417-3-20x-ApoE-WT-Sham-P10	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103691	2417-3-20x-ApoE-WT-Sham-P10	2934.15	806.89	1.0	8.0	17.0	107.938	207.683	29.87	1.1	226.38	298.679	5.0	0.819401	394.0	0.470238	2.0	41.6408	1.0624	769.497	42.097	849.062	True	True	True	True	True	0.020022094970685297
dentate_gyrus	DG_mouse_sample	103692	2449-4-WT-20x-apo-sham-P5	Tensaouti	mouse	C57BL/6J	hippocampus;dentate gyrus	principal cell;granule;adult-born	young adult	Month	2.5	2.5	Male/Female	Control	in vitro	Dendrites, Soma, No Axon	No Diameter, 3D, Angles	Dendrites Moderate	Neurolucida	50	30079373	10.1523/ENEURO.0155-18.2018	http://neuromorpho.org/api/morphometry/id/103692	2449-4-WT-20x-apo-sham-P5	3625.23	996.939	1.0	10.0	21.0	130.672	190.499	34.77	1.1	209.63	267.331	5.0	0.885013	508.0	0.353333	2.0	50.458	1.0393	743.672	47.9856	1049.04	True	True	True	True	True	0.020018302447952413
