screen	dataset	sample	core_branch	branch_tested	gene	canonical_gene	selected_mechanism_class	genome_mechanism_class	combined_priority_score	candidate_rank	background_rank	rank_delta	candidate_detection	background_detection	detection_delta	candidate_n_cells	background_n_cells	n_background_classes	positive_delta
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.7061803444782169	0.32576319190997566	0.3804171525682412	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.878419452887538	0.3208875076034063	0.5575319452841316	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9989868287740628	0.8918367928832116	0.10715003589085115	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.9696048632218844	0.4696386481143552	0.49996621510752925	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.7983789260385005	0.30866503193430656	0.4897138941041939	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.331306990881459	0.11292008819951335	0.21838690268194563	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.1428571428571428	0.033597551703163	0.10925959115397979	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.1955420466058764	0.051570103406326	0.1439719431995504	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.6919959473150963	0.39771517639902676	0.2942807709160695	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.3140830800405269	0.10940826490267636	0.20467481513785052	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.9321175278622088	0.4851971183090025	0.44692040955320633	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.7700101317122594	0.6052691605839415	0.16474097112831787	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9908814589665652	0.8081850669099757	0.1826963920565895	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.994934143870314	0.7324789005474452	0.26245524332286874	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.8439716312056738	0.3132460842457421	0.5307255469599317	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.7284701114488349	0.2776668947688564	0.45080321667997847	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.690982776089159	0.2582734565085158	0.43270931958064324	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.7092198581560284	0.2510882375304136	0.4581316206256148	987	1316	2	True
genome	GSE95752	C1_all_cells	mouse_dentate	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.9756838905775076	0.4134779881386861	0.5622059024388215	987	1316	2	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.8928571428571429	0.7378640776699029	0.15499306518724	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.9285714285714286	0.8705501618122977	0.058021266759130885	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.6938775510204082	0.5372168284789643	0.1566607225414438	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	1.0	0.9935275080906149	0.006472491909385147	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.7653061224489796	0.5339805825242718	0.23132553992470772	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.576530612244898	0.5048543689320388	0.07167624331285916	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.9489795918367347	0.7993527508090615	0.1496268410276732	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	1.0	0.964401294498382	0.03559870550161803	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	1.0	0.9676375404530744	0.032362459546925626	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.6377551020408163	0.3527508090614886	0.2850042929793277	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.2142857142857142	0.1423948220064725	0.0718908922792417	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.6377551020408163	0.4627831715210356	0.17497193051978072	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.5816326530612245	0.3818770226537217	0.19975563040750277	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.9540816326530612	0.6990291262135923	0.255052506439469	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.5561224489795918	0.372168284789644	0.18395416418994787	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.9897959183673468	0.941747572815534	0.04804834555181281	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.903061224489796	0.6343042071197411	0.26875701737005486	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9948979591836736	0.8220064724919094	0.17289148669176424	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	1.0	0.9870550161812298	0.012944983818770184	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.9948979591836736	0.889967637540453	0.10493032164322058	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.9948979591836736	0.9676375404530744	0.027260418730599256	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.5510204081632653	0.3689320388349514	0.18208836932831385	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.8010204081632653	0.56957928802589	0.23144112013737528	196	309	1	True
genome	GSE292261	SS2_filtered_counts	mouse_dentate	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.9948979591836736	0.8996763754045307	0.09522158377914292	196	309	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.3287671232876712	0.1974789915966386	0.13128813169103262	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.9657534246575342	0.8613445378151261	0.10440888684240812	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.6301369863013698	0.4663865546218487	0.16375043167952114	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	1.0	1.0	0.0	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.6575342465753424	0.4957983193277311	0.16173592724761132	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.6575342465753424	0.4747899159663865	0.18274433060895595	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.7191780821917808	0.5084033613445378	0.21077472084724302	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.8287671232876712	0.7226890756302521	0.10607804765741913	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	1.0	0.9747899159663864	0.025210084033613578	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.2945205479452055	0.2563025210084033	0.03821802693680221	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.1712328767123287	0.1302521008403361	0.040980775871992614	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.4520547945205479	0.3781512605042016	0.0739035340163463	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.3972602739726027	0.3529411764705882	0.044319097502014515	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.6438356164383562	0.4621848739495798	0.18165074248877638	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.3287671232876712	0.2352941176470588	0.09347300564061242	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.7054794520547946	0.5462184873949579	0.15926096465983663	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.8767123287671232	0.8067226890756303	0.06998963969149297	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.8767123287671232	0.7058823529411765	0.17082997582594672	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.9931506849315068	0.9789915966386554	0.014159088292851396	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.9041095890410958	0.8697478991596639	0.034361689881431956	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.6095890410958904	0.4201680672268907	0.1894209738689997	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.3424657534246575	0.2478991596638655	0.09456659376079202	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.541095890410959	0.5882352941176471	-0.04713940370668812	146	238	1	True
genome	GSE214309	snRNA_counts	mouse_dentate	dentate	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.6643835616438356	0.5168067226890757	0.14757683895475993	146	238	1	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.215832710978342	0.122868091588822	0.09296461938952	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.1034353995519044	0.07547784181563601	0.027957557736268387	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.4507094846900672	0.1931498007037141	0.2575596839863531	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.9977595220313666	0.9434193917871925	0.05434013024417417	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.7453323375653472	0.4951786451938725	0.2501536923714747	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.0735623599701269	0.051511210455984	0.0220511495141429	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	1.0	0.5	0.5	0.2154592979835698	0.1252971248087004	0.09016217317486941	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9051530993278566	0.7046150035019707	0.2005380958258859	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.1885735623599701	0.10944408371274	0.0791294786472301	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	1.0	0.5	0.5	0.1601941747572815	0.08516907463060111	0.0750251001266804	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	1.0	0.5	0.5	0.2281553398058252	0.1377742917687409	0.0903810480370843	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.1699029126213592	0.0919131613441182	0.077989751277241	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.0328603435399551	0.0142300676579446	0.0186302758820105	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.3573562359970127	0.18722422380433396	0.17013201219267876	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.101194921583271	0.07615557049559421	0.025039351087676784	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.5533980582524272	0.39716305264575946	0.1562350056066677	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.8711725168035848	0.7521556113572387	0.11901690544634602	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.9869305451829724	0.8560310190957956	0.1308995260871768	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.8117998506348021	0.6040264042838326	0.2077734463509695	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.178117998506348	0.13333250333118166	0.044785495175166334	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.5586258401792382	0.33932403347845597	0.21930180670078225	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	1.0	0.5	0.5	0.0660941000746826	0.041256533872707	0.024837566201975594	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.1067961165048543	0.051060455441334446	0.05573566106351985	2678	4790	2	True
genome	GSE122357	GSM3464549_P0	cerebellum	cerebellar	SYNPR	SYNPR	synaptic_wiring	synaptic_wiring	5.163026400960264	1.0	0.5	0.5	0.2897684839432412	0.15097451829548203	0.13879396564775914	2678	4790	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	ADD2	ADD2	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.117839061510196	1.0	0.5	0.5	0.2555235350624399	0.18605147459556703	0.06947206046687288	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CACNA1E	CACNA1E	synaptic_wiring	synaptic_wiring	5.063035403837544	1.0	0.5	0.5	0.1431316042267051	0.1132348427457992	0.029896761480905892	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CACNA2D1	CACNA2D1	synaptic_wiring	synaptic_wiring	5.237917524870884	1.0	0.5	0.5	0.5009606147934679	0.2169522162507769	0.284008398542691	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CALM2	CALM2	synaptic_wiring	synaptic_wiring	5.244131944083708	1.0	0.5	0.5	0.999519692603266	0.9915920802820721	0.007927612321193878	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	CAMTA1	CAMTA1	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.390005460425881	1.0	0.5	0.5	0.8861671469740634	0.7176740611127974	0.168493085861266	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GABRA2	GABRA2	synaptic_wiring	synaptic_wiring	5.068689083899109	1.0	0.5	0.5	0.0936599423631124	0.03933034222588385	0.05432960013722855	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GABRB3	GABRB3	synaptic_wiring	synaptic_wiring	5.132148779890988	0.6666666666666666	0.6666666666666666	0.0	0.2790585975024015	0.21592343853223173	0.06313515897016975	2082	4006	2	False
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GPM6A	GPM6A	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.4774639744097335	1.0	0.5	0.5	0.9798270893371758	0.8138758307805192	0.1659512585566566	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	GRIN2B	GRIN2B	synaptic_wiring	synaptic_wiring	5.09711546208696	1.0	0.5	0.5	0.1666666666666666	0.08241359755065875	0.08425306911600786	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCND2	KCND2	synaptic_wiring	synaptic_wiring	5.07006775598519	0.6666666666666666	0.6666666666666666	0.0	0.1200768491834774	0.10336665382820084	0.016710195355276555	2082	4006	2	False
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCND3	KCND3	synaptic_wiring	synaptic_wiring	5.086608727424575	0.6666666666666666	0.6666666666666666	0.0	0.0893371757925072	0.09928257633148065	-0.009945400538973442	2082	4006	2	False
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCNJ3	KCNJ3	synaptic_wiring	synaptic_wiring	5.11201500439703	1.0	0.5	0.5	0.2689721421709894	0.15077375137418345	0.11819839079680597	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCNJ6	KCNJ6	synaptic_wiring	synaptic_wiring	5.115876315326329	1.0	0.5	0.5	0.1536983669548511	0.05275589145289765	0.10094247550195344	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	KCNK1	KCNK1	synaptic_wiring	synaptic_wiring	5.151531513892637	1.0	0.5	0.5	0.5979827089337176	0.36435735826886473	0.2336253506648529	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	MAP3K4	MAP3K4	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.094184326912494	1.0	0.5	0.5	0.2228626320845341	0.1700178463176134	0.0528447857669207	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	MAPK1	MAPK1	cytoskeleton_morphogenesis	cytoskeleton_morphogenesis	5.278453396465785	1.0	0.5	0.5	0.6935638808837656	0.5639670178964812	0.12959686298728446	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	NFIA	NFIA	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.458070983658397	1.0	0.5	0.5	0.9903938520653218	0.8486935798318757	0.14170027223344617	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	NFIB	NFIB	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.456430873042622	1.0	0.5	0.5	0.999519692603266	0.8656165481871831	0.13390314441608286	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	PPP3CA	PPP3CA	synaptic_wiring	synaptic_wiring	5.455182618321777	1.0	0.5	0.5	0.926032660902978	0.7633339369962922	0.16269872390668583	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	RFX3	RFX3	regulatory_morphogenesis_candidate	regulatory_morphogenesis_candidate	5.11374282878083	1.0	0.5	0.5	0.2439961575408261	0.1512532808231582	0.0927428767176679	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	STXBP1	STXBP1	synaptic_wiring	synaptic_wiring	5.2525389164357135	1.0	0.5	0.5	0.6354466858789626	0.4269559317537769	0.2084907541251857	2082	4006	2	True
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	STXBP5	STXBP5	synaptic_wiring	synaptic_wiring	5.035665896251466	0.6666666666666666	0.6666666666666666	0.0	0.0662824207492795	0.0591640713410585	0.007118349408220995	2082	4006	2	False
genome	GSE122357	GSM3464550_P8a	cerebellum	cerebellar	STXBP5L	STXBP5L	synaptic_wiring	synaptic_wiring	5.06800546524533	1.0	0.5	0.5	0.1652257444764649	0.09653590986886906	0.06868983460759584	2082	4006	2	True
