architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score
excessively_sparse	3	41362	64	512	8.0	32	0.01	0.009765625	0.28125	0.01953125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.27203013883581945	0.0	0.06999213014278288	0.4419417608690086	0.01903996888015597	0.010518196704086323	256.0	0.078125	2.5	0.004207278679951618
intermediate	1	21382	64	512	8.0	32	0.03	0.029296875	0.28125	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8	0.9655172413793104	1.2068965502155173	0.42377782692814375	0.0	0.17932067162408355	0.7654655576836884	0.07599212454414937	0.07020439266332887	256.0	0.234375	7.5	0.00936058568719577
intermediate	2	31382	64	512	8.0	32	0.03	0.029296875	0.28125	0.05859375	0.9047619047619048	1.0	1.1052631566731301	0.8	0.9655172413793104	1.2068965502155173	0.41243469313540965	0.0	0.17781751872438034	0.7654655576836884	0.07333811376918976	0.06775251734472633	256.0	0.234375	7.5	0.009033668978092355
intermediate	3	41382	64	512	8.0	32	0.03	0.029296875	0.28125	0.05859375	0.9	1.0	1.1111111098765432	0.8	0.9655172413793104	1.2068965502155173	0.40757655454777875	0.0	0.1798323969917367	0.7654655576836884	0.07329546876196037	0.06771312027758783	256.0	0.234375	7.5	0.009028416035807922
intermediate	1	21402	64	512	8.0	32	0.05	0.05078125	0.296875	0.09765625	0.9047619047619048	0.9803921568627451	1.0835913300716962	0.8095238095238095	0.96	1.1858823514762629	0.5017106420193986	0.0	0.27859449781513995	0.9922778669435472	0.1397738243619058	0.16447532693883976	256.0	0.40625	13.0	0.01265194822509137
intermediate	2	31402	64	512	8.0	32	0.05	0.05078125	0.296875	0.09765625	0.9	0.9803921568627451	1.0893246175260227	0.8	0.9387755102040817	1.1734693862882652	0.5221100759867859	0.0	0.27762161529630214	0.9922778669435472	0.14494904265792657	0.16877978131324375	256.0	0.40625	13.0	0.012983060100020054
intermediate	3	41402	64	512	8.0	32	0.05	0.05078125	0.28125	0.09765625	0.9	0.9803921568627451	1.0893246175260227	0.8	0.9387755102040817	1.1734693862882652	0.5261527218479327	0.0	0.27631550850946074	0.9922778669435472	0.1453841568910484	0.16928643167647445	256.0	0.40625	13.0	0.013022033204880955
dense_expansion	1	21452	64	512	8.0	32	0.1	0.099609375	0.3125	0.1796875	0.8846153846153846	0.9484536082474226	1.0721649472415957	0.7894736842105263	0.9032258064516129	1.1440860200562006	0.6839098641335813	0.0	0.4509368663926278	0.7084919048757248	0.308400171027405	0.249981679481054	256.0	0.796875	25.5	0.00980320311651964
dense_expansion	2	31452	64	512	8.0	32	0.1	0.099609375	0.28125	0.1796875	0.9130434782608695	0.9484536082474226	1.0387825221808917	0.8214285714285714	0.9148936170212766	1.113783532409122	0.6552793854401987	0.0	0.45300093710259276	0.7084919048757248	0.2968421756684211	0.23424012487494553	256.0	0.796875	25.5	0.009185887249637634
dense_expansion	3	41452	64	512	8.0	32	0.1	0.099609375	0.296875	0.1796875	0.9	0.9484536082474226	1.0538373413262059	0.8	0.9032258064516129	1.1290322566532258	0.6716501285409571	0.0	0.4496570961879786	0.7084919048757248	0.3020122464540093	0.24158268074672898	256.0	0.796875	25.5	0.009473830617147261
dense_expansion	1	21552	64	512	8.0	32	0.2	0.19921875	0.3125	0.3203125	0.896551724137931	0.8913043478260869	0.994147156081779	0.8	0.8375974025974027	1.0469967519380075	0.7703341986532971	0.0	0.7025514161006112	0.5009794316107594	0.5411993821346034	0.2838719768695678	256.0	1.59375	51.0	0.005566117193411798
dense_expansion	2	31552	64	512	8.0	32	0.2	0.19921875	0.296875	0.3203125	0.9047619047619048	0.8913043478260869	0.9851258570347464	0.8125	0.8409090909090909	1.034965033691232	0.7394784509716931	0.0	0.7024220649985841	0.5009794316107594	0.5194259805534909	0.26932039414565667	256.0	1.59375	51.0	0.005280792041968155
dense_expansion	3	41552	64	512	8.0	32	0.2	0.19921875	0.28125	0.3203125	0.9130434782608695	0.8913043478260869	0.9761904751213153	0.8181818181818182	0.8409090909090909	1.027777776521605	0.7786957112683219	0.0	0.7042373377883759	0.5009794316107594	0.5483865946508288	0.28236180427077695	256.0	1.59375	51.0	0.005536505965985107
excessively_sparse	1	21660	64	1024	16.0	2	0.01	0.009765625	0.296875	0.01953125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.4073207359261702	0.0	0.06989940981627449	0.4419417608690086	0.02847147904716989	0.015728419461153654	32.0	0.15625	0.3125	0.050330942114632675
excessively_sparse	2	31660	64	1024	16.0	2	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	1.0	1.2352941161211073	0.4219345229159105	0.0	0.07046304431230778	0.4419417608690086	0.029730790985116242	0.016230872951703338	32.0	0.15625	0.3125	0.05193879327924654
excessively_sparse	3	41660	64	1024	16.0	2	0.01	0.009765625	0.265625	0.01953125	0.9166666666666666	1.0	1.0909090897190084	0.8235294117647058	1.0	1.2142857128112245	0.44371602975159996	0.0	0.07048069416071553	0.4419417608690086	0.03127341378712947	0.01678267629940498	32.0	0.15625	0.3125	0.05370456398624133
granule_like_sparse_expansion	1	21680	64	1024	16.0	2	0.03	0.0302734375	0.296875	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8095238095238095	0.9666666666666667	1.194117645583737	0.6569296281267846	0.0	0.18203363848300755	0.7781187377258049	0.11958329043520768	0.11111264573526115	32.0	0.484375	0.96875	0.11469692451155017
granule_like_sparse_expansion	2	31680	64	1024	16.0	2	0.03	0.0302734375	0.28125	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666667	1.2083333318229166	0.6831661873243269	0.0	0.1820892923465242	0.7781187377258049	0.12439724760495968	0.11696162690401184	32.0	0.484375	0.96875	0.12073458248596362
granule_like_sparse_expansion	3	41680	64	1024	16.0	2	0.03	0.0302734375	0.296875	0.05859375	0.8947368421052632	0.9836065573770492	1.099324974663339	0.8	0.9491525423728814	1.1864406764830508	0.6861934569009447	0.0	0.1816239649652306	0.7781187377258049	0.12462917637554764	0.11505662389618514	32.0	0.484375	0.96875	0.11876812777023692
granule_like_sparse_expansion	1	21700	64	1024	16.0	2	0.05	0.0498046875	0.296875	0.095703125	0.9	0.98	1.0888888876790124	0.8	0.9375	1.1718749985351562	0.7059226720369971	0.0	0.2674426185628802	0.9980449739365456	0.1887938079124798	0.22081020804124357	32.0	0.796875	1.59375	0.13854758142914259
granule_like_sparse_expansion	2	31700	64	1024	16.0	2	0.05	0.0498046875	0.28125	0.09375	0.9047619047619048	0.9696969696969697	1.0717703337436415	0.8095238095238095	0.9375	1.158088233863538	0.6823138420212234	0.0	0.26726986359557686	0.9980449739365456	0.18236192748638635	0.21077831822134785	32.0	0.796875	1.59375	0.1322530623304124
granule_like_sparse_expansion	3	41700	64	1024	16.0	2	0.05	0.0498046875	0.296875	0.095703125	0.896551724137931	0.98	1.0930769218577219	0.8	0.9375	1.1718749985351562	0.682885397614032	0.0	0.2676535741266463	0.9980449739365456	0.18277671739029167	0.2137727155265353	32.0	0.796875	1.59375	0.13413189985405702
granule_like_sparse_expansion	1	21750	64	1024	16.0	2	0.1	0.099609375	0.3125	0.177734375	0.8947368421052632	0.9430051813471503	1.0539469662100507	0.8	0.8972972972972973	1.1216216202195946	0.672676165996632	0.0	0.43844127312738945	0.7084919048757248	0.2949289946220145	0.23436822716427178	32.0	1.59375	3.1875	0.07352728693042965
granule_like_sparse_expansion	2	31750	64	1024	16.0	2	0.1	0.099609375	0.28125	0.17578125	0.9090909090909091	0.9375	1.031249998865625	0.8148148148148148	0.8882751247327156	1.0901558335613235	0.6833839783374865	0.0	0.43329026171560836	0.7084919048757248	0.2961036228261032	0.22870054341498045	32.0	1.59375	3.1875	0.07174919006846471
granule_like_sparse_expansion	3	41750	64	1024	16.0	2	0.1	0.099609375	0.296875	0.17578125	0.9090909090909091	0.9375	1.031249998865625	0.8	0.8913043478260869	1.1141304333899456	0.7108655520701503	0.0	0.43404825349192494	0.7084919048757248	0.3085499513436218	0.24355464246313674	32.0	1.59375	3.1875	0.07640929957230665
intermediate	1	21850	64	1024	16.0	2	0.2	0.2001953125	0.28125	0.306640625	0.9047619047619048	0.8674033149171271	0.9587089259540411	0.8125	0.8011695906432749	0.986054879578117	0.882738167026929	0.0	0.6727969543378449	0.49975603679536823	0.5939035502534896	0.29266787676679973	32.0	3.203125	6.40625	0.045684741732076484
intermediate	2	31850	64	1024	16.0	2	0.2	0.2001953125	0.3125	0.302734375	0.8947368421052632	0.8611111111111112	0.9624182995779509	0.7916666666666666	0.7869822485207101	0.9940828389810029	0.8794295473207501	0.0	0.6598502097851109	0.49975603679536823	0.580291771290822	0.2882883135724416	32.0	3.203125	6.40625	0.045001102599405346
intermediate	3	41850	64	1024	16.0	2	0.2	0.2001953125	0.3125	0.306640625	0.8947368421052632	0.8674033149171271	0.9694507626474029	0.8	0.8011695906432749	1.001461987052266	0.864939154430556	0.0	0.6709284537775725	0.49975603679536823	0.5803122894937739	0.2904385674472187	32.0	3.203125	6.40625	0.04533675198468401
excessively_sparse	1	21694	64	1024	16.0	4	0.01	0.009765625	0.3125	0.01953125	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.4129537998501968	0.0	0.06987048671624865	0.4419417608690086	0.028853282986857583	0.015939338342655384	64.0	0.15625	0.625	0.02550294130744391
excessively_sparse	2	31694	64	1024	16.0	4	0.01	0.009765625	0.296875	0.01953125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.4205492628025439	0.0	0.0692152053063613	0.4419417608690086	0.02910840356631697	0.016080273890129473	64.0	0.15625	0.625	0.025728438183041658
excessively_sparse	3	41694	64	1024	16.0	4	0.01	0.009765625	0.296875	0.01953125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.39244755661631414	0.0	0.07030957473888151	0.4419417608690086	0.027592820813006173	0.015243024752749938	64.0	0.15625	0.625	0.024388839565377757
granule_like_sparse_expansion	1	21714	64	1024	16.0	4	0.03	0.0302734375	0.296875	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666667	1.2083333318229166	0.6384867015434833	0.0	0.18311849350141504	0.7781187377258049	0.11691872290733027	0.10993011750716168	64.0	0.484375	1.9375	0.05673812513570248
granule_like_sparse_expansion	2	31714	64	1024	16.0	4	0.03	0.0302734375	0.28125	0.05859375	0.9047619047619048	0.9836065573770492	1.0871440885309478	0.8095238095238095	0.9666666666666667	1.194117645583737	0.6183299496850844	0.0	0.1834550607855716	0.7781187377258049	0.11343575850501658	0.10540057229239475	64.0	0.484375	1.9375	0.0544002953486423
granule_like_sparse_expansion	3	41714	64	1024	16.0	4	0.03	0.0302734375	0.3125	0.05859375	0.8888888888888888	0.9836065573770492	1.1065573758043035	0.7916666666666666	0.9666666666666667	1.2210526300365652	0.6190612154319826	0.0	0.18241715786818913	0.7781187377258049	0.11292738746552901	0.10729501331672879	64.0	0.484375	1.9375	0.05537807136069714
granule_like_sparse_expansion	1	21734	64	1024	16.0	4	0.05	0.0498046875	0.28125	0.095703125	0.9090909090909091	0.98	1.0779999988142	0.8125	0.9484536082474226	1.1673275164062709	0.7221452401588037	0.0	0.27105315207953656	0.9980449739365456	0.19573974360427765	0.2280456801882479	64.0	0.796875	3.1875	0.0715437427817111
granule_like_sparse_expansion	2	31734	64	1024	16.0	4	0.05	0.0498046875	0.296875	0.095703125	0.9047619047619048	0.98	1.0831578935396675	0.8	0.9375	1.1718749985351562	0.712384141032874	0.0	0.2707888257237322	0.9980449739365456	0.19290566501450157	0.22561937012220648	64.0	0.796875	3.1875	0.07078254746711339
granule_like_sparse_expansion	3	41734	64	1024	16.0	4	0.05	0.0498046875	0.3125	0.095703125	0.9	0.98	1.0888888876790124	0.8	0.9484536082474226	1.1855670088273196	0.7073043556316354	0.0	0.2721297010489121	0.9980449739365456	0.19247852284863035	0.22775005710477322	64.0	0.796875	3.1875	0.07145099828496383
granule_like_sparse_expansion	1	21784	64	1024	16.0	4	0.1	0.099609375	0.2890625	0.1796875	0.9047619047619048	0.9484536082474226	1.0482908290095667	0.8	0.8972972972972973	1.1216216202195946	0.8224611762626385	0.0	0.44745732888414247	0.7084919048757248	0.3680162810413901	0.29244775836909503	64.0	1.59375	6.375	0.045874158168348375
granule_like_sparse_expansion	2	31784	64	1024	16.0	4	0.1	0.099609375	0.28125	0.177734375	0.9047619047619048	0.9430051813471503	1.042268883494869	0.8095238095238095	0.8972972972972973	1.1084260717627235	0.833515312377013	0.0	0.44520534800090467	0.7084919048757248	0.3710854747108909	0.2914174677499712	64.0	1.59375	6.375	0.0457125439536092
granule_like_sparse_expansion	3	41784	64	1024	16.0	4	0.1	0.099609375	0.296875	0.177734375	0.9047619047619048	0.9430051813471503	1.042268883494869	0.8095238095238095	0.8972972972972973	1.1084260717627235	0.8292899943026091	0.0	0.44717665507681253	0.7084919048757248	0.37083912574090966	0.2912240072188882	64.0	1.59375	6.375	0.045682197203640154
intermediate	1	21884	64	1024	16.0	4	0.2	0.2001953125	0.28125	0.314453125	0.9090909090909091	0.8797814207650273	0.9677595617769946	0.8125	0.8252148997134671	1.0156491060896222	0.7868882312090818	0.0	0.6913437230017665	0.49975603679536823	0.5440102393503614	0.276126961242959	64.0	3.203125	12.8125	0.021551372583134252
intermediate	2	31884	64	1024	16.0	4	0.2	0.2001953125	0.28125	0.3125	0.9047619047619048	0.8767123287671232	0.9689978359874017	0.8125	0.8218390804597702	1.0114942516286474	0.7858121517267213	0.0	0.685796938266049	0.49975603679536823	0.5389075677064414	0.272417968639064	64.0	3.203125	12.8125	0.021261890233584553
intermediate	3	41884	64	1024	16.0	4	0.2	0.2001953125	0.28125	0.3125	0.9047619047619048	0.8767123287671232	0.9689978359874017	0.8	0.8218390804597702	1.0272988492905892	0.8031864821328277	0.0	0.688506073302263	0.49975603679536823	0.5529987709427314	0.283908906247298	64.0	3.203125	12.8125	0.02215874390049867
excessively_sparse	1	21762	64	1024	16.0	8	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8181818181818182	1.0	1.222222220728395	0.3920452565011429	0.0	0.070488000487338	0.4419417608690086	0.027634486231311112	0.0149267964888157	128.0	0.15625	1.25	0.01194143718149941
excessively_sparse	2	31762	64	1024	16.0	8	0.01	0.009765625	0.28125	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.39397500286529685	0.0	0.06961696398271025	0.4419417608690086	0.027427343584561538	0.015151610630711026	128.0	0.15625	1.25	0.012121288494871789
excessively_sparse	3	41762	64	1024	16.0	8	0.01	0.009765625	0.28125	0.01953125	0.9	1.0	1.1111111098765432	0.8076923076923077	1.0	1.2380952365623583	0.3805358519281954	0.0	0.06986916957523896	0.4419417608690086	0.02658772396782911	0.014547898279315939	128.0	0.15625	1.25	0.011638318614142095
granule_like_sparse_expansion	1	21782	64	1024	16.0	8	0.03	0.0302734375	0.265625	0.05859375	0.9090909090909091	0.9836065573770492	1.0819672119245902	0.8125	0.9666666666666667	1.18974358827929	0.5948955975827275	0.0	0.1831471493349095	0.7781187377258049	0.10895343284916402	0.10086492383668144	128.0	0.484375	3.875	0.026029657757587556
granule_like_sparse_expansion	2	31782	64	1024	16.0	8	0.03	0.0302734375	0.3125	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666667	1.2083333318229166	0.6174228651605399	0.0	0.18341063733358126	0.7781187377258049	0.11324192120342043	0.10647308998145305	128.0	0.484375	3.875	0.027476926439735774
granule_like_sparse_expansion	3	41782	64	1024	16.0	8	0.03	0.0302734375	0.296875	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666667	1.2083333318229166	0.6160846884784099	0.0	0.18437707362490224	0.7781187377258049	0.11359189196675874	0.10680214187477852	128.0	0.484375	3.875	0.027561843057346238
granule_like_sparse_expansion	1	21802	64	1024	16.0	8	0.05	0.0498046875	0.296875	0.095703125	0.9047619047619048	0.98	1.0831578935396675	0.8	0.9484536082474226	1.1855670088273196	0.7117709127905659	0.0	0.27276993929946974	0.9980449739365456	0.19414970867701084	0.2297274863899391	128.0	0.796875	6.375	0.03603568413394563
granule_like_sparse_expansion	2	31802	64	1024	16.0	8	0.05	0.0498046875	0.28125	0.095703125	0.9090909090909091	0.98	1.0779999988142	0.8095238095238095	0.9484536082474226	1.171619161681875	0.7153406497624168	0.0	0.27320113372781835	0.9980449739365456	0.1954318765166865	0.22852408562785073	128.0	0.796875	6.375	0.03584691538698099
granule_like_sparse_expansion	3	41802	64	1024	16.0	8	0.05	0.0498046875	0.296875	0.095703125	0.8947368421052632	0.98	1.0952941164229066	0.8	0.9484536082474226	1.1855670088273196	0.6964279804687203	0.0	0.27063762533003854	0.9980449739365456	0.18847961484744893	0.22301835243379528	128.0	0.796875	6.375	0.03498327096451953
granule_like_sparse_expansion	1	21852	64	1024	16.0	8	0.1	0.099609375	0.296875	0.1796875	0.9	0.9484536082474226	1.0538373413262059	0.8076923076923077	0.9090909090909091	1.1255411241475983	0.8124171626238592	0.0	0.4517265166818814	0.7084919048757248	0.3669903749646535	0.2926516210910832	128.0	1.59375	12.75	0.02295306831906903
granule_like_sparse_expansion	2	31852	64	1024	16.0	8	0.1	0.099609375	0.3125	0.1796875	0.8947368421052632	0.9484536082474226	1.0600363845035494	0.8	0.9032258064516129	1.1290322566532258	0.8031365949050068	0.0	0.4513655266594372	0.7084919048757248	0.36250817213876546	0.2899739896183837	128.0	1.59375	12.75	0.02274305800750123
granule_like_sparse_expansion	3	41852	64	1024	16.0	8	0.1	0.099609375	0.3125	0.1796875	0.8947368421052632	0.9484536082474226	1.0600363845035494	0.8	0.9032258064516129	1.1290322566532258	0.8204707829176934	0.0	0.45050682669202724	0.7084919048757248	0.3696276888057732	0.2956689637203649	128.0	1.59375	12.75	0.0231897226429157
intermediate	1	21952	64	1024	16.0	8	0.2	0.2001953125	0.296875	0.314453125	0.9	0.8797814207650273	0.9775349108749916	0.8	0.8252148997134671	1.0315186233524356	0.8404489216426541	0.0	0.6945540443294613	0.49975603679536823	0.5837371975792399	0.3009209962462123	128.0	3.203125	25.625	0.011743258389637818
intermediate	2	31952	64	1024	16.0	8	0.2	0.2001953125	0.296875	0.31640625	0.9047619047619048	0.8828337874659401	0.9757636587523003	0.8076923076923077	0.8285714285714286	1.0258503388659541	0.846243377653295	0.0	0.6978619058280362	0.49975603679536823	0.590561016323483	0.30276580980850243	128.0	3.203125	25.625	0.01181525111401706
intermediate	3	41952	64	1024	16.0	8	0.2	0.2001953125	0.296875	0.318359375	0.9	0.8858695652173914	0.9842995158145464	0.8	0.8285714285714286	1.035714284419643	0.8591422323663167	0.0	0.7002721766996505	0.49975603679536823	0.6016334011537575	0.3114081353523568	128.0	3.203125	25.625	0.012152512598642118
excessively_sparse	1	21898	64	1024	16.0	16	0.01	0.009765625	0.28125	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.3527212273238191	0.0	0.07042747954901649	0.4419417608690086	0.024841267023852264	0.013722991596269392	256.0	0.15625	2.5	0.005489196636312078
excessively_sparse	2	31898	64	1024	16.0	16	0.01	0.009765625	0.296875	0.01953125	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984374999	0.3696886377110076	0.0	0.0700355256846138	0.4419417608690086	0.025891338081719156	0.014303079410983377	256.0	0.15625	2.5	0.005721231762104858
excessively_sparse	3	41898	64	1024	16.0	16	0.01	0.009765625	0.3125	0.01953125	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984374999	0.3574576884465548	0.0	0.06979838257701985	0.4419417608690086	0.0249499684932898	0.013783041244709672	256.0	0.15625	2.5	0.005513216495678582
intermediate	1	21918	64	1024	16.0	16	0.03	0.0302734375	0.3125	0.05859375	0.8928571428571429	0.9836065573770492	1.101639343028459	0.7894736842105263	0.9666666666666667	1.2244444428934815	0.5753469285732532	0.0	0.18259794796663897	0.7781187377258049	0.10505716852638444	0.10009460031966101	256.0	0.484375	7.75	0.01291543229764459
intermediate	2	31918	64	1024	16.0	16	0.03	0.0302734375	0.296875	0.05859375	0.9047619047619048	0.9836065573770492	1.0871440885309478	0.8	0.9666666666666667	1.2083333318229166	0.5755283627694743	0.0	0.18500244958271583	0.7781187377258049	0.10647415691668265	0.10010985657621364	256.0	0.484375	7.75	0.012917400846876934
intermediate	3	41918	64	1024	16.0	16	0.03	0.0302734375	0.28125	0.05859375	0.9047619047619048	0.9836065573770492	1.0871440885309478	0.8	0.9666666666666667	1.2083333318229166	0.5719445174442036	0.0	0.1839536992330718	0.7781187377258049	0.10521130973993542	0.09892249380760519	256.0	0.484375	7.75	0.012764192747721418
intermediate	1	21938	64	1024	16.0	16	0.05	0.0498046875	0.3125	0.095703125	0.8947368421052632	0.98	1.0952941164229066	0.8	0.9484536082474226	1.1855670088273196	0.6570304014665019	0.0	0.2731756553357405	0.9980449739365456	0.17948471049611633	0.21237513910615022	256.0	0.796875	12.75	0.01665687365407791
intermediate	2	31938	64	1024	16.0	16	0.05	0.0498046875	0.296875	0.095703125	0.8947368421052632	0.98	1.0952941164229066	0.8	0.9484536082474226	1.1855670088273196	0.676932834782849	0.0	0.2721722765632679	0.9980449739365456	0.18424235072327455	0.2180046130722996	256.0	0.796875	12.75	0.017098401023937348
intermediate	3	41938	64	1024	16.0	16	0.05	0.0498046875	0.28125	0.095703125	0.9090909090909091	0.98	1.0779999988142	0.8181818181818182	0.9484536082474226	1.159221075330024	0.6503998901730587	0.0	0.2728476485853039	0.9980449739365456	0.17746008067385896	0.20531328645010374	256.0	0.796875	12.75	0.016103002857568684
dense_expansion	1	21988	64	1024	16.0	16	0.1	0.099609375	0.296875	0.1796875	0.9090909090909091	0.9484536082474226	1.0432989679245361	0.8095238095238095	0.9090909090909091	1.1229946510191884	0.7924959231557213	0.0	0.4545059910886695	0.7084919048757248	0.36019414498762115	0.2865822110927576	256.0	1.59375	25.5	0.0112385180816282
dense_expansion	2	31988	64	1024	16.0	16	0.1	0.099609375	0.265625	0.1796875	0.9090909090909091	0.9484536082474226	1.0432989679245361	0.8125	0.9090909090909091	1.1188811175040345	0.7947369960833028	0.0	0.45214309772133354	0.7084919048757248	0.35933484728285187	0.2848512784630143	256.0	1.59375	25.5	0.011170638370660535
dense_expansion	3	41988	64	1024	16.0	16	0.1	0.099609375	0.296875	0.1796875	0.9047619047619048	0.9484536082474226	1.0482908290095667	0.8076923076923077	0.9090909090909091	1.1255411241475983	0.7835791805142848	0.0	0.4532110756384682	0.7084919048757248	0.35512676324878845	0.2831911408237807	256.0	1.59375	25.5	0.011105534933830399
dense_expansion	1	22088	64	1024	16.0	16	0.2	0.2001953125	0.296875	0.318359375	0.8947368421052632	0.8858695652173914	0.9900895129599256	0.7916666666666666	0.8285714285714286	1.0466165400313416	0.868990602258638	0.0	0.7003670335060749	0.49975603679536823	0.6086123702485398	0.3183364859822993	256.0	3.203125	51.25	0.006211443628801714
dense_expansion	2	32088	64	1024	16.0	16	0.2	0.2001953125	0.296875	0.3203125	0.9047619047619048	0.8888888888888888	0.9824561392650046	0.8181818181818182	0.8385269121813032	1.0248662247467561	0.8510524673797248	0.0	0.7055141538911869	0.49975603679536823	0.6004295614404135	0.3075298637376927	256.0	3.203125	51.25	0.0060005827069598465
dense_expansion	3	42088	64	1024	16.0	16	0.2	0.2001953125	0.28125	0.318359375	0.9047619047619048	0.8858695652173914	0.9791189920528274	0.8125	0.8352272727272727	1.0279720267068317	0.8527125170668748	0.0	0.7013456110293899	0.49975603679536823	0.5980461813146764	0.3072373901182306	256.0	3.203125	51.25	0.00599487590462899
excessively_sparse	1	22170	64	1024	16.0	32	0.01	0.009765625	0.296875	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8095238095238095	1.0	1.2352941161211073	0.3106214597641714	0.0	0.07030075039537095	0.4419417608690086	0.021836921710326775	0.011921388237334194	512.0	0.15625	5.0	0.002384277646989983
excessively_sparse	2	32170	64	1024	16.0	32	0.01	0.009765625	0.28125	0.01953125	0.9090909090909091	1.0	1.09999999879	0.8095238095238095	1.0	1.2352941161211073	0.31414670164802244	0.0	0.07052576596272285	0.4419417608690086	0.02215543675838975	0.012095274538606971	512.0	0.15625	5.0	0.002419054907237583
excessively_sparse	3	42170	64	1024	16.0	32	0.01	0.009765625	0.28125	0.01953125	0.9047619047619048	1.0	1.1052631566731301	0.8	1.0	1.2499999984374999	0.3295567783767544	0.0	0.07025323468204409	0.4419417608690086	0.02315242969236052	0.012790031917309617	512.0	0.15625	5.0	0.0025580063829503223
intermediate	1	22190	64	1024	16.0	32	0.03	0.0302734375	0.296875	0.05859375	0.9	0.9836065573770492	1.0928961736490588	0.8	0.9666666666666667	1.2083333318229166	0.5156097536980561	0.0	0.18406886753214846	0.7781187377258049	0.09490770345173118	0.08923476696758846	512.0	0.484375	15.5	0.005757081739472992
intermediate	2	32190	64	1024	16.0	32	0.03	0.0302734375	0.28125	0.05859375	0.9047619047619048	0.9836065573770492	1.0871440885309478	0.8148148148148148	0.9666666666666667	1.1863636349076447	0.5066834755013724	0.0	0.18443247062847948	0.7781187377258049	0.09344888521334277	0.08626563519261703	512.0	0.484375	15.5	0.005565524850777516
intermediate	3	42190	64	1024	16.0	32	0.03	0.0302734375	0.265625	0.05859375	0.9090909090909091	0.9836065573770492	1.0819672119245902	0.8125	0.9666666666666667	1.18974358827929	0.5042357488047122	0.0	0.1856926720373301	0.7781187377258049	0.09363288353229099	0.08668174484385563	512.0	0.484375	15.5	0.005592370634726662
intermediate	1	22210	64	1024	16.0	32	0.05	0.0498046875	0.3125	0.095703125	0.896551724137931	0.98	1.0930769218577219	0.8	0.9484536082474226	1.1855670088273196	0.6226495316915717	0.0	0.27386920003177995	0.9980449739365456	0.17052452914453314	0.2017730117399867	512.0	0.796875	25.5	0.007912667126748001
intermediate	2	32210	64	1024	16.0	32	0.05	0.0498046875	0.296875	0.095703125	0.9090909090909091	0.98	1.0779999988142	0.8095238095238095	0.9484536082474226	1.171619161681875	0.6102624808591459	0.0	0.27435823233320467	0.9980449739365456	0.1674305355077914	0.19578131630861417	512.0	0.796875	25.5	0.007677698678468097
intermediate	3	42210	64	1024	16.0	32	0.05	0.0498046875	0.28125	0.095703125	0.9047619047619048	0.98	1.0831578935396675	0.8095238095238095	0.9484536082474226	1.171619161681875	0.652938870554613	0.0	0.27187227763677235	0.9980449739365456	0.1775159778952643	0.20757451269412205	512.0	0.796875	25.5	0.008140176968077721
dense_expansion	1	22260	64	1024	16.0	32	0.1	0.099609375	0.28125	0.1796875	0.9	0.9484536082474226	1.0538373413262059	0.8095238095238095	0.9090909090909091	1.1229946510191884	0.7423531758989438	0.0	0.4493795053005202	0.7084919048757248	0.3335983029437374	0.2654216916204828	512.0	1.59375	51.0	0.005204346894417225
dense_expansion	2	32260	64	1024	16.0	32	0.1	0.099609375	0.296875	0.1796875	0.9047619047619048	0.9484536082474226	1.0482908290095667	0.8125	0.9148936170212766	1.1260229118710814	0.7677096056436871	0.0	0.4539285868849724	0.7084919048757248	0.3484853364278583	0.27801397576420767	512.0	1.59375	51.0	0.005451254426642283
