gene	canonical_gene	candidate_role	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	combined_rank_delta	minimum_branch_detection	branch_specificity	db_class_key	human_symbol	mouse_symbol	canonical_mouse_symbol	ortholog_symbol_class	human_entrez_id	mouse_entrez_id	human_hgnc_id	mouse_mgi_id	present_in_human_dg_full_gene_list
FAM110B	FAM110B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6115274648223655	0.22411218459874066	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22411218459874066	cerebellar_biased	51621143	FAM110B	Fam110b	FAM110B	same_symbol	90362	242297	HGNC:28587	MGI:1916593	True
FAM114A2	FAM114A2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.09297681920786252	0.31418558930470786	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.09297681920786252	cerebellar_biased	51620712	FAM114A2	Fam114a2	FAM114A2	same_symbol	10827	67726	HGNC:1333	MGI:1917629	True
FAM162A	FAM162A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.2665007255789509	0.3317061720054912	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2665007255789509	cerebellar_biased	51619461	FAM162A	Fam162a	FAM162A	same_symbol	26355	70186	HGNC:17865	MGI:1917436	True
FAM171A2	FAM171A2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.10629094245562017	0.4198117495498155	5	2	0.2047379835013634	0.005366742498130141	True	False	1.0	0.10629094245562017	cerebellar_biased	51619322	FAM171A2	Fam171a2	FAM171A2	same_symbol	284069	217219	HGNC:30480	MGI:2448496	True
FAM32A	FAM32A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.17344355021780378	0.47067720228448184	5	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.17344355021780378	cerebellar_biased	51619360	FAM32A	Fam32a	FAM32A	same_symbol	26017	67922	HGNC:24563	MGI:1915172	True
FAM3A	FAM3A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.07267352444499872	0.13028511089281342	4	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.07267352444499872	cerebellar_biased	51629886	FAM3A	Fam3a	FAM3A	same_symbol	60343	66294	HGNC:13749	MGI:1913544	True
FAM50A	FAM50A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.10538829837754582	0.25462234156288055	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.10538829837754582	cerebellar_biased	51618152	FAM50A	Fam50a	FAM50A	same_symbol	9130	108160	HGNC:18786	MGI:1351626	True
FAM53A	FAM53A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.02209689349112426	0.13709350759545308	4	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.02209689349112426	cerebellar_biased	51632817	FAM53A	Fam53a	FAM53A	same_symbol	152877	74504	HGNC:31860	MGI:1919225	True
FAM76A	FAM76A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.17930192320115948	0.1958505221044568	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.17930192320115948	cerebellar_biased	51632818	FAM76A	Fam76a	FAM76A	same_symbol	199870	230789	HGNC:28530	MGI:2385211	True
FAM76B	FAM76B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.13489182661817767	0.299207188051288	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.13489182661817767	cerebellar_biased	51619125	FAM76B	Fam76b	FAM76B	same_symbol	143684	72826	HGNC:28492	MGI:1920076	True
FAM98A	FAM98A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.18485440935150602	0.1534547745618573	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.1534547745618573	cerebellar_biased	51631169	FAM98A	Fam98a	FAM98A	same_symbol	25940	72722	HGNC:24520	MGI:1919972	True
FAM98B	FAM98B	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.27223347227148764	0.15002076331414343	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.15002076331414343	cerebellar_biased	51629079	FAM98B	Fam98b	FAM98B	same_symbol	283742	68215	HGNC:26773	MGI:1915465	True
FAM98C	FAM98C	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.08812583781841878	0.13738915879982025	5	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.08812583781841878	cerebellar_biased	51632822	FAM98C	Fam98c	FAM98C	same_symbol	147965	73833	HGNC:27119	MGI:1921083	True
FANCE	FANCE	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.020161890941353316	0.12261706773005324	4	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.020161890941353316	cerebellar_biased	51630808	FANCE	Fance	FANCE	same_symbol	2178	72775	HGNC:3586	MGI:1920025	True
FANCM	FANCM	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.1149538719597428	0.08803703335652058	4	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.08803703335652058	cerebellar_biased	51631158	FANCM	Fancm	FANCM	same_symbol	57697	104806	HGNC:23168	MGI:2442306	True
FARS2	FARS2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.670129769299024	0.2760736392982276	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2760736392982276	cerebellar_biased	51629339	FARS2	Fars2	FARS2	same_symbol	10667	69955	HGNC:21062	MGI:1917205	True
FARSA	FARSA	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.13821920751099576	0.31872600317943345	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.13821920751099576	cerebellar_biased	51619417	FARSA	Farsa	FARSA	same_symbol	2193	66590	HGNC:3592	MGI:1913840	True
FARSB	FARSB	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.406601594457775	0.3019492199159586	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.3019492199159586	cerebellar_biased	51617128	FARSB	Farsb	FARSB	same_symbol	10056	23874	HGNC:17800	MGI:1346035	True
FASTKD2	FASTKD2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.24253695432223676	0.1028737306282325	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.1028737306282325	cerebellar_biased	51624577	FASTKD2	Fastkd2	FASTKD2	same_symbol	22868	75619	HGNC:29160	MGI:1922869	True
FASTKD3	FASTKD3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.04283728395350469	0.06367679323456224	4	1	0.2047379835013634	0.03613674988490279	False	False	1.0	0.04283728395350469	cerebellar_biased	51622498	FASTKD3	Fastkd3	FASTKD3	same_symbol	79072	69577	HGNC:28758	MGI:1916827	True
FASTKD5	FASTKD5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.0	0.05612931865298622	2	2	0.2047379835013634	0.005366742498130141	True	False	1.0	0.0	cerebellar_biased	51632824	FASTKD5	Fastkd5	FASTKD5	same_symbol	60493	380601	HGNC:25790	MGI:2139469	True
FAU	FAU	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.26595348802935737	0.9834234069519894	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.26595348802935737	cerebellar_biased	51619423	FAU	Fau	FAU	same_symbol	2197	14109	HGNC:3597	MGI:102547	True
FBL	FBL	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.05129818560861881	0.6232444940951165	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.05129818560861881	cerebellar_biased	51619600	FBL	Fbl	FBL	same_symbol	2091	14113	HGNC:3599	MGI:95486	True
FBXL12	FBXL12	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.09605808913629874	0.09967625782780418	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.09605808913629874	cerebellar_biased	51632828	FBXL12	Fbxl12	FBXL12	same_symbol	54850	30843	HGNC:13611	MGI:1354738	True
FBXL20	FBXL20	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5829269797399008	0.1692959819900868	5	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.1692959819900868	cerebellar_biased	51625692	FBXL20	Fbxl20	FBXL20	same_symbol	84961	72194	HGNC:24679	MGI:1919444	True
FBXL6	FBXL6	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.05128059902432547	0.1516059903345211	5	1	0.2047379835013634	0.03613674988490279	False	False	1.0	0.05128059902432547	cerebellar_biased	51622746	FBXL6	Fbxl6	FBXL6	same_symbol	26233	30840	HGNC:13603	MGI:1354705	True
FBXO10	FBXO10	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.07531957726656456	0.0959962985877146	4	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.07531957726656456	cerebellar_biased	51626162	FBXO10	Fbxo10	FBXO10	same_symbol	26267	269529	HGNC:13589	MGI:2686937	True
FBXO11	FBXO11	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.7041193433895296	0.2933733003610735	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2933733003610735	cerebellar_biased	51619933	FBXO11	Fbxo11	FBXO11	same_symbol	80204	225055	HGNC:13590	MGI:2147134	True
FBXO16	FBXO16	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.4223936503057382	0.11426455575332216	3	2	0.2047379835013634	0.005366742498130141	True	False	1.0	0.11426455575332216	cerebellar_biased	51625496	FBXO16	Fbxo16	FBXO16	same_symbol	157574	50759	HGNC:13618	MGI:1354706	True
FBXO22	FBXO22	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.377440129219619	0.24690908363348607	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.24690908363348607	cerebellar_biased	51624440	FBXO22	Fbxo22	FBXO22	same_symbol	26263	71999	HGNC:13593	MGI:1926014	True
FBXO3	FBXO3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3644490350745937	0.2954690941135077	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2954690941135077	cerebellar_biased	51628639	FBXO3	Fbxo3	FBXO3	same_symbol	26273	57443	HGNC:13582	MGI:1929084	True
FBXO46	FBXO46	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.06061801875353712	0.07993816104522916	3	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.06061801875353712	cerebellar_biased	51625744	FBXO46	Fbxo46	FBXO46	same_symbol	23403	243867	HGNC:25069	MGI:2444918	True
FBXO9	FBXO9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3568845544371472	0.2221504137758975	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2221504137758975	cerebellar_biased	51627829	FBXO9	Fbxo9	FBXO9	same_symbol	26268	71538	HGNC:13588	MGI:1918788	True
FBXW2	FBXW2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.32000192831489893	0.4169439872341346	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.32000192831489893	cerebellar_biased	51627822	FBXW2	Fbxw2	FBXW2	same_symbol	26190	30050	HGNC:13608	MGI:1353435	True
FBXW5	FBXW5	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.18740000327107187	0.26365428492676846	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.18740000327107187	cerebellar_biased	51627846	FBXW5	Fbxw5	FBXW5	same_symbol	54461	30839	HGNC:13613	MGI:1354731	True
FCF1	FCF1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.11932544421907632	0.2437564081467323	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.11932544421907632	cerebellar_biased	51628465	FCF1	Fcf1	FCF1	same_symbol	51077	73736	HGNC:20220	MGI:1920986	True
FDPS	FDPS	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21401462530151352	0.5920617975264876	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21401462530151352	cerebellar_biased	51619541	FDPS	Fdps	FDPS	same_symbol	2224	110196	HGNC:3631	MGI:104888	True
FDX1	FDX1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.18014152542169476	0.20040230989250046	5	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.18014152542169476	cerebellar_biased	51622187	FDX1	Fdx1	FDX1	same_symbol	2230	14148	HGNC:3638	MGI:103224	True
FDXACB1	FDXACB1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0003250006169335933	0.048022666924183485	3	1	0.2047379835013634	0.03613674988490279	False	False	1.0	0.0003250006169335933	cerebellar_biased	51619476	FDXACB1	Fdxacb1	FDXACB1	same_symbol	91893	382137	HGNC:25110	MGI:3584513	True
FEN1	FEN1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.00012091898428053205	0.2703260236319294	2	2	0.2047379835013634	0.03613674988490279	True	False	1.0	0.00012091898428053205	cerebellar_biased	51617361	FEN1	Fen1	FEN1	same_symbol	2237	14156	HGNC:3650	MGI:102779	True
FGF13	FGF13	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.672820066648676	0.32314082570130753	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.32314082570130753	cerebellar_biased	51620552	FGF13	Fgf13	FGF13	same_symbol	2258	14168	HGNC:3670	MGI:109178	True
FGFR1OP2	FGFR1OP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5520107669576066	0.2724338315272127	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.2724338315272127	cerebellar_biased	51627999	FGFR1OP2	Fgfr1op2	FGFR1OP2	same_symbol	26127	67529	HGNC:23098	MGI:1914779	True
FH	FH	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.24009675502240235	0.3121544767724722	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.24009675502240235	cerebellar_biased	51622623	FH	Fh1	FH1	nonidentical_symbol	2271	14194	HGNC:3700	MGI:95530	True
FIBP	FIBP	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.06788088666983653	0.43773184252318514	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.06788088666983653	cerebellar_biased	51620741	FIBP	Fibp	FIBP	same_symbol	9158	58249	HGNC:3705	MGI:1926233	True
FIG4	FIG4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.32504911069951026	0.13179147126154764	4	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.13179147126154764	cerebellar_biased	51620743	FIG4	Fig4	FIG4	same_symbol	9896	103199	HGNC:16873	MGI:2143585	True
FIP1L1	FIP1L1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.006943464308679072	0.4519283341043866	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.006943464308679072	cerebellar_biased	51620746	FIP1L1	Fip1l1	FIP1L1	same_symbol	81608	66899	HGNC:19124	MGI:1914149	True
FIS1	FIS1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.22035452718250678	0.6433838112296598	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.22035452718250678	cerebellar_biased	51622176	FIS1	Fis1	FIS1	same_symbol	51024	66437	HGNC:21689	MGI:1913687	True
FIZ1	FIZ1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.029856994159607683	0.2645204368584963	3	2	0.2047379835013634	0.015247217002160102	True	False	1.0	0.029856994159607683	cerebellar_biased	51632875	FIZ1	Fiz1	FIZ1	same_symbol	84922	23877	HGNC:25917	MGI:1344336	True
FKBP2	FKBP2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0007412256086550171	0.45507539533745067	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.0007412256086550171	cerebellar_biased	51628294	FKBP2	Fkbp2	FKBP2	same_symbol	2286	14227	HGNC:3718	MGI:95542	True
FKBP3	FKBP3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.3979350937163819	0.6994288795440953	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.3979350937163819	cerebellar_biased	51619782	FKBP3	Fkbp3	FKBP3	same_symbol	2287	30795	HGNC:3719	MGI:1353460	True
FKBP4	FKBP4	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.31650167384359906	0.5769079699658195	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.31650167384359906	cerebellar_biased	51632876	FKBP4	Fkbp4	FKBP4	same_symbol	2288	14228	HGNC:3720	MGI:95543	True
FKBP8	FKBP8	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.45649893566837296	0.6358448585214085	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.45649893566837296	cerebellar_biased	51629983	FKBP8	Fkbp8	FKBP8	same_symbol	23770	14232	HGNC:3724	MGI:1341070	True
FKBPL	FKBPL	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.014650450470374199	0.05518474646652143	2	1	0.2047379835013634	0.03613674988490279	False	False	1.0	0.014650450470374199	cerebellar_biased	51625663	FKBPL	Fkbpl	FKBPL	same_symbol	63943	56299	HGNC:13949	MGI:1932127	True
FLOT2	FLOT2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.16229462429948438	0.22996675527736404	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.16229462429948438	cerebellar_biased	51619634	FLOT2	Flot2	FLOT2	same_symbol	2319	14252	HGNC:3758	MGI:103309	True
FLYWCH1	FLYWCH1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.21913129086053001	0.2544811183257886	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.21913129086053001	cerebellar_biased	51632880	FLYWCH1	Flywch1	FLYWCH1	same_symbol	84256	224613	HGNC:25404	MGI:2442638	True
FMR1	FMR1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.3448030597653779	0.32737294872951794	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.32737294872951794	cerebellar_biased	51628132	FMR1	Fmr1	FMR1	same_symbol	2332	14265	HGNC:3775	MGI:95564	True
FOSL2	FOSL2	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.15162704680235584	0.008130060830681223	5	0	0.2047379835013634	0.03613674988490279	False	False	1.0	0.008130060830681223	cerebellar_biased	51628089	FOSL2	Fosl2	FOSL2	same_symbol	2355	14284	HGNC:3798	MGI:102858	True
FOXP1	FOXP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.0017167440604175456	0.14738542228216864	0.4409117719656487	5	3	0.2047379835013634	0.015247217002160102	True	False	1.0	0.14738542228216864	cerebellar_biased	51621207	FOXP1	Foxp1	FOXP1	same_symbol	27086	108655	HGNC:3823	MGI:1914004	True
FRG1	FRG1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.15047316813621162	0.44743146864415445	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.15047316813621162	cerebellar_biased	51628631	FRG1	Frg1	FRG1	same_symbol	2483	14300	HGNC:3954	MGI:893597	True
FRMD4A	FRMD4A	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.9990152751623231	0.7829929029169538	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.7829929029169538	cerebellar_biased	51625142	FRMD4A	Frmd4a	FRMD4A	same_symbol	55691	209630	HGNC:25491	MGI:1919850	True
FRMPD3	FRMPD3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.03446571369987404	0.15732150890251628	1	2	0.2047379835013634	0.03613674988490279	False	False	1.0	0.03446571369987404	cerebellar_biased	51631200	FRMPD3	Frmpd3	FRMPD3	same_symbol	84443	245643	HGNC:29382	MGI:3646547	True
FTO	FTO	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.8490005591277607	0.43506366877916436	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.43506366877916436	cerebellar_biased	51630849	FTO	Fto	FTO	same_symbol	79068	26383	HGNC:24678	MGI:1347093	True
FTSJ1	FTSJ1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.0642142768514728	0.1466403289133217	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.0642142768514728	cerebellar_biased	51619515	FTSJ1	Ftsj1	FTSJ1	same_symbol	24140	54632	HGNC:13254	MGI:1859648	True
FTSJ3	FTSJ3	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.040486524915880326	0.13784594932119404	4	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.040486524915880326	cerebellar_biased	51617115	FTSJ3	Ftsj3	FTSJ3	same_symbol	117246	56095	HGNC:17136	MGI:1860295	True
FUBP1	FUBP1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5007917576721577	0.8655095627617617	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.5007917576721577	cerebellar_biased	51627448	FUBP1	Fubp1	FUBP1	same_symbol	8880	51886	HGNC:4004	MGI:1196294	True
FUNDC1	FUNDC1	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.00021486327043911477	0.061618044758192284	0.232488131354606	5	3	0.2047379835013634	0.005366742498130141	True	False	1.0	0.061618044758192284	cerebellar_biased	51630249	FUNDC1	Fundc1	FUNDC1	same_symbol	139341	72018	HGNC:28746	MGI:1919268	True
FUS	FUS	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.6227370707428345	0.8695849501292552	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.6227370707428345	cerebellar_biased	51629552	FUS	Fus	FUS	same_symbol	2521	233908	HGNC:4010	MGI:1353633	True
FUT9	FUT9	mgi_one_to_one_ortholog_gene	4	5	1.0	0.5	0.5	0.09626745668698455	6	12	1.0	0.5	0.5	0.009879767867540601	0.5744961161347983	0.42118283844040605	5	3	0.2047379835013634	0.03613674988490279	True	False	1.0	0.42118283844040605	cerebellar_biased	51629378	FUT9	Fut9	FUT9	same_symbol	10690	14348	HGNC:4020	MGI:1330859	True
