architecture	replicate	seed	n_inputs	n_outputs	expansion_ratio	input_degree	output_active_fraction_parameter	observed_output_active_fraction	median_input_hamming_distance	median_output_hamming_distance	median_input_jaccard_distance	median_output_jaccard_distance	separation_gain	near_pair_input_jaccard_distance	near_pair_output_jaccard_distance	near_pair_separation_gain	distance_spearman_correlation	collapse_rate	output_entropy_bits	active_fraction_penalty	information_retention_score	useful_pattern_separation_score	relative_wiring_cost	relative_active_output_load	relative_wiring_activity_cost	resource_adjusted_useful_score	loss_cerebellar_stem_input	loss_dentate_stem_lower_bound	loss_branch_complexity_overfit	morphology_sparse_sampling_score	loss_dandi_active_exact_match	loss_excessive_silence	dandi_activity_proxy_score	z_useful	z_resource_adjusted	z_information_retention	z_distance_structure	z_low_collapse	z_morphology	z_dandi_activity_proxy	empirical_calibration_score	resource_constrained_calibration_score	activity_exact_match_score	rank_empirical_calibration	rank_resource_constrained_calibration	rank_activity_exact_match
intermediate	2	30336	64	128	2.0	2	0.1	0.1015625	0.3125	0.1875	0.9	0.96	1.0666666654814814	0.8	0.9166666666666666	1.1458333319010416	0.4910662123395926	0.0	0.4454422937220935	0.7016464119913641	0.2187416599939687	0.1758616987141139	4.0	0.203125	0.40625	0.4328903342307041	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	2.434211700762103	0.0	-0.6085529251905257	0.5703758114125237	4.469582906838521	0.8170336918954201	0.3370849329935597	-0.0	0.3967592703304354	0.7258479281240764	1.4739543414286809	1.6931493385906649	-2.434211700762103	35.0	38.0	91.0
intermediate	3	40638	64	256	4.0	2	0.2	0.19921875	0.296875	0.3125	0.9090909090909092	0.8791208791208791	0.9670329659692308	0.8125	0.8	0.9846153834035504	0.7837485976992224	0.0	0.6764777911729025	0.5009794316107594	0.5301885202064298	0.2615271809700016	8.0	0.796875	1.59375	0.1640954859958626	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4622260838949335	0.0	-0.36555652097373337	1.3024320307433757	1.1578663329116212	3.2259974374070515	1.5146109945960753	-0.0	0.3967592703304354	1.421615931089763	1.4633149055698365	1.2421785722537946	-1.4622260838949335	36.0	57.0	53.0
intermediate	3	40218	64	32	0.5	4	0.1	0.09375	0.3125	0.1875	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984375	0.267209047478192	0.002039627039627	0.4308429113534242	0.7302967394453056	0.1148903116397196	0.1048800248493278	2.0	0.046875	0.1875	0.5593601295464943	0.0	1.4150374986777208	0.0	-0.3537593746694302	2.5496889169982895	0.0	-0.6374222292495724	-0.036199607797930855	6.027767968787768	0.013769427368166085	-0.5635420226630224	-0.13385030928407826	0.6744907594765952	0.6431868776574539	1.451631428107311	1.956828348031753	-2.5496889169982895	37.0	29.0	151.0
intermediate	3	40168	64	32	0.5	4	0.05	0.0625	0.28125	0.125	0.9130434782608696	1.0	1.0952380940385489	0.8125	1.0	1.230769229254438	0.2197085188354614	0.0054390054390054	0.321378735934617	0.8944271838444985	0.0702255998084551	0.0773066897146591	2.0	0.03125	0.125	0.6184535127696453	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.134651410025072	0.0	-0.783662852506268	-0.27182813566559266	6.755834514388162	-0.331700973045701	-0.7546471701353752	-0.3569341580908797	0.6744907594765952	0.2244582683855599	1.4445003721513088	2.033057230731984	-3.134651410025072	38.0	26.0	181.0
intermediate	1	20218	64	32	0.5	4	0.1	0.09375	0.296875	0.1875	0.9	1.0	1.1111111098765432	0.7916666666666666	0.8	1.0105263145130194	0.3221467533025475	0.0011655011655011	0.4258137418560451	0.7302967394453056	0.1370146373940649	0.1011146201116023	2.0	0.046875	0.1875	0.5392779710523967	0.0	1.4150374986777208	0.0	-0.3537593746694302	2.5496889169982895	0.0	-0.6374222292495724	-0.06837695489224854	5.780343520135299	0.18489556618924588	-0.34251546415201695	-0.07648589101947048	0.6744907594765952	0.6431868776574539	1.4407344175443726	1.9075709066667712	-2.5496889169982895	39.0	32.0	151.0
intermediate	1	20336	64	128	2.0	2	0.1	0.1015625	0.296875	0.171875	0.896551724137931	0.9166666666666666	1.022435896295488	0.8	0.8695652173913043	1.0869565203804348	0.5047376252563212	0.0	0.43923517320905	0.7016464119913641	0.2216985182545848	0.1690804018290096	4.0	0.203125	0.40625	0.4161979111699981	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	2.434211700762103	0.0	-0.6085529251905257	0.512426093169639	4.263922067457991	0.8399042526889426	0.392088055195794	-0.0	0.3967592703304354	0.7258479281240764	1.4179868320324036	1.6232917272469574	-2.434211700762103	40.0	40.0	91.0
intermediate	1	20638	64	256	4.0	2	0.2	0.19921875	0.296875	0.3046875	0.9047619047619048	0.8666666666666667	0.9578947357833796	0.8125	0.8	0.9846153834035504	0.7767584335084308	0.0	0.6661534900075967	0.5009794316107594	0.5174403413744749	0.2552388605983637	8.0	0.796875	1.59375	0.1601498732161342	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4622260838949335	0.0	-0.36555652097373337	1.2486950538890134	1.109253975484636	3.1273934553135136	1.4864880158270455	-0.0	0.3967592703304354	1.421615931089763	1.416040571614399	1.2020568723407956	-1.4622260838949335	41.0	59.0	53.0
intermediate	2	30218	64	32	0.5	4	0.1	0.09375	0.28125	0.1875	0.9090909090909092	1.0	1.09999999879	0.8181818181818182	1.0	1.222222220728395	0.2634570361655986	0.0011655011655011	0.4345635357646412	0.7302967394453056	0.1143553843036987	0.1020718895691417	2.0	0.046875	0.1875	0.5443834081320447	0.0	1.4150374986777208	0.0	-0.3537593746694302	2.5496889169982895	0.0	-0.6374222292495724	-0.060196588173784996	5.8432456207702	0.009631897909437791	-0.5786371951947671	-0.07648589101947048	0.6744907594765952	0.6431868776574539	1.4029617909832786	1.9017880599589632	-2.5496889169982895	42.0	33.0	151.0
intermediate	3	41042	64	512	8.0	2	0.2	0.19921875	0.296875	0.3046875	0.9047619047619048	0.8666666666666667	0.9578947357833796	0.8	0.7928994082840237	0.9911242591161245	0.85768670957625	0.0	0.6666887332326135	0.5009794316107594	0.5718100659178386	0.2839224919743807	16.0	1.59375	3.1875	0.08907372294441	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4622260838949335	0.0	-0.36555652097373337	1.4938116421442977	0.2335524268443255	3.54792970727338	1.81208039499714	-0.0	0.3967592703304354	1.421615931089763	1.3827606079219894	1.0514501631937394	-1.4622260838949335	43.0	70.0	53.0
intermediate	2	31042	64	512	8.0	2	0.2	0.19921875	0.28125	0.3046875	0.9047619047619048	0.8666666666666667	0.9578947357833796	0.8	0.7928994082840237	0.9911242591161245	0.8530429693482586	0.0	0.6704993678968612	0.5009794316107594	0.5719647717368689	0.2839993084983982	16.0	1.59375	3.1875	0.089097822246055	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4622260838949335	0.0	-0.36555652097373337	1.4944680794008631	0.23384934494823234	3.549126318178398	1.793397599532517	-0.0	0.3967592703304354	1.421615931089763	1.3813627811152063	1.0518500177119772	-1.4622260838949335	44.0	69.0	53.0
intermediate	1	21042	64	512	8.0	2	0.2	0.19921875	0.296875	0.3046875	0.9	0.8666666666666667	0.962962961893004	0.8076923076923077	0.7928994082840237	0.9816849804695624	0.8454880437420098	0.0	0.6678764227683018	0.5009794316107594	0.564681530147783	0.2777126259561437	16.0	1.59375	3.1875	0.0871255296843978	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4622260838949335	0.0	-0.36555652097373337	1.440745098652689	0.2095494969118358	3.492792261941833	1.7630024605018741	-0.0	0.3967592703304354	1.421615931089763	1.3473087389513363	1.0253653587159386	-1.4622260838949335	45.0	77.0	53.0
intermediate	1	20165	64	64	1.0	2	0.03	0.03125	0.2890625	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.2255782886055464	0.0049533799533799	0.1795303515644697	0.7905694276912053	0.0402975467369876	0.0398225105267467	2.0	0.03125	0.0625	0.6371601582333855	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.5921499943467464	6.98631180304035	-0.5631869953280623	-0.7310317862734839	-0.3250650368327643	0.3967592703304354	-0.4913630100688859	1.3225170148032537	1.9152626926229128	-4.134651386941952	46.0	31.0	271.0
intermediate	1	21850	64	1024	16.0	2	0.2	0.2001953125	0.28125	0.306640625	0.9047619047619048	0.8674033149171271	0.9587089259540412	0.8125	0.8011695906432749	0.986054879578117	0.882738167026929	0.0	0.6727969543378449	0.4997560367953682	0.5939035502534896	0.2926678767667997	32.0	3.203125	6.40625	0.0456847417320764	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4551713263963086	0.0	-0.36379283159907716	1.5685455158019315	-0.30102630169271394	3.7188172954170065	1.9128679568897178	-0.0	0.3967592703304354	1.426665876738183	1.3164277175782844	0.9319089548681193	-1.4551713263963086	47.0	83.0	38.0
intermediate	3	41850	64	1024	16.0	2	0.2	0.2001953125	0.3125	0.306640625	0.8947368421052632	0.8674033149171271	0.9694507626474028	0.8	0.8011695906432749	1.001461987052266	0.864939154430556	0.0	0.6709284537775725	0.4997560367953682	0.5803122894937739	0.2904385674472187	32.0	3.203125	6.40625	0.045336751984684	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4551713263963086	0.0	-0.36379283159907716	1.5494949051097897	-0.30531374775637204	3.6136922849943134	1.841258586967207	-0.0	0.3967592703304354	1.426665876738183	1.283981120660871	0.9110438473471896	-1.4551713263963086	48.0	87.0	38.0
intermediate	2	31850	64	1024	16.0	2	0.2	0.2001953125	0.3125	0.302734375	0.8947368421052632	0.8611111111111112	0.9624182995779508	0.7916666666666666	0.7869822485207101	0.9940828389810028	0.8794295473207501	0.0	0.6598502097851109	0.4997560367953682	0.580291771290822	0.2882883135724416	32.0	3.203125	6.40625	0.0450011025994053	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4551713263963086	0.0	-0.36379283159907716	1.5311198644199016	-0.30944915302755005	3.613533581814578	1.8995566469959906	-0.0	0.3967592703304354	1.426665876738183	1.2836448514331458	0.9061044121508982	-1.4551713263963086	49.0	88.0	38.0
intermediate	2	30638	64	256	4.0	2	0.2	0.19921875	0.3125	0.296875	0.8846153846153846	0.8539325842696629	0.9653150941701324	0.7894736842105263	0.7857142857142857	0.9952380939774604	0.7227292547652279	0.0	0.6478968063204427	0.5009794316107594	0.4682539759967447	0.2334685361117228	8.0	0.796875	1.59375	0.1464900617821068	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	1.4622260838949335	0.0	-0.36555652097373337	1.0626562782046465	0.9409567621271034	2.746949193047999	1.2691166629903217	-0.0	0.3967592703304354	1.421615931089763	1.233341280725503	1.0572933138568354	-1.4622260838949335	50.0	68.0	53.0
intermediate	3	41952	64	1024	16.0	8	0.2	0.2001953125	0.296875	0.318359375	0.9	0.8858695652173914	0.9842995158145464	0.8	0.8285714285714286	1.035714284419643	0.8591422323663167	0.0	0.7002721766996505	0.4997560367953682	0.6016334011537575	0.3114081353523568	128.0	3.203125	25.625	0.0121525125986421	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.4551713263963086	0.0	-0.36379283159907716	1.7286907982208906	-0.7141638291087415	3.778605763228989	1.8179362855607417	-0.0	0.0	1.426665876738183	1.231643405522571	0.7696131692328132	-1.4551713263963086	51.0	115.0	38.0
excessively_sparse	2	30094	64	32	0.5	2	0.01	0.03125	0.296875	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8095238095238095	1.0	1.2352941161211073	0.1559574123424935	0.0799339549339549	0.1709949030440108	0.7905694276912053	0.0245362500790091	0.0239617524901449	1.0	0.015625	0.03125	0.7667760551478046	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.7276884429521429	8.583258756729181	-0.6850966919145771	-1.0111319915885948	-5.245657359085643	0.3967592703304354	-0.4913630100688859	1.224232366381748	1.8568934022952175	-4.134651386941952	52.0	35.0	271.0
intermediate	2	30269	64	64	1.0	4	0.1	0.09375	0.296875	0.1875	0.9	1.0	1.1111111098765432	0.8076923076923077	0.9090909090909092	1.1255411241475983	0.4135161764375248	0.0	0.4321822873329382	0.7302967394453056	0.1787143669819403	0.1468994589944237	4.0	0.09375	0.375	0.3917318896071782	0.0	1.4150374986777208	0.0	-0.3537593746694302	2.5496889169982895	0.0	-0.6374222292495724	0.32287836956986077	3.962485750356951	0.5074325688300944	0.0250839622460694	-0.0	0.6744907594765952	0.6431868776574539	1.2149355180436787	1.4964937801237632	-2.5496889169982895	53.0	49.0	151.0
intermediate	2	30266	64	128	2.0	2	0.03	0.03125	0.3125	0.0625	0.8947368421052632	1.0	1.1176470575743944	0.7931034482758621	1.0	1.2608695636275993	0.3573401610278632	9.712509712509713e-05	0.1879735450106712	0.7905694276912053	0.0671639729020617	0.0669493792608406	4.0	0.0625	0.125	0.5355950298019648	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.36033675469851895	5.7349674362559	-0.35538189317041613	-0.20092458999591684	-0.006373824251622898	0.3967592703304354	-0.4913630100688859	1.2030130088991138	1.6492619170989844	-4.134651386941952	54.0	39.0	271.0
intermediate	3	40318	64	32	0.5	4	0.2	0.1875	0.296875	0.3125	0.9047619047619048	0.9090909090909092	1.0047846878846638	0.8	0.8	0.99999999875	0.3900304151823984	0.0002913752913752	0.6599036735103994	0.5163977781172615	0.2573075088576231	0.1328730257008728	2.0	0.09375	0.375	0.3543280675907861	0.0	1.4150374986777208	0.0	-0.3537593746694302	1.5496889246926628	0.0	-0.3874222311731657	0.20301518247074737	3.5016478358159935	1.1153309091608243	-0.06940445707067595	-0.019121472754862694	0.6744907594765952	1.359008167127492	1.1978487192523666	1.4593334365892785	-1.5496889246926628	55.0	51.0	81.0
dense_expansion	1	22088	64	1024	16.0	16	0.2	0.2001953125	0.296875	0.318359375	0.8947368421052632	0.8858695652173914	0.9900895129599256	0.7916666666666666	0.8285714285714286	1.0466165400313416	0.868990602258638	0.0	0.7003670335060749	0.4997560367953682	0.6086123702485398	0.3183364859822993	256.0	3.203125	51.25	0.0062114436288017	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4551713263963086	0.0	-0.36379283159907716	1.7878971674000668	-0.7873614246112917	3.8325863476500612	1.8575584589220138	-0.0	-0.6744907595374132	1.426665876738183	1.1903732277410555	0.6326941001735615	-1.4551713263963086	56.0	137.0	38.0
intermediate	2	31952	64	1024	16.0	8	0.2	0.2001953125	0.296875	0.31640625	0.9047619047619048	0.8828337874659401	0.9757636587523004	0.8076923076923077	0.8285714285714286	1.025850338865954	0.846243377653295	0.0	0.6978619058280362	0.4997560367953682	0.590561016323483	0.3027658098085024	128.0	3.203125	25.625	0.011815251114017	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.4551713263963086	0.0	-0.36379283159907716	1.6548376195863224	-0.7183190964277204	3.6929636295619854	1.7660413361235063	-0.0	0.0	1.426665876738183	1.1893621723445527	0.7407496332601552	-1.4551713263963086	57.0	123.0	38.0
intermediate	1	20269	64	64	1.0	4	0.1	0.09375	0.28125	0.1875	0.9047619047619048	1.0	1.10526315667313	0.8	0.9090909090909092	1.1363636349431818	0.4083876629263198	0.0	0.4275654667854867	0.7302967394453056	0.1746124617285259	0.1449078537584796	4.0	0.09375	0.375	0.3864209423254897	0.0	1.4150374986777208	0.0	-0.3537593746694302	2.5496889169982895	0.0	-0.6374222292495724	0.3058590642320383	3.8970516386114267	0.4757053552815032	0.004450816492168817	-0.0	0.6744907594765952	0.6431868776574539	1.1866917127160266	1.4687006035002526	-2.5496889169982895	58.0	50.0	151.0
granule_like_sparse_expansion	2	30488	64	256	4.0	2	0.05	0.05078125	0.296875	0.1015625	0.9047619047619048	1.0	1.10526315667313	0.8095238095238095	0.96	1.1858823514762629	0.4951275332939566	0.0	0.2750611261399509	0.9922778669435472	0.1361903368907317	0.16025854832458	8.0	0.203125	0.40625	0.3944825795202398	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	3.4342116865571057	0.0	-0.8585529216392764	0.43703875449041857	3.996375928813276	0.17851980749133506	0.35342452672216695	-0.0	0.3967592703304354	0.01002664331448127	1.1811188995521746	1.392951686897578	-3.4342116865571057	59.0	52.0	196.0
intermediate	1	21952	64	1024	16.0	8	0.2	0.2001953125	0.296875	0.314453125	0.9	0.8797814207650273	0.9775349108749916	0.8	0.8252148997134671	1.0315186233524356	0.8404489216426541	0.0	0.6945540443294613	0.4997560367953682	0.5837371975792399	0.3009209962462123	128.0	3.203125	25.625	0.0117432583896378	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.4551713263963086	0.0	-0.36379283159907716	1.6390727256498558	-0.7192060907287439	3.6401830943862237	1.7427289561968657	-0.0	0.0	1.426665876738183	1.1729033890857952	0.7294134759061908	-1.4551713263963086	60.0	125.0	38.0
granule_like_sparse_expansion	1	20488	64	256	4.0	2	0.05	0.05078125	0.28125	0.09375	0.9047619047619048	0.96	1.061052630406205	0.8	0.96	1.1999999984999998	0.4925983004506014	0.0	0.2722792752858256	0.9922778669435472	0.1341243082537191	0.1597062987995021	8.0	0.203125	0.40625	0.3931231960772405	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	3.4342116865571057	0.0	-0.8585529216392764	0.4323194943075577	3.979627495173025	0.1625395915393842	0.34324886280152367	-0.0	0.3967592703304354	0.01002664331448127	1.1718838773638978	1.384586272376138	-3.4342116865571057	61.0	53.0	196.0
intermediate	3	41144	64	512	8.0	8	0.2	0.19921875	0.296875	0.31640625	0.9090909090909092	0.8852459016393442	0.9737704907321312	0.8	0.8342857142857143	1.0428571415535717	0.8126463131497229	0.0	0.7020626776877881	0.5009794316107594	0.5705286466230032	0.2980726788918077	64.0	1.59375	12.75	0.023378249323014	0.9999999998196631	2.4150374984973837	0.0	-1.2037593745161437	1.4622260838949335	0.0	-0.36555652097373337	1.6147323684953663	-0.5758559016734589	3.5380182487923038	1.6308729043175185	-0.0	0.0	1.421615931089763	1.1707148592350294	0.7519732370703693	-1.4622260838949335	62.0	120.0	53.0
intermediate	2	30219	64	64	1.0	4	0.05	0.046875	0.296875	0.09375	0.9047619047619048	1.0	1.10526315667313	0.8095238095238095	1.0	1.2352941161211073	0.2956902425566268	0.0002913752913752	0.2611548893964877	0.9682458468798096	0.0771984523129351	0.0923346291558524	4.0	0.046875	0.1875	0.4924513528714724	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.5496889016095423	0.0	-0.8874222254023856	-0.1434065562622168	5.203411006178684	-0.2777676989242872	-0.4489558666521862	-0.019121472754862694	0.6744907594765952	-0.07263440630478776	1.1632951999434202	1.6200311200671123	-3.5496889016095423	63.0	41.0	241.0
intermediate	3	41884	64	1024	16.0	4	0.2	0.2001953125	0.28125	0.3125	0.9047619047619048	0.8767123287671232	0.9689978359874016	0.8	0.8218390804597702	1.0272988492905892	0.8031864821328277	0.0	0.688506073302263	0.4997560367953682	0.5529987709427314	0.283908906247298	64.0	3.203125	12.8125	0.0221587439004986	0.0	1.4150374986777208	0.0	-0.3537593746694302	1.4551713263963086	0.0	-0.36379283159907716	1.493695545021593	-0.5908809527347406	3.402429034798323	1.5928139089083388	-0.0	0.6744907594765952	1.426665876738183	1.1591678369318952	0.8380706241358731	-1.4551713263963086	64.0	102.0	38.0
dense_expansion	2	32088	64	1024	16.0	16	0.2	0.2001953125	0.296875	0.3203125	0.9047619047619048	0.8888888888888888	0.9824561392650046	0.8181818181818182	0.8385269121813032	1.024866224746756	0.8510524673797248	0.0	0.7055141538911869	0.4997560367953682	0.6004295614404135	0.3075298637376927	256.0	3.203125	51.25	0.0060005827069598	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4551713263963086	0.0	-0.36379283159907716	1.6955489448044987	-0.789959359855375	3.7692943634515936	1.785389369243087	-0.0	-0.6744907595374132	1.426665876738183	1.1452827548320994	0.6039512774514528	-1.4551713263963086	65.0	143.0	38.0
dense_expansion	3	42088	64	1024	16.0	16	0.2	0.2001953125	0.28125	0.318359375	0.9047619047619048	0.8858695652173914	0.9791189920528274	0.8125	0.8352272727272727	1.0279720267068315	0.8527125170668748	0.0	0.7013456110293899	0.4997560367953682	0.5980461813146764	0.3072373901182306	256.0	3.203125	51.25	0.0059948759046289	1.9999999997294946	3.4150374984072154	0.0	-2.0537593744395006	1.4551713263963086	0.0	-0.36379283159907716	1.69304960520494	-0.7900296711429144	3.750859512926027	1.7920681168136738	-0.0	-0.6744907595374132	1.426665876738183	1.1419156666976702	0.6006650885664442	-1.4551713263963086	66.0	144.0	38.0
granule_like_sparse_expansion	2	30538	64	256	4.0	2	0.1	0.1015625	0.296875	0.1796875	0.9047619047619048	0.9387755102040816	1.0375939838155916	0.8	0.8936170212765957	1.117021275199468	0.6007819810503122	0.0	0.4429273111080177	0.7016464119913641	0.2661027474287629	0.2085590846884048	8.0	0.40625	0.8125	0.256688103915959	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	2.434211700762103	0.0	-0.6085529251905257	0.8497920258317907	2.2986638943342173	1.1833598847509064	0.7784957711172195	-0.0	0.3967592703304354	0.7258479281240764	1.1412501169913964	1.1527058066515503	-2.434211700762103	67.0	61.0	91.0
intermediate	1	20470	64	128	2.0	4	0.2	0.203125	0.296875	0.3125	0.8947368421052632	0.8695652173913043	0.97186700658643	0.7916666666666666	0.8181818181818182	1.0334928216610426	0.6250315401936503	0.0	0.6998625738568431	0.4961389371355688	0.4374361824616349	0.2242980403306941	8.0	0.40625	1.625	0.1380295631954859	0.0	1.4150374986777208	0.0	-0.3537593746694302	1.4342117078646017	0.0	-0.35855292696615043	0.9842896094593946	0.8367182561550023	2.508581250304578	0.8760571185094315	-0.0	0.6744907594765952	1.4416692180177912	1.1271898385104377	1.0311421990802747	-1.4342117078646017	68.0	76.0	8.0
intermediate	2	31076	64	512	8.0	4	0.2	0.19921875	0.296875	0.3125	0.9	0.8791208791208791	0.9768009757156424	0.7916666666666666	0.8208092485549133	1.0368116810754968	0.7595451804400394	0.0	0.6858894925757544	0.5009794316107594	0.5209640584003784	0.2705998423630655	32.0	1.59375	6.375	0.0424470340895087	0.0	1.4150374986777208	0.0	-0.3537593746694302	1.4622260838949335	0.0	-0.36555652097373337	1.3799626536240852	-0.34091683580017307	3.154648527202994	1.4172352862236395	-0.0	0.6744907594765952	1.421615931089763	1.1249536639433233	0.8528937075150214	-1.4622260838949335	69.0	100.0	53.0
intermediate	3	40266	64	128	2.0	2	0.03	0.03125	0.28125	0.0625	0.9	1.0	1.1111111098765432	0.8	1.0	1.2499999984375	0.3502794004323389	9.712509712509713e-05	0.185073198721396	0.7905694276912053	0.064821032723592	0.0640569083482326	4.0	0.0625	0.125	0.5124552626862193	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.38505442703337284	5.449871383346915	-0.37350395079522514	-0.2293315937373615	-0.006373824251622898	0.3967592703304354	-0.4913630100688859	1.1215663372005882	1.5560712581155967	-4.134651386941952	70.0	43.0	271.0
intermediate	3	40219	64	64	1.0	4	0.05	0.046875	0.296875	0.09375	0.8947368421052632	1.0	1.1176470575743944	0.8	1.0	1.2499999984375	0.2851405441532403	0.0	0.2617305149152421	0.9682458468798096	0.0746299814444399	0.0903252118699637	4.0	0.046875	0.1875	0.4817344607372229	0.0	1.4150374986777208	0.0	-0.3537593746694302	3.5496889016095423	0.0	-0.8874222254023856	-0.16057807485557232	5.071372354638114	-0.29763418015767273	-0.49139963994851893	-0.0	0.6744907594765952	-0.07263440630478776	1.1205072722362899	1.5759173959767483	-3.5496889016095423	71.0	42.0	241.0
intermediate	1	21884	64	1024	16.0	4	0.2	0.2001953125	0.28125	0.314453125	0.9090909090909092	0.8797814207650273	0.9677595617769946	0.8125	0.8252148997134671	1.0156491060896222	0.7868882312090818	0.0	0.6913437230017665	0.4997560367953682	0.5440102393503614	0.276126961242959	64.0	3.203125	12.8125	0.0215513725831342	0.0	1.4150374986777208	0.0	-0.3537593746694302	1.4551713263963086	0.0	-0.36379283159907716	1.4271947667746407	-0.5983641380392675	3.3329049859232307	1.527242435593788	-0.0	0.6744907594765952	1.426665876738183	1.1196801784206905	0.8120969055638607	-1.4551713263963086	72.0	105.0	38.0
intermediate	2	31884	64	1024	16.0	4	0.2	0.2001953125	0.28125	0.3125	0.9047619047619048	0.8767123287671232	0.9689978359874016	0.8125	0.8218390804597702	1.0114942516286474	0.7858121517267213	0.0	0.685796938266049	0.4997560367953682	0.5389075677064414	0.272417968639064	64.0	3.203125	12.8125	0.0212618902335845	0.0	1.4150374986777208	0.0	-0.3537593746694302	1.4551713263963086	0.0	-0.36379283159907716	1.3954994907821114	-0.6019307372548353	3.293437094074624	1.5229131294987923	-0.0	0.6744907594765952	1.426665876738183	1.1024123661887972	0.7987676868233935	-1.4551713263963086	73.0	108.0	38.0
intermediate	1	20266	64	128	2.0	2	0.03	0.03125	0.28125	0.0625	0.9047619047619048	1.0	1.10526315667313	0.8125	1.0	1.230769229254438	0.3465717215686059	0.0	0.1874452108128165	0.7905694276912053	0.064963209411188	0.0632097565808949	4.0	0.0625	0.125	0.505678048601735	0.9999999996393262	0.41503749903839454	0.0	-0.7037593745431943	4.134651386941952	0.0	-1.033662846735488	-0.3922937806640946	5.366371969738257	-0.3724042495953414	-0.24424840700828626	-0.0	0.3967592703304354	-0.4913630100688859	1.0987156297469245	1.5303759009119997	-4.134651386941952	74.0	46.0	271.0
